Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365),,,
09-Nov-15,MAHLIFE,482.1,491.55,-0.0194,0.0222,0.022,0.4203,,,#N/A
09-Nov-15,MAHSCOOTER,1374.7,1368.2,0.0047,0.0378,0.0367,0.7012,,,#N/A
09-Nov-15,MAHSEAMLES,150.3,147.75,0.0171,0.0176,0.0176,0.3362,,,#N/A
09-Nov-15,MAITHANALL,81.95,84,-0.0247,0.0209,0.0211,0.4031,,,#N/A
09-Nov-15,MAJESCO,428.9,390.05,0.0949,0.0335,0.0399,0.7623,,,#N/A
09-Nov-15,MALUPAPER,10.8,10.8,0,0.0413,0.04,0.7642,,,#N/A
09-Nov-15,MALWACOTT,8.1,8.1,0,0.0308,0.0299,0.5712,,,#N/A
09-Nov-15,MANAKALUCO,4.3,4.35,-0.0116,0.0372,0.0362,0.6916,,,#N/A
09-Nov-15,MANAKCOAT,3.55,3.95,-0.1068,0.0676,0.0706,1.3488,,,#N/A
09-Nov-15,MANAKINDST,6.4,5.85,0.0899,0.0531,0.056,1.0699,,,#N/A
09-Nov-15,MANAKSIA,49.65,48.85,0.0162,0.0206,0.0204,0.3897,,,#N/A
09-Nov-15,MANAKSTEEL,7.8,7.25,0.0731,0.039,0.0418,0.7986,,,#N/A
09-Nov-15,MANALIPETC,29.95,29.35,0.0202,0.0353,0.0346,0.661,,,#N/A
09-Nov-15,MANAPPURAM,22.75,22.95,-0.0088,0.021,0.0205,0.3917,,,#N/A
09-Nov-15,MANDHANA,263.3,266.9,-0.0136,0.0111,0.0113,0.2159,,,#N/A
09-Nov-15,MANGALAM,193.4,178.65,0.0793,0.039,0.0425,0.812,,,#N/A
09-Nov-15,MANGCHEFER,41.5,41.3,0.0048,0.0126,0.0123,0.235,,,#N/A
09-Nov-15,MANGLMCEM,205.95,208.45,-0.0121,0.0223,0.0218,0.4165,,,#N/A
09-Nov-15,MANGTIMBER,11.4,11.9,-0.0429,0.0446,0.0445,0.8502,,,#N/A
09-Nov-15,MANINDS,95.2,92.35,0.0304,0.0274,0.0276,0.5273,,,#N/A
09-Nov-15,MANINFRA,34.8,34.05,0.0218,0.0266,0.0263,0.5025,,,#N/A
09-Nov-15,MANPASAND,407.5,410.65,-0.0077,0.0275,0.0267,0.5101,,,#N/A
09-Nov-15,MANUGRAPH,49.05,44.6,0.0951,0.0522,0.0557,1.0641,,,#N/A
09-Nov-15,MARALOVER,26.15,26.4,-0.0095,0.0291,0.0283,0.5407,,,#N/A
09-Nov-15,MARICO,404.35,401,0.0083,0.0123,0.0121,0.2312,,,#N/A
09-Nov-15,MARKSANS,101.2,94.1,0.0727,0.0275,0.0321,0.6133,,,#N/A
09-Nov-15,MARUTI,4628.2,4522.8,0.023,0.0137,0.0144,0.2751,,,#N/A
09-Nov-15,MASTEK,142.75,142.35,0.0028,0.0371,0.036,0.6878,,,#N/A
09-Nov-15,MAWANASUG,14.1,13.25,0.0622,0.0598,0.0599,1.1444,,,#N/A
09-Nov-15,MAX,528.65,532.25,-0.0068,0.0149,0.0145,0.277,,,#N/A
09-Nov-15,MAXWELL,52.65,51.8,0.0163,0.0317,0.031,0.5923,,,#N/A
09-Nov-15,MAYURUNIQ,421.5,425.5,-0.0094,0.0136,0.0134,0.256,,,#N/A
09-Nov-15,MBECL,96.55,97,-0.0046,0.0051,0.0051,0.0974,,,#N/A
09-Nov-15,MBLINFRA,211.7,211.05,0.0031,0.0178,0.0173,0.3305,,,#N/A
09-Nov-15,MCDHOLDING,31.9,30.85,0.0335,0.0352,0.0351,0.6706,,,#N/A
09-Nov-15,MCDOWELL-N,3598.15,3449.7,0.0421,0.0205,0.0224,0.428,,,#N/A
09-Nov-15,MCLEODRUSS,166.5,165.65,0.0051,0.0241,0.0234,0.4471,,,#N/A
09-Nov-15,MCX,838.15,859.5,-0.0252,0.0148,0.0156,0.298,,,#N/A
09-Nov-15,MEGASOFT,4.75,4.85,-0.0208,0.0268,0.0265,0.5063,,,#N/A
09-Nov-15,MEGH,22.3,21.9,0.0181,0.0398,0.0388,0.7413,,,#N/A
09-Nov-15,MELSTAR,3.75,3.75,0,0.0142,0.0138,0.2636,,,#N/A
09-Nov-15,MENONBE,52.85,50.95,0.0366,0.036,0.036,0.6878,,,#N/A
09-Nov-15,MEP,52.1,52.25,-0.0029,0.034,0.033,0.6305,,,#N/A
09-Nov-15,MERCATOR,24.3,23.8,0.0208,0.0318,0.0312,0.5961,,,#N/A
09-Nov-15,MERCK,755.15,753.8,0.0018,0.0123,0.0119,0.2273,,,#N/A
09-Nov-15,METALFORGE,56.35,56.8,-0.008,0.0391,0.038,0.726,,,#N/A
09-Nov-15,METKORE,2.95,2.85,0.0345,0.0295,0.0298,0.5693,,,#N/A
09-Nov-15,MHRIL,358.55,360.3,-0.0049,0.0336,0.0326,0.6228,,,#N/A
09-Nov-15,MIC,23.5,22.4,0.0479,0.0482,0.0482,0.9209,,,#N/A
09-Nov-15,MICROSEC,84.15,84.45,-0.0036,0.0321,0.0311,0.5942,,,#N/A
09-Nov-15,MINDACORP,80.8,77.85,0.0372,0.0264,0.0272,0.5197,,,#N/A
09-Nov-15,MINDAIND,737.8,747.45,-0.013,0.05,0.0486,0.9285,,,#N/A
09-Nov-15,MINDTREE,1507.9,1498.45,0.0063,0.0192,0.0187,0.3573,,,#N/A
09-Nov-15,MIRCELECTR,14.2,14.5,-0.0209,0.0385,0.0377,0.7203,,,#N/A
09-Nov-15,MIRZAINT,123.25,120.9,0.0193,0.0349,0.0342,0.6534,,,#N/A
09-Nov-15,MMFL,521.6,509.8,0.0229,0.0143,0.015,0.2866,,,#N/A
09-Nov-15,MMTC,42.7,42.95,-0.0058,0.0161,0.0157,0.2999,,,#N/A
09-Nov-15,MOHITIND,52.8,50.2,0.0505,0.0477,0.0479,0.9151,,,#N/A
09-Nov-15,MOIL,204.65,207.65,-0.0146,0.0147,0.0147,0.2808,,,#N/A
09-Nov-15,MOLDTKPAC,228.75,226.6,0.0094,0.0231,0.0225,0.4299,,,#N/A
09-Nov-15,MONNETISPA,32,31.6,0.0126,0.0321,0.0313,0.598,,,#N/A
09-Nov-15,MONSANTO,2274.5,2259.75,0.0065,0.024,0.0233,0.4451,,,#N/A
09-Nov-15,MONTECARLO,459.75,437.95,0.0486,0.0143,0.0183,0.3496,,,#N/A
09-Nov-15,MORARJEE,37.7,38.3,-0.0158,0.021,0.0207,0.3955,,,#N/A
09-Nov-15,MOREPENLAB,22.3,20.65,0.0769,0.0526,0.0544,1.0393,,,#N/A
09-Nov-15,MOSERBAER,9.2,9.1,0.0109,0.0195,0.0191,0.3649,,,#N/A
09-Nov-15,MOTHERSUMI,284.2,266.2,0.0654,0.034,0.0367,0.7012,,,#N/A
09-Nov-15,MOTILALOFS,341.05,339.65,0.0041,0.0271,0.0263,0.5025,,,#N/A
09-Nov-15,MOTOGENFIN,41,39.1,0.0474,0.0192,0.0219,0.4184,,,#N/A
09-Nov-15,MPHASIS,487.85,476.05,0.0245,0.0407,0.0399,0.7623,,,#N/A
09-Nov-15,MPSLTD,766.3,769.3,-0.0039,0.0187,0.0182,0.3477,,,#N/A
09-Nov-15,MRF,38966.7,38512.35,0.0117,0.0144,0.0143,0.2732,,,#N/A
09-Nov-15,MRO-TEK,30.45,28.85,0.054,0.0488,0.0491,0.9381,,,#N/A
09-Nov-15,MRPL,53.95,52.4,0.0292,0.021,0.0216,0.4127,,,#N/A
09-Nov-15,MSPL,11.95,11.4,0.0471,0.0344,0.0353,0.6744,,,#N/A
09-Nov-15,MTEDUCARE,137,133,0.0296,0.0214,0.022,0.4203,,,#N/A
09-Nov-15,MTNL,17.8,17.65,0.0085,0.0282,0.0274,0.5235,,,#N/A
09-Nov-15,MUKANDENGG,26.9,26.8,0.0037,0.0214,0.0208,0.3974,,,#N/A
09-Nov-15,MUKANDLTD,34.45,33.45,0.0295,0.0197,0.0204,0.3897,,,#N/A
09-Nov-15,MUKTAARTS,37.4,38,-0.0159,0.0563,0.0547,1.045,,,#N/A
09-Nov-15,MUNJALAU,73.3,73.95,-0.0088,0.0338,0.0328,0.6266,,,#N/A
09-Nov-15,MUNJALSHOW,173.1,173.45,-0.002,0.0193,0.0187,0.3573,,,#N/A
09-Nov-15,MURLIIND,2.85,2.9,-0.0174,0.0261,0.0257,0.491,,,#N/A
09-Nov-15,MURUDCERA,21.55,21.95,-0.0184,0.0266,0.0262,0.5006,,,#N/A
09-Nov-15,MUTHOOTCAP,143.3,149.75,-0.044,0.027,0.0283,0.5407,,,#N/A
09-Nov-15,MUTHOOTFIN,180.75,177.55,0.0179,0.018,0.018,0.3439,,,#N/A
09-Nov-15,MVL,0.35,0.35,0,0.1001,0.0971,1.8551,,,#N/A
09-Nov-15,MYSOREBANK,420.6,420.3,0.0007,0.0144,0.014,0.2675,,,#N/A
09-Nov-15,N100,307.68,304.85,0.0092,0.0117,0.0116,0.2216,,,#N/A
09-Nov-15,NAGAROIL,4.1,4.2,-0.0241,0.0264,0.0263,0.5025,,,#N/A
09-Nov-15,NAGREEKCAP,13.95,14.65,-0.049,0.0281,0.0298,0.5693,,,#N/A
09-Nov-15,NAGREEKEXP,26,25.7,0.0116,0.0417,0.0405,0.7738,,,#N/A
09-Nov-15,NAHARCAP,70.15,69.1,0.0151,0.0272,0.0266,0.5082,,,#N/A
09-Nov-15,NAHARINDUS,59,58,0.0171,0.0297,0.0291,0.556,,,#N/A
09-Nov-15,NAHARPOLY,54.6,56.2,-0.0289,0.0538,0.0526,1.0049,,,#N/A
09-Nov-15,NAHARSPING,109.5,108.3,0.011,0.024,0.0234,0.4471,,,#N/A
09-Nov-15,NAKODA,0.2,0.2,0,0.172,0.1668,3.1867,,,#N/A
09-Nov-15,NATCOPHARM,2462.05,2476.1,-0.0057,0.0156,0.0152,0.2904,,,#N/A
09-Nov-15,NATHBIOGEN,72,73.65,-0.0227,0.0499,0.0487,0.9304,,,#N/A
09-Nov-15,NATIONALUM,37.45,37.95,-0.0133,0.0178,0.0176,0.3362,,,#N/A
09-Nov-15,NATNLSTEEL,14.35,15,-0.0443,0.0213,0.0233,0.4451,,,#N/A
09-Nov-15,NAUKRI,729,712.45,0.023,0.0177,0.0181,0.3458,,,#N/A
09-Nov-15,NAVINFLUOR,1745.65,1691.05,0.0318,0.0463,0.0456,0.8712,,,#N/A
09-Nov-15,NAVKARCORP,181.15,178,0.0175,0.0188,0.0187,0.3573,,,#N/A
09-Nov-15,NAVNETEDUL,89.45,88.85,0.0067,0.0143,0.014,0.2675,,,#N/A
09-Nov-15,NBCC,894.4,922.1,-0.0305,0.0156,0.0169,0.3229,,,#N/A
09-Nov-15,NBVENTURES,145.6,148.8,-0.0217,0.0233,0.0232,0.4432,,,#N/A
09-Nov-15,NCC,76.8,73.9,0.0385,0.0281,0.0288,0.5502,,,#N/A
09-Nov-15,NCLIND,129.8,123.9,0.0465,0.0292,0.0305,0.5827,,,#N/A
09-Nov-15,NCOPPER,1.9,1.9,0,0.0175,0.017,0.3248,,,#N/A
09-Nov-15,NDL,122.45,123,-0.0045,0.0381,0.037,0.7069,,,#N/A
09-Nov-15,NDTV,88.8,88.9,-0.0011,0.0341,0.0331,0.6324,,,#N/A
09-Nov-15,NECLIFE,52.9,48.15,0.0941,0.0394,0.0446,0.8521,,,#N/A
09-Nov-15,NELCAST,62.2,60.35,0.0302,0.0398,0.0393,0.7508,,,#N/A
09-Nov-15,NELCO,68.85,66.4,0.0362,0.0289,0.0294,0.5617,,,#N/A
09-Nov-15,NEPCMICON,1.75,1.8,-0.0282,0.0271,0.0272,0.5197,,,#N/A
09-Nov-15,NESCO,1612.55,1600.75,0.0073,0.0296,0.0288,0.5502,,,#N/A
09-Nov-15,NESTLEIND,6111.4,6168.95,-0.0094,0.0155,0.0152,0.2904,,,#N/A
09-Nov-15,NET4,1.95,2.05,-0.05,0.028,0.0298,0.5693,,,#N/A
09-Nov-15,NETWORK18,47.65,47.75,-0.0021,0.0187,0.0181,0.3458,,,#N/A
09-Nov-15,NEULANDLAB,700.15,679.5,0.0299,0.035,0.0347,0.6629,,,#N/A
09-Nov-15,NEXTMEDIA,13.15,13.25,-0.0076,0.0425,0.0412,0.7871,,,#N/A
09-Nov-15,NEYVELILIG,80.8,80.6,0.0025,0.0164,0.0159,0.3038,,,#N/A
09-Nov-15,NFL,25.55,25.1,0.0178,0.0173,0.0173,0.3305,,,#N/A
09-Nov-15,NGCT,1.9,1.95,-0.026,0.0323,0.032,0.6114,,,#N/A
09-Nov-15,NHPC,17.8,17.6,0.0113,0.012,0.012,0.2293,,,#N/A
09-Nov-15,NIBL,72.2,68.95,0.0461,0.0311,0.0322,0.6152,,,#N/A
09-Nov-15,NICCO,0.4,0.4,0,0.0763,0.074,1.4138,,,#N/A
09-Nov-15,NIFTYBEES,803.12,805.45,-0.0029,0.0078,0.0076,0.1452,,,#N/A
09-Nov-15,NIFTYEES,8045,8045,0,0.0114,0.0111,0.2121,,,#N/A
09-Nov-15,NIITLTD,87.75,89.4,-0.0186,0.0335,0.0328,0.6266,,,#N/A
09-Nov-15,NIITTECH,594.35,556.75,0.0654,0.0351,0.0376,0.7183,,,#N/A
09-Nov-15,NILAINFRA,12.7,12.7,0,0.0477,0.0462,0.8826,,,#N/A
09-Nov-15,NILKAMAL,1011.3,1001.35,0.0099,0.0532,0.0516,0.9858,,,#N/A
09-Nov-15,NIPPOBATRY,1102.75,1076.6,0.024,0.0337,0.0332,0.6343,,,#N/A
09-Nov-15,NIRVIKARA,52.25,48.8,0.0683,0.0428,0.0447,0.854,,,#N/A
09-Nov-15,NITCO,30.9,31.35,-0.0145,0.0347,0.0338,0.6457,,,#N/A
09-Nov-15,NITESHEST,14.05,15,-0.0654,0.0264,0.0302,0.577,,,#N/A
09-Nov-15,NITINFIRE,40.85,36.95,0.1003,0.0288,0.0372,0.7107,,,#N/A
09-Nov-15,NITINSPIN,56.35,55.8,0.0098,0.0366,0.0356,0.6801,,,#N/A
09-Nov-15,NMDC,92.95,92.7,0.0027,0.0207,0.0201,0.384,,,#N/A
09-Nov-15,NOCIL,47.8,46.25,0.033,0.0315,0.0316,0.6037,,,#N/A
09-Nov-15,NOESISIND,0.3,0.3,0,0.0691,0.067,1.28,,,#N/A
09-Nov-15,NOIDATOLL,24.6,24.85,-0.0101,0.0196,0.0192,0.3668,,,#N/A
09-Nov-15,NORBTEAEXP,7.95,7.95,0,0.0229,0.0222,0.4241,,,#N/A
09-Nov-15,NRBBEARING,146.25,139.95,0.044,0.0176,0.0202,0.3859,,,#N/A
09-Nov-15,NSIL,628.5,636.5,-0.0126,0.0167,0.0165,0.3152,,,#N/A
09-Nov-15,NTPC,133.55,135.55,-0.0149,0.0169,0.0168,0.321,,,#N/A
09-Nov-15,NUCLEUS,231.25,226.05,0.0227,0.036,0.0353,0.6744,,,#N/A
09-Nov-15,NUTEK,0.6,0.65,-0.08,0.0799,0.0799,1.5265,,,#N/A
09-Nov-15,OBEROIRLTY,270.6,282,-0.0413,0.0301,0.0309,0.5903,,,#N/A
09-Nov-15,OCL,493.8,493.45,0.0007,0.0155,0.015,0.2866,,,#N/A
09-Nov-15,OFSS,3995.95,3946.35,0.0125,0.0144,0.0143,0.2732,,,#N/A
09-Nov-15,OIL,398.9,402.05,-0.0079,0.0143,0.014,0.2675,,,#N/A
09-Nov-15,OILCOUNTUB,27.6,27.25,0.0128,0.0182,0.0179,0.342,,,#N/A
09-Nov-15,OISL,13.95,13.45,0.0365,0.0313,0.0316,0.6037,,,#N/A
09-Nov-15,OMAXAUTO,55.15,54.35,0.0146,0.045,0.0438,0.8368,,,#N/A
09-Nov-15,OMAXE,134.85,135.1,-0.0019,0.0054,0.0053,0.1013,,,#N/A
09-Nov-15,OMKARCHEM,197.3,200.5,-0.0161,0.0385,0.0375,0.7164,,,#N/A
09-Nov-15,OMMETALS,51.05,49.45,0.0318,0.0318,0.0318,0.6075,,,#N/A
09-Nov-15,OMNITECH,3.6,3.6,0,0.0385,0.0373,0.7126,,,#N/A
09-Nov-15,ONELIFECAP,63.4,63.8,-0.0063,0.0574,0.0557,1.0641,,,#N/A
09-Nov-15,ONGC,249.3,251.45,-0.0086,0.0184,0.018,0.3439,,,#N/A
09-Nov-15,ONMOBILE,101.9,96.8,0.0513,0.0294,0.0312,0.5961,,,#N/A
09-Nov-15,ONWARDTEC,72.95,69.65,0.0463,0.0311,0.0322,0.6152,,,#N/A
09-Nov-15,OPTOCIRCUI,12.2,12.3,-0.0082,0.0383,0.0372,0.7107,,,#N/A
09-Nov-15,ORBITCORP,6.65,6.7,-0.0075,0.0222,0.0216,0.4127,,,#N/A
09-Nov-15,ORBTEXP,382,390.2,-0.0212,0.0166,0.0169,0.3229,,,#N/A
09-Nov-15,ORCHIDCHEM,56.95,56.25,0.0124,0.0227,0.0222,0.4241,,,#N/A
09-Nov-15,ORICONENT,55.7,53,0.0497,0.0357,0.0367,0.7012,,,#N/A
09-Nov-15,ORIENTABRA,30.1,30.45,-0.0116,0.0438,0.0426,0.8139,,,#N/A
09-Nov-15,ORIENTALTL,2.3,2.3,0,0.0133,0.0129,0.2465,,,#N/A
09-Nov-15,ORIENTBANK,146.9,145.1,0.0123,0.0277,0.027,0.5158,,,#N/A
09-Nov-15,ORIENTBELL,137.85,137.3,0.004,0.0411,0.0399,0.7623,,,#N/A
09-Nov-15,ORIENTCEM,164.25,162.8,0.0089,0.0172,0.0168,0.321,,,#N/A
09-Nov-15,ORIENTHOT,20.55,21.05,-0.024,0.028,0.0278,0.5311,,,#N/A
09-Nov-15,ORIENTLTD,67.45,67.45,0,0.0251,0.0243,0.4643,,,#N/A
09-Nov-15,ORIENTPPR,24,24.1,-0.0042,0.0249,0.0242,0.4623,,,#N/A
09-Nov-15,ORIENTREF,77.8,78.05,-0.0032,0.0145,0.0141,0.2694,,,#N/A
09-Nov-15,ORISSAMINE,2034.65,2001,0.0167,0.0178,0.0177,0.3382,,,#N/A
09-Nov-15,ORTEL,188.3,188.85,-0.0029,0.0322,0.0312,0.5961,,,#N/A
09-Nov-15,ORTINLABSS,17.5,16.95,0.0319,0.0504,0.0495,0.9457,,,#N/A
09-Nov-15,OUDHSUG,29.9,28.7,0.041,0.0443,0.0441,0.8425,,,#N/A
09-Nov-15,PAEL,11.7,12.5,-0.0661,0.0481,0.0494,0.9438,,,#N/A
09-Nov-15,PAGEIND,13086.25,13473.15,-0.0291,0.0161,0.0172,0.3286,,,#N/A
09-Nov-15,PALREDTECH,116.1,116.1,0,0.0397,0.0385,0.7355,,,#N/A
09-Nov-15,PANACEABIO,128.95,132.9,-0.0302,0.0205,0.0212,0.405,,,#N/A
09-Nov-15,PANAMAPET,63,63.05,-0.0008,0.0276,0.0268,0.512,,,#N/A
09-Nov-15,PANORAMUNI,11.8,11.85,-0.0042,0.0352,0.0341,0.6515,,,#N/A
09-Nov-15,PAPERPROD,259.35,267.55,-0.0311,0.0155,0.0169,0.3229,,,#N/A
09-Nov-15,PARABDRUGS,8.25,8.15,0.0122,0.0355,0.0345,0.6591,,,#N/A
09-Nov-15,PARACABLES,2.2,2.2,0,0.0324,0.0314,0.5999,,,#N/A
09-Nov-15,PARAPRINT,0.6,0.6,0,0.0361,0.035,0.6687,,,#N/A
09-Nov-15,PARASPETRO,0.2,0.2,0,0.1425,0.1382,2.6403,,,#N/A
09-Nov-15,PARRYSUGAR,19.35,19.05,0.0156,0.0494,0.048,0.917,,,#N/A
09-Nov-15,PARSVNATH,16.8,16.85,-0.003,0.0126,0.0122,0.2331,,,#N/A
09-Nov-15,PATELENG,73.2,73.95,-0.0102,0.0236,0.023,0.4394,,,#N/A
09-Nov-15,PATINTLOG,87.65,87.1,0.0063,0.0319,0.031,0.5923,,,#N/A
09-Nov-15,PATSPINLTD,8.1,7.95,0.0187,0.0383,0.0374,0.7145,,,#N/A
09-Nov-15,PBAINFRA,11.95,11.7,0.0211,0.0315,0.031,0.5923,,,#N/A
09-Nov-15,PCJEWELLER,446.7,452.6,-0.0131,0.0379,0.0369,0.705,,,#N/A
09-Nov-15,PDPL,41.35,40.45,0.022,0.0557,0.0543,1.0374,,,#N/A
09-Nov-15,PDSMFL,218,216.55,0.0067,0.0208,0.0202,0.3859,,,#N/A
09-Nov-15,PDUMJEIND,12.05,12.05,0,0.0231,0.0224,0.428,,,#N/A
09-Nov-15,PDUMJEPULP,31.7,29.95,0.0568,0.0509,0.0513,0.9801,,,#N/A
09-Nov-15,PEARLPOLY,16.7,16.25,0.0273,0.0473,0.0463,0.8846,,,#N/A
09-Nov-15,PEL,989.7,1008.3,-0.0186,0.0251,0.0248,0.4738,,,#N/A
09-Nov-15,PENIND,49.7,46.1,0.0752,0.0216,0.0279,0.533,,,#N/A
09-Nov-15,PENINLAND,23.3,23.4,-0.0043,0.0283,0.0275,0.5254,,,#N/A
09-Nov-15,PENPEBS,173.2,167.8,0.0317,0.0117,0.0137,0.2617,,,#N/A
09-Nov-15,PERSISTENT,655.9,658.55,-0.004,0.0174,0.0169,0.3229,,,#N/A
09-Nov-15,PETRONENGG,185.15,189.65,-0.024,0.0259,0.0258,0.4929,,,#N/A
09-Nov-15,PETRONET,211.8,201.4,0.0503,0.0151,0.0191,0.3649,,,#N/A
09-Nov-15,PFC,225.55,232.1,-0.0286,0.031,0.0309,0.5903,,,#N/A
09-Nov-15,PFIZER,2442.95,2469.6,-0.0108,0.0176,0.0173,0.3305,,,#N/A
09-Nov-15,PFOCUS,54,54.15,-0.0028,0.0329,0.0319,0.6094,,,#N/A
09-Nov-15,PFRL,208.85,211.05,-0.0105,0.0242,0.0236,0.4509,,,#N/A
09-Nov-15,PFS,47.9,46.3,0.034,0.0275,0.0279,0.533,,,#N/A
09-Nov-15,PGEL,135.6,132.6,0.0224,0.0677,0.0659,1.259,,,#N/A
09-Nov-15,PGHH,5883.95,5938.55,-0.0092,0.0146,0.0143,0.2732,,,#N/A
09-Nov-15,PGIL,198.15,196.3,0.0094,0.0095,0.0095,0.1815,,,#N/A
09-Nov-15,PHILIPCARB,123.7,125.6,-0.0152,0.0282,0.0276,0.5273,,,#N/A
09-Nov-15,PHOENIXLL,101.95,105.6,-0.0352,0.0199,0.0211,0.4031,,,#N/A
09-Nov-15,PHOENIXLTD,329.65,339.55,-0.0296,0.014,0.0154,0.2942,,,#N/A
09-Nov-15,PIDILITIND,546.55,540.2,0.0117,0.0125,0.0125,0.2388,,,#N/A
09-Nov-15,PIIND,635.35,650.75,-0.0239,0.0174,0.0179,0.342,,,#N/A
09-Nov-15,PILITA,15.5,15.75,-0.016,0.0329,0.0321,0.6133,,,#N/A
09-Nov-15,PIONDIST,146.3,139.35,0.0487,0.0559,0.0555,1.0603,,,#N/A
09-Nov-15,PIONEEREMB,38.55,38.95,-0.0103,0.0591,0.0574,1.0966,,,#N/A
09-Nov-15,PIPAVAVDOC,59.75,58.85,0.0152,0.0122,0.0124,0.2369,,,#N/A
09-Nov-15,PIRPHYTO,58.1,56.3,0.0315,0.0401,0.0396,0.7566,,,#N/A
09-Nov-15,PITTILAM,58.7,57,0.0294,0.0282,0.0283,0.5407,,,#N/A
09-Nov-15,PKTEA,116.9,109.4,0.0663,0.0573,0.0579,1.1062,,,#N/A
09-Nov-15,PLASTIBLEN,354.55,356.35,-0.0051,0.0324,0.0314,0.5999,,,#N/A
09-Nov-15,PLETHICO,17.95,18.85,-0.0489,0.0314,0.0327,0.6247,,,#N/A
09-Nov-15,PNB,135.25,132.9,0.0175,0.0168,0.0168,0.321,,,#N/A
09-Nov-15,PNBGILTS,25.9,25.95,-0.0019,0.0104,0.0101,0.193,,,#N/A
09-Nov-15,PNC,15.5,15.75,-0.016,0.0377,0.0368,0.7031,,,#N/A
09-Nov-15,PNCINFRA,527.1,522.5,0.0088,0.0166,0.0162,0.3095,,,#N/A
09-Nov-15,PNEUMATIC,443.45,431.85,0.0265,0.0291,0.029,0.554,,,#N/A
09-Nov-15,POCHIRAJU,14.65,14.85,-0.0136,0.0337,0.0328,0.6266,,,#N/A
09-Nov-15,POLARIND,1.95,1.95,0,0.0016,0.0016,0.0306,,,#N/A
09-Nov-15,POLARIS,204.3,204.1,0.001,0.0226,0.0219,0.4184,,,#N/A
09-Nov-15,POLYMED,330.95,333.5,-0.0077,0.0249,0.0242,0.4623,,,#N/A
09-Nov-15,POLYPLEX,232.15,225.45,0.0293,0.0319,0.0317,0.6056,,,#N/A
09-Nov-15,PONNIERODE,211.5,244.7,-0.1458,0.0618,0.0698,1.3335,,,#N/A
09-Nov-15,POWERGRID,130.05,131.3,-0.0096,0.0135,0.0133,0.2541,,,#N/A
09-Nov-15,POWERMECH,600.2,598.95,0.0021,0.0151,0.0146,0.2789,,,#N/A
09-Nov-15,PPAP,145.9,144.15,0.0121,0.0237,0.0232,0.4432,,,#N/A
09-Nov-15,PRABHAT,138.8,134.6,0.0307,0.0283,0.0285,0.5445,,,#N/A
09-Nov-15,PRADIP,1.55,1.55,0,0.0807,0.0782,1.494,,,#N/A
09-Nov-15,PRAENG,6.7,6.65,0.0075,0.0272,0.0264,0.5044,,,#N/A
09-Nov-15,PRAJIND,83.25,84.35,-0.0131,0.0228,0.0223,0.426,,,#N/A
09-Nov-15,PRAKASH,27.9,28.05,-0.0054,0.0229,0.0222,0.4241,,,#N/A
09-Nov-15,PRAKASHCON,1.95,1.95,0,0.0316,0.0306,0.5846,,,#N/A
09-Nov-15,PRAKASHSTL,99.6,98.6,0.0101,0.0254,0.0247,0.4719,,,#N/A
09-Nov-15,PRATIBHA,39.25,39.9,-0.0164,0.0293,0.0287,0.5483,,,#N/A
09-Nov-15,PRECOT,55.6,55.6,0,0.0222,0.0215,0.4108,,,#N/A
09-Nov-15,PRECWIRE,139.15,138,0.0083,0.0212,0.0207,0.3955,,,#N/A
09-Nov-15,PREMIER,40.85,40.95,-0.0024,0.0358,0.0347,0.6629,,,#N/A
09-Nov-15,PREMIERPOL,20.15,19.2,0.0483,0.0311,0.0324,0.619,,,#N/A
09-Nov-15,PRESSMN,34.05,34.6,-0.016,0.028,0.0274,0.5235,,,#N/A
09-Nov-15,PRESTIGE,194.8,198.8,-0.0203,0.0164,0.0167,0.3191,,,#N/A
09-Nov-15,PRICOL,33.4,32.35,0.0319,0.023,0.0236,0.4509,,,#N/A
09-Nov-15,PRIMESECU,4.9,5.05,-0.0302,0.068,0.0663,1.2667,,,#N/A
09-Nov-15,PRISMCEM,81.2,81,0.0025,0.0236,0.0229,0.4375,,,#N/A
09-Nov-15,PROVOGE,5.2,5.1,0.0194,0.0244,0.0241,0.4604,,,#N/A
09-Nov-15,PROZONINTU,32.6,29.2,0.1101,0.0294,0.0392,0.7489,,,#N/A
09-Nov-15,PSB,38.65,37.75,0.0236,0.0215,0.0216,0.4127,,,#N/A
09-Nov-15,PSL,8,8.1,-0.0124,0.0205,0.0201,0.384,,,#N/A
09-Nov-15,PSUBNKBEES,349.26,341.38,0.0228,0.0151,0.0157,0.2999,,,#N/A
09-Nov-15,PTC,64.35,64.45,-0.0016,0.0238,0.0231,0.4413,,,#N/A
09-Nov-15,PTL,79.6,79,0.0076,0.0412,0.04,0.7642,,,#N/A
09-Nov-15,PUNJABCHEM,171.25,175.3,-0.0234,0.033,0.0325,0.6209,,,#N/A
09-Nov-15,PUNJLLOYD,24.15,24.9,-0.0306,0.0221,0.0227,0.4337,,,#N/A
09-Nov-15,PURVA,58.9,60.95,-0.0342,0.0175,0.0189,0.3611,,,#N/A
09-Nov-15,PVP,5.65,6,-0.0601,0.0253,0.0286,0.5464,,,#N/A
