SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
ESSARSHPNG, EQ, 17-May-2018, 17.00, 16.90, 20.40, 16.50, 18.40, 18.20, 19.49, 388119, 75.64, 1541, 94742, 24.41
ESSDEE, BE, 17-May-2018, 39.80, 39.80, 39.80, 37.85, 38.50, 38.55, 38.61, 26557, 10.25, 102, -, -
ESSELPACK, EQ, 17-May-2018, 261.90, 261.95, 264.95, 254.60, 255.95, 258.20, 262.14, 48522, 127.20, 1376, 23944, 49.35
ESTER, EQ, 17-May-2018, 58.85, 61.75, 61.75, 61.75, 61.75, 61.75, 61.75, 22242, 13.73, 59, 22242, 100.00
EUROCERA, EQ, 17-May-2018, 3.60, 3.90, 3.90, 3.20, 3.35, 3.25, 3.35, 126184, 4.22, 178, 99265, 78.67
EUROTEXIND, EQ, 17-May-2018, 29.10, 28.50, 30.40, 28.45, 28.85, 29.70, 29.50, 8966, 2.64, 16, 7761, 86.56
EVEREADY, EQ, 17-May-2018, 262.55, 264.00, 270.05, 260.60, 265.80, 266.35, 265.92, 70393, 187.19, 2858, 41481, 58.93
EVERESTIND, EQ, 17-May-2018, 474.15, 476.00, 489.00, 476.00, 489.00, 485.25, 482.64, 30357, 146.51, 1082, 18225, 60.04
EXCEL, EQ, 17-May-2018, 14.65, 14.30, 15.10, 14.25, 15.00, 14.90, 14.95, 133557, 19.97, 137, 112752, 84.42
EXCELCROP, EQ, 17-May-2018, 3321.70, 3320.00, 3376.40, 3260.00, 3290.00, 3297.45, 3304.94, 5995, 198.13, 425, 4559, 76.05
EXCELINDUS, EQ, 17-May-2018, 1270.65, 1283.00, 1331.65, 1266.05, 1305.00, 1298.00, 1303.35, 15967, 208.11, 1282, 6284, 39.36
EXIDEIND, EQ, 17-May-2018, 255.20, 256.00, 260.85, 256.00, 258.75, 258.35, 259.24, 1515643, 3929.09, 16964, 425942, 28.10
FACT, EQ, 17-May-2018, 46.25, 47.00, 47.45, 46.10, 46.60, 46.55, 46.69, 49468, 23.10, 325, 32648, 66.00
FAIRCHEM, EQ, 17-May-2018, 412.90, 414.10, 416.95, 405.00, 416.95, 414.65, 408.31, 4219, 17.23, 214, 2916, 69.12
FCL, EQ, 17-May-2018, 73.45, 74.05, 75.25, 71.80, 74.25, 74.15, 73.91, 516959, 382.09, 3911, 160591, 31.06
FCONSUMER, EQ, 17-May-2018, 56.90, 58.00, 59.70, 57.50, 58.00, 57.90, 58.47, 4406033, 2576.28, 12286, 1121327, 25.45
FCSSOFT, BE, 17-May-2018, 0.25, 0.30, 0.30, 0.20, 0.25, 0.30, 0.25, 773331, 1.92, 130, -, -
FDC, EQ, 17-May-2018, 237.30, 236.75, 243.70, 234.00, 243.70, 243.10, 241.47, 17759, 42.88, 712, 13644, 76.83
FEDDERELEC, EQ, 17-May-2018, 63.15, 63.95, 64.50, 62.05, 62.05, 62.15, 62.59, 57855, 36.21, 473, 40181, 69.45
FEDERALBNK, EQ, 17-May-2018, 83.65, 84.30, 84.40, 81.45, 82.60, 82.60, 82.59, 21754474, 17968.04, 62957, 11646418, 53.54
FEL, EQ, 17-May-2018, 39.15, 40.85, 44.65, 40.60, 42.80, 42.95, 43.27, 11315905, 4895.91, 31530, 2464206, 21.78
FELDVR, EQ, 17-May-2018, 38.25, 38.65, 45.90, 38.65, 42.00, 42.45, 43.81, 733349, 321.31, 2858, 390245, 53.21
FIEMIND, EQ, 17-May-2018, 867.60, 856.20, 867.05, 852.10, 865.00, 864.40, 863.19, 2068, 17.85, 248, 1383, 66.88
FILATEX, EQ, 17-May-2018, 196.05, 196.90, 198.00, 190.00, 192.10, 192.60, 193.73, 51182, 99.15, 917, 35600, 69.56
FINCABLES, EQ, 17-May-2018, 680.00, 681.00, 687.00, 678.60, 680.05, 683.35, 680.39, 15936, 108.43, 545, 14511, 91.06
FINPIPE, EQ, 17-May-2018, 634.75, 637.50, 643.00, 631.00, 638.00, 640.35, 636.55, 13063, 83.15, 609, 8368, 64.06
FLEXITUFF, EQ, 17-May-2018, 51.15, 50.00, 54.90, 50.00, 53.60, 53.20, 52.46, 1552, 0.81, 48, 1185, 76.35
FLFL, EQ, 17-May-2018, 440.90, 442.45, 447.50, 434.25, 435.00, 441.30, 441.76, 188454, 832.52, 1820, 161403, 85.65
FMGOETZE, EQ, 17-May-2018, 429.10, 429.15, 452.60, 429.15, 443.00, 447.75, 445.84, 8509, 37.94, 908, 6472, 76.06
FMNL, EQ, 17-May-2018, 127.00, 127.15, 139.20, 127.15, 132.70, 133.40, 134.48, 355567, 478.17, 4621, 77267, 21.73
FORTIS, EQ, 17-May-2018, 151.50, 151.50, 152.90, 150.00, 151.45, 151.40, 151.33, 1223745, 1851.83, 8084, 558355, 45.63
FORTUNEFIN, EQ, 17-May-2018, 233.75, 234.90, 235.00, 233.00, 235.00, 235.00, 233.33, 120, 0.28, 5, 110, 91.67
FOSECOIND, EQ, 17-May-2018, 1480.00, 1483.00, 1490.00, 1453.00, 1468.00, 1468.00, 1474.02, 230, 3.39, 62, 141, 61.30
FOURTHDIM, SM, 17-May-2018, 129.90, 130.00, 134.10, 125.50, 125.50, 126.25, 129.53, 20000, 25.91, 15, 14000, 70.00
FRETAIL, EQ, 17-May-2018, 585.60, 587.95, 592.80, 575.00, 577.95, 578.50, 582.33, 254362, 1481.24, 8575, 129006, 50.72
FSC, EQ, 17-May-2018, 662.60, 662.60, 675.00, 662.60, 675.00, 673.80, 670.96, 4992, 33.49, 1162, 2659, 53.27
FSL, EQ, 17-May-2018, 68.00, 68.65, 73.65, 68.05, 71.50, 71.50, 71.61, 14109708, 10104.65, 72931, 4550914, 32.25
GABRIEL, EQ, 17-May-2018, 148.35, 148.95, 149.75, 147.30, 147.55, 147.75, 148.44, 49045, 72.80, 1566, 33926, 69.17
GAEL, EQ, 17-May-2018, 247.25, 247.00, 258.00, 247.00, 254.00, 252.80, 253.17, 105129, 266.16, 2078, 54036, 51.40
GAIL, EQ, 17-May-2018, 330.65, 332.00, 339.50, 327.65, 329.60, 330.35, 333.22, 6210843, 20695.78, 59841, 3665289, 59.01
GAL, EQ, 17-May-2018, 7.40, 7.40, 7.70, 7.30, 7.70, 7.55, 7.47, 121023, 9.04, 104, 118095, 97.58
GALAXYSURF, EQ, 17-May-2018, 1467.70, 1468.00, 1476.00, 1439.15, 1440.00, 1447.90, 1457.06, 7735, 112.70, 857, 4688, 60.61
GALLANTT, EQ, 17-May-2018, 39.65, 40.95, 40.95, 39.75, 39.80, 39.80, 40.03, 4050, 1.62, 19, 3362, 83.01
GALLISPAT, EQ, 17-May-2018, 276.00, 286.55, 286.55, 271.05, 276.00, 274.95, 276.18, 1239, 3.42, 119, 754, 60.86
GAMMNINFRA, EQ, 17-May-2018, 2.50, 2.60, 2.90, 2.35, 2.45, 2.45, 2.68, 18443145, 494.81, 6998, 6681925, 36.23
GANDHITUBE, EQ, 17-May-2018, 391.00, 390.00, 395.00, 385.50, 390.00, 390.00, 390.75, 12898, 50.40, 961, 11140, 86.37
GANECOS, EQ, 17-May-2018, 391.45, 392.00, 396.00, 386.00, 391.95, 391.80, 394.92, 93858, 370.67, 170, 92530, 98.59
GANESHHOUC, EQ, 17-May-2018, 124.05, 124.50, 126.95, 123.05, 125.75, 125.30, 125.25, 48335, 60.54, 2069, 16783, 34.72
GANGESSECU, EQ, 17-May-2018, 69.95, 75.00, 75.00, 67.55, 73.80, 73.80, 73.51, 37, 0.03, 7, 30, 81.08
GARDENSILK, EQ, 17-May-2018, 31.45, 31.05, 32.00, 31.05, 31.15, 31.25, 31.64, 13300, 4.21, 105, 10522, 79.11
GARWALLROP, EQ, 17-May-2018, 950.25, 950.60, 960.00, 936.00, 960.00, 957.75, 955.18, 10463, 99.94, 894, 6479, 61.92
GATI, EQ, 17-May-2018, 104.95, 105.45, 108.30, 105.40, 106.60, 106.60, 107.00, 531657, 568.89, 6223, 151918, 28.57
GAYAPROJ, EQ, 17-May-2018, 207.80, 206.00, 206.55, 190.00, 203.70, 200.25, 195.62, 809933, 1584.37, 5508, 277402, 34.25
GDL, EQ, 17-May-2018, 165.85, 167.00, 170.55, 166.50, 169.00, 169.65, 168.82, 45360, 76.58, 1087, 27461, 60.54
GEECEE, EQ, 17-May-2018, 146.10, 147.60, 149.90, 141.00, 141.00, 142.55, 144.08, 12024, 17.32, 429, 7259, 60.37
GEMINI, BE, 17-May-2018, 0.95, 0.95, 0.95, 0.90, 0.90, 0.90, 0.94, 4697, 0.04, 10, -, -
GENESYS, EQ, 17-May-2018, 249.85, 251.80, 254.00, 245.55, 246.00, 246.05, 247.97, 42120, 104.45, 665, 31621, 75.07
GENUSPAPER, EQ, 17-May-2018, 11.55, 11.55, 11.75, 11.25, 11.40, 11.30, 11.41, 147135, 16.79, 231, 82512, 56.08
GENUSPOWER, EQ, 17-May-2018, 49.60, 50.00, 50.00, 48.55, 48.65, 48.80, 49.27, 284507, 140.18, 2841, 115637, 40.64
GEOJITFSL, EQ, 17-May-2018, 99.60, 99.90, 102.60, 96.45, 100.20, 99.95, 100.51, 127496, 128.15, 1313, 60183, 47.20
GEPIL, EQ, 17-May-2018, 890.75, 892.05, 899.95, 869.60, 870.00, 872.80, 884.89, 9040, 79.99, 673, 5863, 64.86
GESHIP, EQ, 17-May-2018, 349.35, 342.20, 351.00, 342.20, 342.55, 343.60, 346.65, 20089, 69.64, 1594, 9587, 47.72
GET&D, EQ, 17-May-2018, 377.60, 378.20, 381.45, 378.00, 378.30, 379.15, 380.21, 6564, 24.96, 341, 4006, 61.03
GHCL, EQ, 17-May-2018, 298.10, 300.10, 301.40, 290.00, 294.20, 293.40, 293.65, 329775, 968.38, 4967, 120510, 36.54
GICHSGFIN, EQ, 17-May-2018, 387.90, 389.15, 392.00, 387.00, 390.00, 389.40, 390.00, 52398, 204.35, 1452, 27705, 52.87
GICRE, EQ, 17-May-2018, 690.00, 694.80, 719.60, 690.30, 717.00, 715.85, 707.82, 77769, 550.47, 4038, 48464, 62.32
GILLANDERS, EQ, 17-May-2018, 71.90, 72.00, 76.95, 72.00, 72.80, 72.85, 74.24, 37280, 27.68, 214, 12284, 32.95
GILLETTE, EQ, 17-May-2018, 6505.40, 6529.00, 6586.95, 6508.95, 6538.00, 6544.80, 6545.56, 3648, 238.78, 525, 2629, 72.07
GINNIFILA, EQ, 17-May-2018, 24.85, 25.00, 25.90, 24.55, 25.50, 25.50, 25.36, 84209, 21.36, 362, 43298, 51.42
GIPCL, EQ, 17-May-2018, 95.05, 95.25, 98.70, 94.90, 98.45, 97.60, 96.84, 33557, 32.50, 458, 16251, 48.43
GITANJALI, BE, 17-May-2018, 4.25, 4.45, 4.45, 4.45, 4.45, 4.45, 4.45, 209073, 9.30, 255, -, -
GKWLIMITED, BE, 17-May-2018, 785.20, 786.55, 824.45, 750.10, 824.45, 802.00, 774.51, 584, 4.52, 38, -, -
GLAXO, EQ, 17-May-2018, 2425.00, 2419.90, 2428.00, 2395.00, 2411.65, 2407.15, 2408.94, 8129, 195.82, 909, 4857, 59.75
GLENMARK, EQ, 17-May-2018, 518.20, 518.50, 530.95, 516.00, 526.25, 525.55, 525.75, 767537, 4035.32, 30495, 346996, 45.21
GLOBAL, SM, 17-May-2018, 165.00, 165.00, 165.00, 165.00, 165.00, 165.00, 165.00, 2000, 3.30, 2, 2000, 100.00
GLOBALVECT, EQ, 17-May-2018, 107.30, 108.70, 108.70, 105.05, 106.30, 106.40, 106.11, 8025, 8.51, 150, 4705, 58.63
GLOBE, SM, 17-May-2018, 51.00, 50.00, 52.00, 50.00, 52.00, 52.00, 51.00, 4000, 2.04, 2, 4000, 100.00
GLOBOFFS, EQ, 17-May-2018, 20.40, 20.40, 21.20, 20.10, 20.85, 20.95, 20.54, 12582, 2.58, 116, 7915, 62.91
GLOBUSSPR, EQ, 17-May-2018, 132.80, 136.00, 142.50, 133.70, 140.60, 140.60, 137.70, 167206, 230.24, 2777, 59734, 35.72
GMBREW, EQ, 17-May-2018, 1012.85, 1016.00, 1054.00, 1007.00, 1050.00, 1040.75, 1033.91, 51250, 529.88, 3153, 21868, 42.67
GMDCLTD, EQ, 17-May-2018, 126.05, 125.85, 126.95, 123.00, 123.20, 123.20, 123.99, 131928, 163.57, 1343, 89649, 67.95
GMMPFAUDLR, EQ, 17-May-2018, 844.55, 860.00, 889.00, 836.80, 871.00, 878.00, 860.41, 26397, 227.12, 1357, 19405, 73.51
GMRINFRA, EQ, 17-May-2018, 18.25, 18.40, 18.70, 17.90, 18.45, 18.50, 18.38, 17632176, 3241.32, 9966, 2776000, 15.74
GNA, EQ, 17-May-2018, 518.95, 520.65, 526.00, 505.55, 506.05, 509.10, 515.16, 42581, 219.36, 2245, 28329, 66.53
GNFC, EQ, 17-May-2018, 480.05, 482.00, 486.40, 475.60, 480.30, 480.60, 481.06, 833997, 4012.00, 21758, 236527, 28.36
GOACARBON, EQ, 17-May-2018, 729.45, 735.00, 763.90, 717.00, 746.00, 747.95, 745.20, 359746, 2680.82, 11966, 58467, 16.25
GOCLCORP, EQ, 17-May-2018, 489.30, 491.90, 510.00, 489.00, 490.00, 490.50, 496.70, 4130, 20.51, 108, 2999, 72.62
GODFRYPHLP, EQ, 17-May-2018, 817.50, 816.00, 822.55, 809.00, 812.65, 811.95, 816.02, 17074, 139.33, 953, 5067, 29.68
GODHA, ST, 17-May-2018, 32.20, 33.00, 33.00, 31.20, , 32.75, 32.82, 72000, 23.63, 18, -, -
GODREJAGRO, EQ, 17-May-2018, 639.00, 639.00, 645.00, 609.90, 629.00, 629.15, 628.63, 402540, 2530.49, 22118, 190199, 47.25
GODREJCP, EQ, 17-May-2018, 1093.55, 1091.50, 1106.95, 1070.00, 1080.05, 1081.05, 1095.53, 572224, 6268.88, 28611, 352412, 61.59
GODREJIND, EQ, 17-May-2018, 581.20, 581.00, 585.45, 574.60, 578.70, 578.05, 581.42, 263565, 1532.41, 12082, 55093, 20.90
GODREJPROP, EQ, 17-May-2018, 800.15, 803.80, 815.95, 791.30, 800.00, 798.05, 801.30, 114721, 919.26, 4320, 51177, 44.61
GOENKA, BZ, 17-May-2018, 0.40, 0.35, 0.40, 0.35, 0.40, 0.35, 0.36, 187119, 0.67, 49, -, -
GOKEX, EQ, 17-May-2018, 92.35, 94.00, 94.00, 90.70, 91.80, 92.40, 92.55, 63546, 58.81, 1209, 39143, 61.60
GOKUL, EQ, 17-May-2018, 12.20, 13.00, 13.40, 12.65, 12.65, 12.65, 12.94, 1357, 0.18, 27, 1120, 82.54
GOKULAGRO, EQ, 17-May-2018, 18.00, 17.90, 18.55, 17.80, 18.50, 18.45, 18.29, 7420, 1.36, 76, 5108, 68.84
GOLDBEES, EQ, 17-May-2018, 2766.90, 2767.00, 2767.00, 2755.05, 2757.60, 2756.10, 2759.25, 13982, 385.80, 1195, 9487, 67.85
GOLDENTOBC, BE, 17-May-2018, 64.05, 65.00, 65.00, 65.00, 65.00, 65.00, 65.00, 1077, 0.70, 7, -, -
GOLDIAM, EQ, 17-May-2018, 70.60, 71.60, 74.00, 71.60, 73.10, 73.70, 73.09, 9097, 6.65, 195, 4823, 53.02
GOLDINFRA, EQ, 17-May-2018, 146.55, 146.20, 160.15, 144.00, 158.00, 157.40, 153.44, 91202, 139.94, 1111, 61316, 67.23
GOLDSHARE, EQ, 17-May-2018, 2824.20, 2781.25, 2800.00, 2771.15, 2797.00, 2795.15, 2791.98, 749, 20.91, 138, 568, 75.83
GOLDTECH, EQ, 17-May-2018, 10.20, 10.50, 11.00, 9.65, 10.95, 10.75, 10.54, 9837, 1.04, 42, 5797, 58.93
GOODLUCK, EQ, 17-May-2018, 79.20, 77.00, 80.40, 77.00, 78.00, 78.80, 78.60, 19748, 15.52, 292, 12413, 62.86
GPIL, EQ, 17-May-2018, 463.80, 469.00, 484.90, 462.30, 480.00, 480.00, 473.96, 137786, 653.05, 3662, 58658, 42.57
GPPL, EQ, 17-May-2018, 139.25, 139.90, 140.95, 132.00, 134.00, 134.35, 136.17, 579682, 789.37, 6934, 137232, 23.67
GPTINFRA, EQ, 17-May-2018, 180.40, 180.50, 181.00, 160.25, 172.00, 170.90, 173.53, 37498, 65.07, 860, 12656, 33.75
GRANULES, EQ, 17-May-2018, 96.70, 97.15, 106.70, 97.15, 103.00, 103.15, 104.20, 11184279, 11654.25, 50642, 1623535, 14.52
GRAPHITE, EQ, 17-May-2018, 772.15, 781.95, 846.95, 775.00, 826.90, 823.35, 810.80, 8515977, 69047.30, 167281, 1747964, 20.53
GRASIM, EQ, 17-May-2018, 1082.40, 1082.40, 1096.15, 1076.50, 1084.00, 1083.20, 1086.90, 837432, 9102.09, 24526, 566056, 67.59
GRAVITA, EQ, 17-May-2018, 174.45, 173.50, 176.90, 165.65, 166.85, 167.20, 171.48, 228623, 392.05, 3938, 136177, 59.56
GREAVESCOT, EQ, 17-May-2018, 133.55, 134.00, 134.05, 132.30, 132.50, 132.90, 132.83, 296291, 393.57, 6917, 185344, 62.55
GREENFIRE, BE, 17-May-2018, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 448, 0.00, 3, -, -
GREENLAM, EQ, 17-May-2018, 1112.95, 1146.30, 1170.00, 1115.00, 1130.00, 1130.05, 1129.20, 464, 5.24, 92, 264, 56.90
GREENPLY, EQ, 17-May-2018, 289.15, 291.00, 294.05, 288.00, 288.85, 289.95, 290.69, 33261, 96.69, 1136, 21088, 63.40
GREENPOWER, EQ, 17-May-2018, 8.10, 8.30, 8.35, 7.85, 8.05, 8.00, 8.10, 300599, 24.36, 403, 220178, 73.25
GRINDWELL, EQ, 17-May-2018, 514.75, 513.90, 519.00, 512.00, 512.05, 512.90, 515.03, 1732, 8.92, 116, 1424, 82.22
GROBTEA, BE, 17-May-2018, 926.10, 895.00, 972.35, 884.05, 920.50, 950.60, 947.24, 270, 2.56, 44, -, -
GRPLTD, EQ, 17-May-2018, 1201.00, 1201.00, 1224.90, 1201.00, 1205.10, 1205.25, 1204.16, 38, 0.46, 12, 25, 65.79
GRUH, EQ, 17-May-2018, 679.25, 679.90, 681.25, 668.10, 670.00, 670.95, 673.52, 155235, 1045.55, 11352, 98119, 63.21
GSCLCEMENT, EQ, 17-May-2018, 29.80, 29.60, 30.20, 29.60, 29.85, 29.85, 29.91, 9452, 2.83, 49, 7192, 76.09
GSFC, EQ, 17-May-2018, 131.70, 133.00, 133.00, 120.50, 123.20, 122.60, 123.95, 7132163, 8840.17, 43504, 1621040, 22.73
GSKCONS, EQ, 17-May-2018, 5944.65, 5978.65, 5978.65, 5911.55, 5939.00, 5931.55, 5941.15, 11657, 692.56, 2494, 8587, 73.66
GSPL, EQ, 17-May-2018, 176.45, 178.50, 184.90, 176.35, 183.35, 182.70, 180.25, 150159, 270.66, 4957, 74866, 49.86
GSS, EQ, 17-May-2018, 94.45, 94.90, 98.00, 94.90, 95.95, 95.95, 96.50, 438738, 423.39, 4240, 159388, 36.33
GTL, EQ, 17-May-2018, 7.55, 7.50, 8.80, 7.20, 8.50, 8.55, 8.29, 302601, 25.09, 662, 185932, 61.44
GTLINFRA, BE, 17-May-2018, 1.70, 1.65, 1.75, 1.65, 1.75, 1.75, 1.68, 1867249, 31.28, 709, -, -
GTNIND, EQ, 17-May-2018, 11.75, 11.55, 11.85, 11.20, 11.50, 11.70, 11.53, 8375, 0.97, 40, 6880, 82.15
GTNTEX, EQ, 17-May-2018, 14.40, 14.05, 14.35, 13.55, 14.00, 14.00, 13.96, 9126, 1.27, 70, 8697, 95.30
GTPL, EQ, 17-May-2018, 134.75, 134.05, 136.25, 134.05, 134.30, 134.40, 135.03, 30983, 41.83, 349, 28202, 91.02
GUFICBIO, EQ, 17-May-2018, 142.50, 142.55, 147.00, 139.40, 144.10, 145.30, 142.93, 129112, 184.55, 2215, 52921, 40.99
GUJALKALI, EQ, 17-May-2018, 662.20, 663.50, 667.65, 650.20, 651.25, 651.75, 657.66, 27680, 182.04, 1864, 15504, 56.01
GUJAPOLLO, EQ, 17-May-2018, 205.30, 209.60, 209.65, 202.00, 203.50, 202.55, 203.68, 1216, 2.48, 94, 836, 68.75
GUJFLUORO, EQ, 17-May-2018, 849.90, 854.95, 854.95, 840.00, 841.00, 843.70, 847.20, 5079, 43.03, 467, 2209, 43.49
GUJGASLTD, EQ, 17-May-2018, 881.50, 891.00, 898.00, 865.10, 885.00, 876.30, 876.19, 11591, 101.56, 1013, 4820, 41.58
GUJRAFFIA, BE, 17-May-2018, 34.50, 34.50, 34.50, 32.80, 32.80, 32.80, 33.83, 96, 0.03, 4, -, -
GULFOILLUB, EQ, 17-May-2018, 910.40, 916.00, 922.50, 906.45, 922.50, 920.70, 919.92, 10509, 96.67, 504, 8836, 84.08
GULFPETRO, EQ, 17-May-2018, 72.60, 72.60, 73.60, 72.00, 72.50, 72.25, 72.51, 31099, 22.55, 221, 28476, 91.57
GULPOLY, EQ, 17-May-2018, 67.55, 68.45, 68.45, 67.10, 67.75, 67.70, 67.78, 7394, 5.01, 103, 6017, 81.38
GVKPIL, EQ, 17-May-2018, 12.90, 13.00, 13.70, 12.90, 13.40, 13.35, 13.25, 2488809, 329.88, 3130, 1247685, 50.13
H1190M36RG, MF, 17-May-2018, 11.40, 11.45, 11.45, 11.45, 11.45, 11.45, 11.45, 50000, 5.73, 20, 50000, 100.00
HAL, EQ, 17-May-2018, 1044.30, 1046.00, 1050.65, 1032.95, 1042.00, 1039.75, 1040.08, 9501, 98.82, 1202, 5489, 57.77
HANUNG, BE, 17-May-2018, 2.40, 2.30, 2.30, 2.30, 2.30, 2.30, 2.30, 9164, 0.21, 41, -, -
HARITASEAT, EQ, 17-May-2018, 993.65, 995.00, 998.40, 990.05, 991.50, 994.00, 994.28, 512, 5.09, 63, 294, 57.42
HARRMALAYA, EQ, 17-May-2018, 99.85, 101.90, 101.90, 95.40, 98.95, 97.00, 97.72, 52934, 51.73, 1150, 30887, 58.35
HATHWAY, EQ, 17-May-2018, 28.95, 29.00, 29.95, 28.75, 29.25, 29.30, 29.41, 1788895, 526.12, 3138, 1432374, 80.07
HATSUN, EQ, 17-May-2018, 771.00, 773.30, 785.00, 770.00, 781.00, 782.80, 775.62, 42258, 327.76, 874, 37067, 87.72
HAVELLS, EQ, 17-May-2018, 546.15, 545.80, 551.75, 538.00, 540.00, 539.95, 546.02, 787950, 4302.37, 17378, 349612, 44.37
HAVISHA, BE, 17-May-2018, 1.05, 1.00, 1.10, 1.00, 1.00, 1.00, 1.01, 6657, 0.07, 12, -, -
HBLPOWER, EQ, 17-May-2018, 44.75, 44.80, 46.20, 44.40, 45.65, 45.50, 45.30, 159913, 72.44, 990, 71787, 44.89
HCC, EQ, 17-May-2018, 15.85, 16.00, 17.50, 15.45, 17.00, 17.00, 16.66, 15327539, 2553.63, 18071, 2259182, 14.74
HCG, EQ, 17-May-2018, 302.70, 302.80, 309.80, 300.10, 307.35, 307.40, 305.75, 12477, 38.15, 490, 9074, 72.73
HCL-INSYS, EQ, 17-May-2018, 45.45, 45.75, 48.75, 45.50, 47.30, 47.45, 47.10, 1664843, 784.21, 6429, 499478, 30.00
HCLTECH, EQ, 17-May-2018, 920.25, 926.90, 926.90, 904.70, 907.90, 909.75, 914.32, 1449952, 13257.25, 59501, 947076, 65.32
HDFC, EQ, 17-May-2018, 1914.55, 1919.00, 1919.00, 1867.95, 1876.00, 1875.10, 1886.56, 2751107, 51901.40, 154539, 2178310, 79.18
HDFC, W2, 17-May-2018, 438.00, 420.00, 420.00, 395.00, 397.50, 399.05, 404.25, 160600, 649.22, 18, 131400, 81.82
HDFCBANK, EQ, 17-May-2018, 2023.35, 2023.85, 2044.45, 2012.50, 2040.85, 2027.75, 2022.12, 1653869, 33443.17, 28827, 747275, 45.18
HDFCLIFE, EQ, 17-May-2018, 497.55, 498.20, 503.25, 492.20, 492.60, 494.30, 497.39, 1338372, 6656.98, 70875, 870173, 65.02
HDFCMFGETF, EQ, 17-May-2018, 2837.80, 2833.05, 2844.00, 2822.25, 2827.30, 2827.30, 2832.48, 292, 8.27, 79, 164, 56.16
HDFCNIFETF, EQ, 17-May-2018, 1104.60, 1104.00, 1104.77, 1095.88, 1096.21, 1099.18, 1102.75, 204, 2.25, 20, 158, 77.45
HDFCSENETF, EQ, 17-May-2018, 3642.49, 3645.00, 3645.00, 3645.00, 3645.00, 3645.00, 3645.00, 1, 0.04, 1, 1, 100.00
HDIL, EQ, 17-May-2018, 26.15, 26.35, 29.10, 26.00, 28.25, 28.30, 27.70, 11116142, 3079.08, 25896, 2491356, 22.41
HEG, EQ, 17-May-2018, 3525.15, 3590.00, 3700.00, 3586.65, 3632.00, 3653.15, 3647.07, 1235609, 45063.49, 77485, 238086, 19.27
HEIDELBERG, EQ, 17-May-2018, 150.65, 150.70, 153.05, 149.85, 150.95, 150.50, 151.46, 51223, 77.58, 1097, 31399, 61.30
HERCULES, EQ, 17-May-2018, 129.05, 131.25, 140.80, 128.30, 135.35, 137.90, 136.88, 82325, 112.68, 1164, 18764, 22.79
HERITGFOOD, EQ, 17-May-2018, 693.45, 692.75, 696.60, 685.05, 691.05, 690.85, 690.86, 35210, 243.25, 768, 31051, 88.19
HEROMOTOCO, EQ, 17-May-2018, 3575.50, 3600.00, 3604.95, 3535.00, 3559.00, 3554.55, 3556.13, 350935, 12479.71, 26252, 236085, 67.27
HESTERBIO, EQ, 17-May-2018, 1487.95, 1491.70, 1508.80, 1490.30, 1500.00, 1496.90, 1498.73, 877, 13.14, 120, 717, 81.76
HEXATRADEX, BE, 17-May-2018, 44.35, 44.40, 45.00, 43.25, 44.00, 43.75, 43.58, 1454, 0.63, 15, -, -
HEXAWARE, EQ, 17-May-2018, 434.25, 436.00, 438.00, 420.35, 427.55, 426.95, 426.86, 1459532, 6230.16, 20341, 313866, 21.50
HFCL, EQ, 17-May-2018, 25.95, 26.00, 27.60, 26.00, 27.30, 27.40, 27.13, 5656879, 1534.60, 6002, 2436245, 43.07
HGINFRA, EQ, 17-May-2018, 329.75, 330.00, 331.00, 327.55, 329.00, 329.20, 329.57, 22827, 75.23, 1088, 16482, 72.20
HGS, EQ, 17-May-2018, 920.00, 919.85, 935.00, 916.10, 920.90, 918.50, 924.10, 7458, 68.92, 1057, 5801, 77.78
HIGHGROUND, EQ, 17-May-2018, 11.80, 12.25, 12.25, 11.65, 11.90, 11.90, 11.79, 65289, 7.70, 139, 48527, 74.33
HIKAL, EQ, 17-May-2018, 236.80, 236.45, 241.00, 235.55, 239.80, 239.60, 238.68, 39233, 93.64, 918, 20805, 53.03
HIL, EQ, 17-May-2018, 2169.20, 2160.00, 2205.00, 2157.50, 2195.00, 2175.85, 2177.31, 10597, 230.73, 1086, 5546, 52.34
HILTON, BE, 17-May-2018, 32.60, 33.45, 34.20, 31.15, 34.20, 34.00, 33.66, 29926, 10.07, 163, -, -
HIMATSEIDE, EQ, 17-May-2018, 354.25, 358.00, 358.00, 353.45, 354.00, 354.85, 356.06, 49644, 176.76, 1002, 39334, 79.23
HINDALCO, EQ, 17-May-2018, 239.75, 240.00, 240.80, 228.60, 232.20, 233.05, 233.14, 17195201, 40088.96, 100221, 6729258, 39.13
HINDCOMPOS, EQ, 17-May-2018, 445.95, 448.95, 448.95, 427.00, 433.80, 430.55, 436.53, 2918, 12.74, 245, 1890, 64.77
HINDCOPPER, EQ, 17-May-2018, 70.25, 70.55, 72.30, 70.55, 71.35, 71.50, 71.47, 1080392, 772.12, 5498, 397777, 36.82
