SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
EICHERMOT, EQ, 16-May-2018, 30772.85, 30500.05, 30970.40, 30335.00, 30555.10, 30565.70, 30666.20, 30974, 9498.55, 13460, 15004, 48.44
EIDPARRY, EQ, 16-May-2018, 253.95, 252.50, 255.95, 247.80, 251.50, 252.05, 252.90, 34714, 87.79, 888, 15534, 44.75
EIFFL, SM, 16-May-2018, 137.00, 138.00, 138.80, 137.50, 137.50, 137.50, 137.95, 3200, 4.41, 3, 3200, 100.00
EIHAHOTELS, EQ, 16-May-2018, 574.95, 572.95, 584.20, 564.10, 575.00, 575.75, 575.17, 8236, 47.37, 622, 2747, 33.35
EIHOTEL, EQ, 16-May-2018, 170.60, 170.75, 172.50, 166.30, 172.45, 171.80, 169.21, 65125, 110.20, 1977, 22306, 34.25
EIMCOELECO, EQ, 16-May-2018, 418.80, 410.00, 414.85, 405.05, 405.50, 405.85, 407.08, 793, 3.23, 53, 521, 65.70
EKC, EQ, 16-May-2018, 43.05, 42.70, 43.00, 41.30, 41.30, 41.55, 41.93, 307664, 128.99, 2794, 112960, 36.72
ELAND, EQ, 16-May-2018, 9.45, 9.10, 9.35, 9.10, 9.15, 9.15, 9.26, 14820, 1.37, 27, 12338, 83.25
ELECON, EQ, 16-May-2018, 69.40, 69.05, 69.90, 68.70, 69.85, 69.35, 69.38, 98045, 68.03, 1072, 43019, 43.88
ELECTCAST, EQ, 16-May-2018, 26.75, 27.15, 27.60, 25.00, 27.00, 26.95, 26.91, 339060, 91.23, 1206, 222563, 65.64
ELECTHERM, EQ, 16-May-2018, 167.65, 168.00, 168.40, 158.00, 158.00, 159.75, 161.99, 3869, 6.27, 199, 2051, 53.01
ELGIEQUIP, EQ, 16-May-2018, 290.70, 288.00, 293.60, 285.00, 288.00, 288.40, 289.20, 8355, 24.16, 295, 4498, 53.84
ELGIRUBCO, EQ, 16-May-2018, 38.00, 38.70, 38.85, 37.50, 38.00, 38.00, 38.02, 7855, 2.99, 61, 6019, 76.63
EMAMIINFRA, EQ, 16-May-2018, 265.00, 266.75, 272.40, 262.00, 270.00, 268.55, 267.36, 49461, 132.24, 1372, 17935, 36.26
EMAMILTD, EQ, 16-May-2018, 1051.00, 1049.00, 1050.95, 1031.00, 1041.00, 1042.60, 1039.92, 64712, 672.95, 9967, 35651, 55.09
EMCO, BE, 16-May-2018, 8.70, 8.50, 8.95, 8.30, 8.35, 8.40, 8.40, 55057, 4.63, 143, -, -
EMKAY, EQ, 16-May-2018, 138.85, 137.00, 145.65, 137.00, 142.90, 141.80, 141.23, 14319, 20.22, 657, 7455, 52.06
EMKAYTOOLS, SM, 16-May-2018, 595.00, 580.00, 624.50, 580.00, 612.00, 612.00, 598.61, 10800, 64.65, 6, 10800, 100.00
EMMBI, EQ, 16-May-2018, 168.00, 168.60, 170.40, 165.30, 165.40, 165.45, 166.30, 12436, 20.68, 281, 5716, 45.96
EMOFSR1RDP, MF, 16-May-2018, 9.00, 8.57, 8.57, 8.57, 8.57, 8.57, 8.57, 3000, 0.26, 1, 3000, 100.00
EMOFSR1RGG, MF, 16-May-2018, 8.99, 8.99, 8.99, 8.75, 8.75, 8.75, 8.90, 1395, 0.12, 5, 1395, 100.00
ENDURANCE, EQ, 16-May-2018, 1162.10, 1197.85, 1225.00, 1155.00, 1170.00, 1171.80, 1172.96, 290216, 3404.13, 17710, 182434, 62.86
ENERGYDEV, EQ, 16-May-2018, 19.20, 18.80, 19.20, 18.25, 18.80, 18.35, 18.36, 33815, 6.21, 204, 23183, 68.56
ENGINERSIN, EQ, 16-May-2018, 149.80, 148.05, 149.70, 144.75, 145.35, 145.40, 146.63, 2019424, 2961.08, 26592, 914948, 45.31
ENIL, EQ, 16-May-2018, 681.95, 684.10, 684.10, 668.85, 675.10, 677.85, 676.48, 1282, 8.67, 111, 984, 76.76
EON, EQ, 16-May-2018, 70.35, 71.85, 71.85, 66.00, 68.50, 70.00, 69.72, 16357, 11.40, 194, 11423, 69.84
EQ30, EQ, 16-May-2018, 259.77, 260.00, 264.00, 260.00, 262.00, 262.04, 260.75, 158, 0.41, 6, 158, 100.00
EQUITAS, EQ, 16-May-2018, 163.85, 162.85, 166.95, 160.25, 166.65, 165.40, 163.88, 1275287, 2089.90, 14786, 453914, 35.59
ERFLNCDI, N1, 16-May-2018, 1034.00, 1030.00, 1030.00, 1030.00, 1030.00, 1030.00, 1030.00, 1, 0.01, 1, 1, 100.00
ERFLNCDI, N3, 16-May-2018, 1000.00, 1000.00, 1000.00, 1000.00, 1000.00, 1000.00, 1000.00, 30, 0.30, 1, 30, 100.00
ERFLNCDI, N4, 16-May-2018, 1000.00, 1003.00, 1003.00, 1003.00, 1003.00, 1003.00, 1003.00, 100, 1.00, 4, 100, 100.00
ERFLNCDI, N5, 16-May-2018, 1008.00, 1006.00, 1006.00, 1005.00, 1005.64, 1005.64, 1005.87, 526, 5.29, 11, 526, 100.00
ERFLNCDI, N6, 16-May-2018, 1010.11, 1003.10, 1008.10, 1003.10, 1008.10, 1008.10, 1003.39, 18, 0.18, 5, 17, 94.44
ERIS, EQ, 16-May-2018, 776.35, 773.35, 783.15, 753.65, 772.25, 780.30, 774.77, 12801, 99.18, 1818, 6961, 54.38
EROSMEDIA, EQ, 16-May-2018, 142.85, 141.00, 141.70, 130.00, 130.85, 133.90, 136.58, 557917, 762.00, 7208, 280348, 50.25
ESABINDIA, EQ, 16-May-2018, 661.00, 661.00, 665.00, 651.00, 655.00, 658.65, 659.57, 5161, 34.04, 333, 2358, 45.69
ESCORTS, EQ, 16-May-2018, 941.35, 937.90, 960.00, 930.30, 959.10, 956.75, 945.41, 1543516, 14592.60, 35512, 399511, 25.88
ESL, BE, 16-May-2018, 1.50, 1.45, 1.45, 1.45, 1.45, 1.45, 1.45, 272662, 3.95, 158, -, -
ESSARSHPNG, EQ, 16-May-2018, 18.00, 17.70, 17.70, 16.60, 16.80, 17.00, 17.01, 31502, 5.36, 215, 18193, 57.75
ESSDEE, BE, 16-May-2018, 41.25, 41.20, 41.20, 39.25, 39.80, 39.80, 40.08, 5616, 2.25, 50, -, -
ESSELPACK, EQ, 16-May-2018, 263.85, 263.00, 264.90, 256.95, 264.00, 261.90, 261.63, 16211, 42.41, 624, 11138, 68.71
ESTER, EQ, 16-May-2018, 56.05, 56.05, 58.85, 53.50, 58.85, 58.85, 57.76, 109875, 63.46, 666, 74446, 67.76
EUROCERA, EQ, 16-May-2018, 3.85, 3.85, 3.85, 3.45, 3.65, 3.60, 3.57, 55946, 2.00, 113, 32757, 58.55
EUROTEXIND, EQ, 16-May-2018, 29.65, 31.70, 31.70, 28.45, 29.05, 29.10, 29.70, 328, 0.10, 12, 310, 94.51
EVEREADY, EQ, 16-May-2018, 269.20, 267.00, 267.55, 255.40, 263.00, 262.55, 261.65, 90418, 236.58, 2705, 58107, 64.26
EVERESTIND, EQ, 16-May-2018, 485.70, 479.95, 484.00, 470.50, 470.50, 474.15, 476.56, 24228, 115.46, 1038, 15270, 63.03
EXCEL, EQ, 16-May-2018, 14.95, 14.45, 15.40, 14.25, 14.60, 14.65, 14.50, 109928, 15.94, 230, 54006, 49.13
EXCELCROP, EQ, 16-May-2018, 3320.90, 3341.85, 3344.95, 3310.00, 3316.00, 3321.70, 3324.64, 1328, 44.15, 149, 730, 54.97
EXCELINDUS, EQ, 16-May-2018, 1290.25, 1303.00, 1303.00, 1237.50, 1267.00, 1270.65, 1265.06, 11549, 146.10, 807, 6645, 57.54
EXIDEIND, EQ, 16-May-2018, 256.95, 257.00, 257.75, 252.60, 256.50, 255.20, 254.79, 1071241, 2729.40, 9726, 512447, 47.84
FACT, EQ, 16-May-2018, 47.95, 47.50, 47.50, 46.05, 46.20, 46.25, 46.56, 35715, 16.63, 261, 21679, 60.70
FAIRCHEM, EQ, 16-May-2018, 409.10, 412.35, 435.00, 408.70, 413.65, 412.90, 415.41, 3702, 15.38, 252, 2449, 66.15
FCL, EQ, 16-May-2018, 76.25, 75.95, 76.75, 73.00, 73.65, 73.45, 74.74, 446541, 333.73, 3120, 223465, 50.04
FCONSUMER, EQ, 16-May-2018, 56.30, 55.90, 57.70, 55.50, 57.70, 56.90, 56.33, 1900689, 1070.73, 7882, 773083, 40.67
FCSSOFT, BE, 16-May-2018, 0.30, 0.25, 0.30, 0.25, 0.30, 0.25, 0.26, 191545, 0.50, 400, -, -
FDC, EQ, 16-May-2018, 238.55, 234.50, 243.90, 231.45, 236.70, 237.30, 234.33, 24380, 57.13, 1146, 19595, 80.37
FEDDERELEC, EQ, 16-May-2018, 64.30, 64.30, 64.30, 62.00, 63.35, 63.15, 63.06, 36096, 22.76, 499, 18478, 51.19
FEDERALBNK, EQ, 16-May-2018, 86.40, 85.90, 85.90, 81.70, 83.60, 83.65, 83.63, 33619352, 28114.87, 88625, 13324183, 39.63
FEL, EQ, 16-May-2018, 38.95, 38.90, 39.80, 38.10, 39.65, 39.15, 38.77, 689899, 267.47, 1851, 340251, 49.32
FELDVR, EQ, 16-May-2018, 37.90, 37.35, 38.70, 37.05, 38.15, 38.25, 37.64, 162068, 61.01, 165, 150221, 92.69
FELIX, SM, 16-May-2018, 27.00, 28.25, 31.95, 27.25, 27.25, 27.25, 28.99, 40000, 11.59, 8, 4000, 10.00
FIEMIND, EQ, 16-May-2018, 862.35, 862.30, 870.00, 843.00, 861.05, 867.60, 859.20, 6124, 52.62, 495, 4186, 68.35
FILATEX, EQ, 16-May-2018, 200.85, 195.00, 201.85, 194.95, 195.00, 196.05, 197.07, 86507, 170.48, 1030, 62325, 72.05
FINCABLES, EQ, 16-May-2018, 685.55, 685.55, 686.75, 676.00, 676.00, 680.00, 680.86, 7331, 49.91, 482, 4696, 64.06
FINPIPE, EQ, 16-May-2018, 642.00, 642.00, 645.95, 633.10, 633.10, 634.75, 639.37, 13934, 89.09, 686, 9146, 65.64
FIRSTWIN, BE, 16-May-2018, 1.55, 1.55, 1.55, 1.55, 1.55, 1.55, 1.55, 20, 0.00, 3, -, -
FLEXITUFF, EQ, 16-May-2018, 52.85, 52.00, 52.50, 50.60, 51.10, 51.15, 51.55, 2475, 1.28, 63, 1414, 57.13
FLFL, EQ, 16-May-2018, 446.30, 448.90, 453.70, 438.05, 438.90, 440.90, 445.31, 92158, 410.39, 2231, 79062, 85.79
FMGOETZE, EQ, 16-May-2018, 433.30, 434.00, 438.30, 425.10, 432.80, 429.10, 432.01, 1783, 7.70, 386, 1057, 59.28
FMNL, EQ, 16-May-2018, 127.75, 126.00, 130.35, 126.00, 127.00, 127.00, 127.74, 167671, 214.18, 1493, 88836, 52.98
FOCUS, SM, 16-May-2018, 190.00, 180.50, 180.50, 180.50, 180.50, 180.50, 180.50, 3000, 5.42, 3, 3000, 100.00
FORTIS, EQ, 16-May-2018, 153.40, 153.35, 153.95, 150.25, 151.50, 151.50, 151.95, 2574865, 3912.43, 25006, 1397351, 54.27
FORTUNEFIN, EQ, 16-May-2018, 238.75, 235.00, 238.90, 232.00, 235.00, 233.75, 234.79, 258, 0.61, 14, 163, 63.18
FOSECOIND, EQ, 16-May-2018, 1472.10, 1470.40, 1489.35, 1460.40, 1480.00, 1480.00, 1478.69, 344, 5.09, 51, 231, 67.15
FOURTHDIM, SM, 16-May-2018, 132.05, 142.90, 142.90, 129.80, 129.90, 129.90, 131.91, 20000, 26.38, 13, 16000, 80.00
FRETAIL, EQ, 16-May-2018, 572.55, 568.65, 588.05, 565.05, 585.55, 585.60, 579.08, 165089, 956.00, 5583, 70228, 42.54
FSC, EQ, 16-May-2018, 665.80, 665.80, 665.80, 658.05, 658.25, 662.60, 661.26, 6590, 43.58, 1039, 4741, 71.94
FSL, EQ, 16-May-2018, 68.95, 68.40, 69.65, 66.65, 68.00, 68.00, 68.32, 5648458, 3858.95, 22859, 1996936, 35.35
GABRIEL, EQ, 16-May-2018, 147.20, 147.00, 151.00, 145.00, 148.00, 148.35, 148.14, 100323, 148.62, 1981, 56510, 56.33
GAEL, EQ, 16-May-2018, 243.45, 236.60, 253.00, 236.60, 246.75, 247.25, 247.17, 116832, 288.77, 2544, 51713, 44.26
GAIL, EQ, 16-May-2018, 339.45, 339.90, 339.90, 327.75, 331.40, 330.65, 331.42, 5189122, 17197.72, 81821, 3378961, 65.12
GAL, EQ, 16-May-2018, 7.45, 7.65, 7.65, 7.30, 7.50, 7.40, 7.45, 90202, 6.72, 59, 88296, 97.89
GALAXYSURF, EQ, 16-May-2018, 1491.35, 1490.00, 1504.95, 1460.00, 1460.00, 1467.70, 1468.89, 95433, 1401.81, 704, 92739, 97.18
GALLANTT, EQ, 16-May-2018, 40.55, 42.50, 42.50, 39.50, 39.65, 39.65, 39.90, 10765, 4.29, 55, 9587, 89.06
GALLISPAT, EQ, 16-May-2018, 286.75, 289.00, 290.65, 275.05, 276.00, 276.00, 278.31, 2421, 6.74, 91, 1585, 65.47
GAMMNINFRA, EQ, 16-May-2018, 2.10, 2.15, 2.50, 2.15, 2.50, 2.50, 2.39, 13322163, 319.05, 3991, 6084828, 45.67
GANDHITUBE, EQ, 16-May-2018, 395.20, 393.00, 395.90, 390.00, 391.00, 391.00, 390.93, 1044, 4.08, 71, 950, 91.00
GANECOS, EQ, 16-May-2018, 386.70, 383.00, 401.00, 375.10, 393.50, 391.45, 394.81, 80499, 317.82, 191, 78517, 97.54
GANESHHOUC, EQ, 16-May-2018, 124.55, 124.95, 125.00, 120.00, 124.25, 124.05, 122.93, 65886, 81.00, 1242, 31427, 47.70
GANGESSECU, EQ, 16-May-2018, 73.60, 68.10, 70.05, 68.10, 70.00, 69.95, 69.95, 2720, 1.90, 16, 2620, 96.32
GARDENSILK, EQ, 16-May-2018, 31.40, 30.50, 31.85, 30.25, 31.45, 31.45, 31.38, 27702, 8.69, 134, 19042, 68.74
GARWALLROP, EQ, 16-May-2018, 980.70, 981.90, 981.90, 949.60, 950.80, 950.25, 963.54, 64382, 620.34, 1568, 48092, 74.70
GATI, EQ, 16-May-2018, 105.15, 104.05, 106.30, 102.00, 105.00, 104.95, 104.24, 522385, 544.55, 4934, 170821, 32.70
GAYAPROJ, EQ, 16-May-2018, 207.25, 204.00, 209.00, 204.00, 208.60, 207.80, 206.94, 158346, 327.68, 3438, 23355, 14.75
GDL, EQ, 16-May-2018, 166.00, 165.95, 167.95, 160.00, 165.55, 165.85, 164.54, 66746, 109.82, 1225, 30835, 46.20
GEECEE, EQ, 16-May-2018, 148.00, 147.00, 151.95, 144.30, 146.00, 146.10, 147.47, 9108, 13.43, 325, 5277, 57.94
GEMINI, BE, 16-May-2018, 0.90, 0.90, 0.95, 0.85, 0.90, 0.95, 0.92, 2426, 0.02, 13, -, -
GENESYS, EQ, 16-May-2018, 250.95, 245.95, 252.50, 245.25, 247.60, 249.85, 249.52, 63027, 157.26, 331, 56839, 90.18
GENUSPAPER, EQ, 16-May-2018, 11.45, 11.40, 11.70, 11.25, 11.65, 11.55, 11.44, 92075, 10.54, 196, 59730, 64.87
GENUSPOWER, EQ, 16-May-2018, 49.65, 49.00, 50.15, 47.40, 50.00, 49.60, 49.14, 727502, 357.47, 5315, 416652, 57.27
GEOJITFSL, EQ, 16-May-2018, 98.20, 98.10, 101.75, 96.30, 99.60, 99.60, 99.27, 74362, 73.82, 1013, 34890, 46.92
GEPIL, EQ, 16-May-2018, 900.15, 890.00, 912.00, 887.00, 890.00, 890.75, 895.85, 7977, 71.46, 474, 5432, 68.10
GESHIP, EQ, 16-May-2018, 350.30, 350.75, 353.40, 346.25, 347.00, 349.35, 350.35, 24219, 84.85, 1315, 15702, 64.83
GET&D, EQ, 16-May-2018, 378.45, 379.00, 382.00, 376.00, 377.00, 377.60, 378.52, 8334, 31.55, 534, 4684, 56.20
GHCL, EQ, 16-May-2018, 282.75, 282.00, 301.45, 275.75, 300.00, 298.10, 292.04, 769153, 2246.20, 15748, 376306, 48.92
GICHSGFIN, EQ, 16-May-2018, 399.55, 401.90, 401.90, 385.10, 389.90, 387.90, 389.15, 105746, 411.51, 2229, 43881, 41.50
GICRE, EQ, 16-May-2018, 675.15, 685.85, 702.65, 681.30, 690.00, 690.00, 693.94, 66260, 459.80, 3295, 32531, 49.10
GILLANDERS, EQ, 16-May-2018, 70.05, 72.00, 76.45, 71.20, 71.95, 71.90, 74.25, 112550, 83.57, 741, 27736, 24.64
GILLETTE, EQ, 16-May-2018, 6535.45, 6524.60, 6542.95, 6450.00, 6480.00, 6505.40, 6505.44, 10792, 702.07, 611, 9778, 90.60
GINNIFILA, EQ, 16-May-2018, 25.45, 25.10, 25.45, 24.50, 24.85, 24.85, 24.93, 72348, 18.03, 368, 42138, 58.24
GIPCL, EQ, 16-May-2018, 96.65, 96.65, 96.65, 94.75, 94.75, 95.05, 95.09, 54258, 51.59, 529, 40471, 74.59
GIRIRAJ, SM, 16-May-2018, 104.50, 102.00, 102.00, 102.00, 102.00, 102.00, 102.00, 2400, 2.45, 2, 2400, 100.00
GIRRESORTS, IT, 16-May-2018, 127.50, 124.25, 124.25, 124.25, , 124.25, 124.25, 5000, 6.21, 1, -, -
GITANJALI, BE, 16-May-2018, 4.05, 4.25, 4.25, 4.25, 4.25, 4.25, 4.25, 266673, 11.33, 243, -, -
GKWLIMITED, BE, 16-May-2018, 780.25, 780.00, 794.00, 742.00, 794.00, 785.20, 754.47, 332, 2.50, 31, -, -
GLAXO, EQ, 16-May-2018, 2431.90, 2429.00, 2440.00, 2400.00, 2412.30, 2425.00, 2425.31, 11824, 286.77, 1692, 5935, 50.19
GLENMARK, EQ, 16-May-2018, 506.40, 507.00, 521.00, 502.70, 518.90, 518.20, 514.81, 536796, 2763.46, 13968, 147584, 27.49
GLOBAL, SM, 16-May-2018, 167.00, 172.90, 177.90, 165.00, 165.00, 165.00, 173.34, 16000, 27.73, 14, 14000, 87.50
GLOBALVECT, EQ, 16-May-2018, 105.50, 104.00, 113.40, 102.60, 106.65, 107.30, 109.16, 31896, 34.82, 455, 6027, 18.90
GLOBE, SM, 16-May-2018, 51.00, 51.00, 51.00, 51.00, 51.00, 51.00, 51.00, 2000, 1.02, 1, 2000, 100.00
GLOBOFFS, EQ, 16-May-2018, 21.55, 21.00, 21.00, 19.75, 20.40, 20.40, 20.22, 27230, 5.51, 227, 18707, 68.70
GLOBUSSPR, EQ, 16-May-2018, 131.50, 132.05, 134.60, 128.00, 133.00, 132.80, 130.70, 65665, 85.82, 1712, 21200, 32.29
GMBREW, EQ, 16-May-2018, 1023.35, 1015.00, 1027.35, 1005.20, 1015.80, 1012.85, 1013.01, 33180, 336.12, 1393, 20686, 62.34
GMDCLTD, EQ, 16-May-2018, 128.95, 126.30, 129.55, 124.50, 124.75, 126.05, 126.95, 158070, 200.67, 1994, 109892, 69.52
GMMPFAUDLR, EQ, 16-May-2018, 832.90, 830.00, 848.90, 830.00, 842.00, 844.55, 835.45, 5795, 48.41, 207, 4597, 79.33
GMRINFRA, EQ, 16-May-2018, 17.90, 17.60, 18.50, 17.40, 18.30, 18.25, 18.10, 21107974, 3820.09, 9360, 3534500, 16.74
GNA, EQ, 16-May-2018, 535.15, 533.95, 535.50, 515.00, 518.00, 518.95, 524.15, 49455, 259.22, 2384, 18586, 37.58
GNFC, EQ, 16-May-2018, 474.15, 472.00, 483.80, 466.65, 481.90, 480.05, 478.07, 719950, 3441.83, 11930, 297475, 41.32
GOACARBON, EQ, 16-May-2018, 720.40, 720.00, 740.00, 706.40, 731.00, 729.45, 723.78, 111234, 805.09, 4727, 25349, 22.79
GOCLCORP, EQ, 16-May-2018, 491.60, 489.45, 506.00, 485.00, 485.05, 489.30, 489.51, 3067, 15.01, 138, 2912, 94.95
GODFRYPHLP, EQ, 16-May-2018, 810.20, 810.00, 827.40, 802.00, 817.25, 817.50, 816.04, 21236, 173.30, 1061, 5760, 27.12
GODHA, ST, 16-May-2018, 31.90, 30.35, 32.80, 30.35, , 32.20, 32.36, 188000, 60.83, 28, -, -
GODREJAGRO, EQ, 16-May-2018, 648.40, 639.25, 649.95, 636.15, 639.90, 639.00, 640.71, 233761, 1497.73, 10006, 131549, 56.27
GODREJCP, EQ, 16-May-2018, 1082.55, 1082.55, 1099.95, 1075.60, 1094.95, 1093.55, 1092.90, 548681, 5996.55, 32862, 347208, 63.28
GODREJIND, EQ, 16-May-2018, 578.65, 578.00, 589.60, 574.40, 580.20, 581.20, 583.28, 301902, 1760.93, 6985, 24054, 7.97
GODREJPROP, EQ, 16-May-2018, 798.30, 804.30, 829.90, 791.05, 799.95, 800.15, 808.04, 292705, 2365.19, 10459, 98813, 33.76
GOENKA, BZ, 16-May-2018, 0.35, 0.35, 0.40, 0.30, 0.35, 0.40, 0.35, 232048, 0.80, 62, -, -
GOKEX, EQ, 16-May-2018, 88.40, 87.00, 93.50, 87.00, 92.50, 92.35, 90.45, 91144, 82.44, 1308, 62795, 68.90
GOKUL, EQ, 16-May-2018, 12.70, 12.30, 12.95, 12.10, 12.20, 12.20, 12.32, 7271, 0.90, 42, 5200, 71.52
GOKULAGRO, EQ, 16-May-2018, 18.40, 17.60, 18.50, 17.60, 17.90, 18.00, 17.97, 16074, 2.89, 133, 11646, 72.45
GOLDBEES, EQ, 16-May-2018, 2807.05, 2784.20, 2786.70, 2764.00, 2765.05, 2766.90, 2773.26, 34522, 957.38, 1528, 28854, 83.58
GOLDENTOBC, BE, 16-May-2018, 61.00, 61.00, 64.05, 61.00, 64.05, 64.05, 62.53, 34, 0.02, 6, -, -
GOLDIAM, EQ, 16-May-2018, 71.45, 72.20, 73.00, 69.15, 70.55, 70.60, 70.99, 8618, 6.12, 189, 5708, 66.23
GOLDINFRA, EQ, 16-May-2018, 152.20, 153.00, 153.00, 146.00, 146.15, 146.55, 147.94, 23283, 34.45, 556, 13009, 55.87
GOLDSHARE, EQ, 16-May-2018, 2833.20, 2827.55, 2827.55, 2800.00, 2821.00, 2824.20, 2820.91, 827, 23.33, 119, 675, 81.62
GOLDTECH, EQ, 16-May-2018, 10.70, 10.10, 11.00, 10.05, 10.50, 10.20, 10.19, 7505, 0.76, 64, 5615, 74.82
GOODLUCK, EQ, 16-May-2018, 78.65, 78.60, 80.35, 77.10, 78.50, 79.20, 79.66, 13086, 10.42, 174, 11587, 88.55
GPIL, EQ, 16-May-2018, 477.40, 472.95, 482.80, 461.20, 462.30, 463.80, 468.32, 107821, 504.94, 2390, 47382, 43.95
GPPL, EQ, 16-May-2018, 141.25, 141.25, 141.70, 138.60, 139.40, 139.25, 139.82, 45078, 63.03, 845, 25218, 55.94
GPTINFRA, EQ, 16-May-2018, 179.20, 184.95, 184.95, 180.00, 180.00, 180.40, 180.52, 13070, 23.59, 130, 4502, 34.45
GRANULES, EQ, 16-May-2018, 94.70, 94.10, 97.80, 92.80, 96.70, 96.70, 95.86, 3005649, 2881.17, 15535, 392378, 13.05
GRAPHITE, EQ, 16-May-2018, 750.95, 744.45, 776.00, 741.20, 773.60, 772.15, 764.52, 3315561, 25348.15, 75073, 904836, 27.29
GRASIM, EQ, 16-May-2018, 1089.45, 1080.10, 1089.00, 1071.00, 1080.00, 1082.40, 1081.91, 455148, 4924.28, 16300, 222051, 48.79
GRAVITA, EQ, 16-May-2018, 177.70, 177.70, 183.10, 172.55, 174.00, 174.45, 176.50, 158906, 280.47, 2996, 57781, 36.36
GREAVESCOT, EQ, 16-May-2018, 135.20, 134.95, 134.95, 132.50, 133.20, 133.55, 133.78, 375868, 502.83, 10371, 206743, 55.00
GREENFIRE, BE, 16-May-2018, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 3818, 0.00, 14, -, -
GREENLAM, EQ, 16-May-2018, 1113.60, 1090.05, 1120.00, 1046.80, 1103.35, 1112.95, 1068.35, 4938, 52.75, 307, 2489, 50.41
GREENPLY, EQ, 16-May-2018, 292.90, 293.95, 293.95, 285.00, 289.85, 289.15, 289.64, 95712, 277.22, 2740, 84920, 88.72
GREENPOWER, EQ, 16-May-2018, 8.35, 8.20, 8.30, 8.00, 8.10, 8.10, 8.10, 296343, 24.00, 420, 218541, 73.75
GRINDWELL, EQ, 16-May-2018, 515.90, 516.75, 518.00, 510.30, 513.15, 514.75, 514.01, 2952, 15.17, 169, 1634, 55.35
GROBTEA, BE, 16-May-2018, 968.90, 925.00, 978.00, 925.00, 926.10, 926.10, 931.34, 74, 0.69, 15, -, -
GRPLTD, EQ, 16-May-2018, 1209.00, 1210.00, 1240.00, 1191.00, 1201.00, 1201.00, 1210.81, 1127, 13.65, 20, 1113, 98.76
GRUH, EQ, 16-May-2018, 682.15, 676.60, 685.70, 671.50, 676.00, 679.25, 678.13, 142482, 966.21, 9041, 69519, 48.79
GSCLCEMENT, EQ, 16-May-2018, 29.80, 30.70, 30.70, 29.80, 29.80, 29.80, 29.82, 20417, 6.09, 74, 19750, 96.73
GSFC, EQ, 16-May-2018, 131.75, 131.50, 133.40, 130.10, 131.70, 131.70, 131.90, 1355724, 1788.16, 15435, 334127, 24.65
GSKCONS, EQ, 16-May-2018, 5953.75, 5950.00, 5982.50, 5890.05, 5948.00, 5944.65, 5947.49, 25469, 1514.77, 2193, 19876, 78.04
GSPL, EQ, 16-May-2018, 178.70, 179.00, 179.50, 174.95, 176.55, 176.45, 176.44, 963745, 1700.40, 1791, 648628, 67.30
GSS, EQ, 16-May-2018, 91.90, 91.90, 98.35, 91.05, 94.35, 94.45, 95.13, 1087986, 1034.97, 10576, 267486, 24.59
GTL, EQ, 16-May-2018, 8.00, 7.95, 7.95, 7.35, 7.70, 7.55, 7.56, 195811, 14.81, 615, 139319, 71.15
GTLINFRA, BE, 16-May-2018, 1.75, 1.70, 1.70, 1.70, 1.70, 1.70, 1.70, 271187, 4.61, 186, -, -
GTNIND, EQ, 16-May-2018, 12.10, 11.75, 12.05, 11.70, 11.70, 11.75, 11.95, 9057, 1.08, 40, 7154, 78.99
GTNTEX, EQ, 16-May-2018, 14.45, 14.75, 14.75, 14.00, 14.00, 14.40, 14.34, 638, 0.09, 13, 486, 76.18
GTPL, EQ, 16-May-2018, 137.75, 138.20, 139.00, 134.10, 134.10, 134.75, 135.12, 43859, 59.26, 383, 40594, 92.56
GUFICBIO, EQ, 16-May-2018, 146.00, 145.90, 145.90, 141.00, 142.30, 142.50, 142.97, 94621, 135.28, 1881, 56030, 59.22
GUJALKALI, EQ, 16-May-2018, 658.95, 655.00, 674.85, 646.10, 662.00, 662.20, 658.95, 59578, 392.59, 3187, 29102, 48.85
GUJAPOLLO, EQ, 16-May-2018, 207.70, 207.00, 209.00, 199.40, 204.10, 205.30, 201.81, 1591, 3.21, 96, 1203, 75.61
GUJFLUORO, EQ, 16-May-2018, 841.35, 841.45, 857.95, 830.25, 848.25, 849.90, 846.28, 13714, 116.06, 606, 9828, 71.66
GUJGASLTD, EQ, 16-May-2018, 879.10, 860.00, 891.85, 860.00, 886.00, 881.50, 880.65, 18294, 161.11, 871, 10980, 60.02
GUJRAFFIA, BE, 16-May-2018, 35.80, 34.50, 34.50, 34.50, 34.50, 34.50, 34.50, 2800, 0.97, 5, -, -
GULFOILLUB, EQ, 16-May-2018, 895.60, 902.00, 915.40, 890.00, 910.00, 910.40, 907.53, 8063, 73.17, 414, 6704, 83.15
GULFPETRO, EQ, 16-May-2018, 73.90, 74.90, 74.90, 72.00, 72.50, 72.60, 72.87, 25279, 18.42, 267, 16160, 63.93
GULPOLY, EQ, 16-May-2018, 67.60, 68.85, 68.85, 67.05, 67.90, 67.55, 67.47, 9154, 6.18, 105, 7037, 76.87
