SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
ESSELPACK, EQ, 23-May-2018, 255.05, 257.35, 257.35, 249.05, 253.00, 252.80, 253.19, 14243, 36.06, 531, 9006, 63.23
ESTER, EQ, 23-May-2018, 55.70, 57.75, 58.45, 55.55, 57.60, 57.65, 57.82, 201940, 116.77, 959, 67210, 33.28
EUROCERA, EQ, 23-May-2018, 4.05, 4.25, 4.70, 3.90, 4.30, 4.35, 4.34, 168728, 7.32, 350, 72686, 43.08
EUROTEXIND, EQ, 23-May-2018, 29.50, 29.15, 29.15, 29.05, 29.05, 29.05, 29.07, 257, 0.07, 4, 207, 80.54
EVEREADY, EQ, 23-May-2018, 256.75, 256.80, 260.00, 251.00, 252.50, 252.55, 253.81, 75047, 190.47, 1300, 54674, 72.85
EVERESTIND, EQ, 23-May-2018, 464.15, 455.00, 474.00, 455.00, 469.00, 467.75, 468.40, 23116, 108.27, 817, 17114, 74.04
EXCEL, EQ, 23-May-2018, 13.30, 13.35, 13.35, 12.65, 12.65, 12.70, 12.83, 2647984, 339.75, 709, 1397605, 52.78
EXCELCROP, EQ, 23-May-2018, 3179.50, 3166.65, 3170.00, 3052.30, 3130.00, 3078.60, 3110.39, 2567, 79.84, 336, 2176, 84.77
EXCELINDUS, EQ, 23-May-2018, 1242.90, 1256.95, 1320.00, 1244.85, 1285.00, 1286.65, 1296.44, 27593, 357.73, 1945, 10117, 36.67
EXIDEIND, EQ, 23-May-2018, 248.35, 248.10, 252.70, 247.35, 248.35, 248.60, 250.30, 754908, 1889.51, 7304, 256773, 34.01
FACT, EQ, 23-May-2018, 43.95, 44.30, 45.20, 44.00, 44.20, 44.30, 44.60, 49003, 21.85, 271, 28117, 57.38
FAIRCHEM, EQ, 23-May-2018, 380.20, 383.35, 388.90, 381.10, 381.15, 383.15, 384.45, 10536, 40.51, 262, 8004, 75.97
FCL, EQ, 23-May-2018, 67.25, 67.30, 71.40, 66.90, 68.95, 69.10, 69.03, 842189, 581.34, 4694, 369255, 43.84
FCONSUMER, EQ, 23-May-2018, 56.00, 55.60, 55.95, 54.10, 54.65, 54.50, 54.82, 2390019, 1310.20, 7696, 1007889, 42.17
FCSSOFT, BE, 23-May-2018, 0.25, 0.30, 0.30, 0.25, 0.25, 0.30, 0.27, 616198, 1.69, 95, -, -
FDC, EQ, 23-May-2018, 243.95, 248.65, 248.65, 241.10, 247.00, 245.35, 244.55, 13781, 33.70, 1063, 10749, 78.00
FEDDERELEC, EQ, 23-May-2018, 66.05, 66.40, 66.40, 64.60, 65.00, 64.95, 65.83, 40121, 26.41, 462, 22395, 55.82
FEDERALBNK, EQ, 23-May-2018, 82.30, 82.30, 83.60, 82.00, 82.00, 82.25, 82.75, 8900678, 7365.03, 27105, 3937339, 44.24
FEL, EQ, 23-May-2018, 39.60, 39.35, 39.80, 38.60, 39.30, 39.00, 39.20, 582280, 228.26, 2931, 242280, 41.61
FELDVR, EQ, 23-May-2018, 38.90, 38.75, 39.50, 38.55, 38.55, 38.65, 38.98, 31930, 12.45, 160, 15473, 48.46
FELIX, SM, 23-May-2018, 27.50, 27.70, 28.00, 27.70, 28.00, 28.00, 27.85, 8000, 2.23, 2, 8000, 100.00
FIEMIND, EQ, 23-May-2018, 850.80, 848.10, 856.95, 832.50, 835.50, 837.45, 840.74, 2027, 17.04, 222, 1468, 72.42
FILATEX, EQ, 23-May-2018, 193.40, 193.95, 201.75, 191.30, 199.00, 200.30, 198.57, 115389, 229.12, 827, 82421, 71.43
FINCABLES, EQ, 23-May-2018, 671.15, 665.10, 671.15, 659.00, 667.00, 667.60, 665.01, 42801, 284.63, 5486, 31803, 74.30
FINPIPE, EQ, 23-May-2018, 630.15, 636.80, 649.00, 625.00, 632.95, 636.05, 635.76, 87538, 556.53, 2972, 38130, 43.56
FIRSTWIN, BE, 23-May-2018, 1.50, 1.45, 1.45, 1.45, 1.45, 1.45, 1.45, 805, 0.01, 3, -, -
FIVECORE, ST, 23-May-2018, 145.65, 142.10, 142.30, 138.40, , 138.95, 140.44, 67000, 94.09, 66, -, -
FLEXITUFF, EQ, 23-May-2018, 48.65, 50.75, 50.75, 46.65, 49.40, 49.40, 49.40, 1362, 0.67, 30, 936, 68.72
FLFL, EQ, 23-May-2018, 426.55, 425.95, 429.50, 415.00, 424.15, 425.05, 422.90, 161665, 683.68, 4507, 120623, 74.61
FMGOETZE, EQ, 23-May-2018, 431.40, 434.00, 434.05, 418.50, 420.10, 421.60, 426.12, 2755, 11.74, 214, 2060, 74.77
FMNL, EQ, 23-May-2018, 121.85, 121.00, 126.45, 120.15, 124.00, 122.15, 123.25, 122068, 150.45, 2083, 45853, 37.56
FOCUS, SM, 23-May-2018, 175.00, 166.25, 172.00, 166.25, 166.25, 166.25, 167.86, 7000, 11.75, 7, 5000, 71.43
FORTIS, EQ, 23-May-2018, 145.20, 145.20, 147.50, 144.00, 144.75, 144.90, 145.34, 1862677, 2707.19, 13233, 646629, 34.72
FORTUNEFIN, EQ, 23-May-2018, 227.40, 220.00, 229.95, 217.40, 226.85, 226.85, 222.04, 1341, 2.98, 45, 971, 72.41
FOSECOIND, EQ, 23-May-2018, 1404.10, 1425.00, 1425.00, 1386.00, 1400.00, 1398.05, 1397.08, 616, 8.61, 84, 489, 79.38
FOURTHDIM, SM, 23-May-2018, 114.80, 115.05, 125.90, 115.00, 121.00, 122.85, 118.86, 59000, 70.13, 52, 40000, 67.80
FRETAIL, EQ, 23-May-2018, 529.90, 529.00, 560.95, 525.00, 553.50, 552.70, 542.69, 716045, 3885.89, 12749, 443141, 61.89
FSC, EQ, 23-May-2018, 658.35, 660.75, 663.10, 655.00, 655.00, 656.25, 658.13, 3761, 24.75, 575, 1547, 41.13
FSL, EQ, 23-May-2018, 68.65, 68.60, 70.45, 68.30, 68.90, 68.90, 69.38, 5259464, 3648.98, 35606, 1481922, 28.18
GABRIEL, EQ, 23-May-2018, 147.00, 147.90, 153.00, 146.10, 151.90, 150.90, 149.33, 127715, 190.72, 1600, 100897, 79.00
GAEL, EQ, 23-May-2018, 247.90, 247.65, 247.65, 234.20, 238.00, 236.35, 239.48, 128990, 308.91, 3345, 56460, 43.77
GAIL, EQ, 23-May-2018, 328.00, 327.50, 329.35, 319.25, 323.05, 322.95, 322.90, 2604461, 8409.68, 64756, 1505166, 57.79
GAL, EQ, 23-May-2018, 7.40, 7.50, 7.50, 7.15, 7.50, 7.40, 7.40, 122826, 9.09, 114, 74976, 61.04
GALAXYSURF, EQ, 23-May-2018, 1413.15, 1410.00, 1423.10, 1386.00, 1390.00, 1392.75, 1404.64, 16112, 226.32, 502, 14505, 90.03
GALLANTT, EQ, 23-May-2018, 42.20, 44.30, 44.30, 44.30, 44.30, 44.30, 44.30, 4639, 2.06, 26, 4639, 100.00
GALLISPAT, EQ, 23-May-2018, 278.10, 275.60, 286.00, 268.95, 273.90, 271.50, 276.26, 2822, 7.80, 173, 1929, 68.36
GAMMNINFRA, EQ, 23-May-2018, 2.30, 2.30, 2.50, 2.25, 2.45, 2.45, 2.41, 9417994, 227.22, 2010, 5652264, 60.02
GANDHITUBE, EQ, 23-May-2018, 386.95, 388.35, 396.45, 388.00, 396.45, 394.45, 391.26, 12009, 46.99, 360, 8225, 68.49
GANECOS, EQ, 23-May-2018, 380.10, 383.55, 394.00, 371.65, 375.00, 377.60, 393.21, 95480, 375.44, 394, 89548, 93.79
GANESHHOUC, EQ, 23-May-2018, 119.35, 119.65, 122.40, 118.15, 120.35, 120.25, 120.98, 47922, 57.97, 910, 19296, 40.27
GANGESSECU, EQ, 23-May-2018, 68.50, 69.50, 73.75, 65.65, 66.60, 66.55, 69.10, 3117, 2.15, 40, 2496, 80.08
GARDENSILK, EQ, 23-May-2018, 30.05, 30.35, 34.00, 30.00, 32.00, 31.95, 32.57, 65050, 21.19, 739, 37305, 57.35
GARWALLROP, EQ, 23-May-2018, 930.55, 929.25, 951.75, 929.20, 948.00, 943.75, 938.12, 4815, 45.17, 961, 2768, 57.49
GATI, EQ, 23-May-2018, 99.55, 99.95, 102.15, 98.00, 98.55, 98.90, 100.04, 573622, 573.83, 4628, 239492, 41.75
GAYAPROJ, EQ, 23-May-2018, 191.55, 191.55, 194.50, 188.00, 190.05, 190.75, 190.42, 208856, 397.70, 2958, 44803, 21.45
GDL, EQ, 23-May-2018, 168.25, 166.35, 177.55, 164.00, 168.00, 167.70, 170.30, 167937, 285.99, 3545, 103447, 61.60
GEECEE, EQ, 23-May-2018, 134.60, 136.10, 160.00, 136.00, 151.25, 150.95, 152.32, 124562, 189.74, 2704, 34288, 27.53
GEMINI, BE, 23-May-2018, 0.80, 0.80, 0.85, 0.80, 0.85, 0.85, 0.83, 2983, 0.02, 5, -, -
GENESYS, EQ, 23-May-2018, 234.45, 236.25, 242.25, 235.00, 238.95, 239.75, 239.18, 122150, 292.16, 1177, 57869, 47.38
GENUSPAPER, EQ, 23-May-2018, 11.05, 11.40, 11.40, 10.80, 11.00, 11.00, 11.00, 140557, 15.46, 282, 107515, 76.49
GENUSPOWER, EQ, 23-May-2018, 45.95, 45.50, 46.00, 45.15, 45.25, 45.35, 45.65, 284441, 129.85, 1705, 112287, 39.48
GEOJITFSL, EQ, 23-May-2018, 94.60, 95.00, 95.00, 91.30, 91.70, 91.90, 93.22, 84908, 79.15, 1791, 49935, 58.81
GEPIL, EQ, 23-May-2018, 860.40, 860.00, 884.00, 855.35, 877.00, 873.75, 868.47, 11416, 99.15, 925, 4426, 38.77
GESHIP, EQ, 23-May-2018, 335.60, 339.50, 339.50, 332.10, 332.75, 333.70, 334.51, 22729, 76.03, 1278, 11168, 49.14
GET&D, EQ, 23-May-2018, 361.85, 362.80, 370.00, 360.05, 361.50, 362.25, 365.35, 11261, 41.14, 849, 7442, 66.09
GHCL, EQ, 23-May-2018, 287.10, 284.15, 285.90, 274.10, 282.00, 281.75, 279.70, 368080, 1029.53, 6109, 226001, 61.40
GICHSGFIN, EQ, 23-May-2018, 386.90, 389.00, 393.30, 381.40, 382.25, 383.05, 387.90, 39343, 152.61, 1754, 14802, 37.62
GICRE, EQ, 23-May-2018, 693.85, 695.00, 700.00, 690.00, 692.20, 694.95, 694.14, 27402, 190.21, 1784, 17927, 65.42
GILLANDERS, EQ, 23-May-2018, 69.55, 71.80, 74.70, 68.00, 68.35, 68.45, 71.00, 4276, 3.04, 67, 1348, 31.52
GILLETTE, EQ, 23-May-2018, 6541.05, 6550.15, 6586.95, 6502.00, 6520.00, 6522.60, 6541.64, 13959, 913.15, 748, 12843, 92.01
GINNIFILA, EQ, 23-May-2018, 24.50, 24.85, 24.90, 23.60, 24.20, 24.05, 24.09, 82109, 19.78, 511, 49056, 59.74
GIPCL, EQ, 23-May-2018, 97.60, 97.40, 97.60, 94.60, 94.90, 95.15, 96.29, 65939, 63.50, 877, 51211, 77.66
GIRIRAJ, SM, 23-May-2018, 102.00, 102.00, 102.00, 102.00, 102.00, 102.00, 102.00, 2400, 2.45, 2, 2400, 100.00
GIRRESORTS, IT, 23-May-2018, 119.80, 113.85, 113.85, 113.85, , 113.85, 113.85, 5000, 5.69, 1, -, -
GITANJALI, BE, 23-May-2018, 5.05, 5.30, 5.30, 5.30, 5.30, 5.30, 5.30, 63894, 3.39, 187, -, -
GKWLIMITED, BE, 23-May-2018, 780.75, 790.00, 790.00, 755.00, 755.00, 755.00, 759.09, 84, 0.64, 14, -, -
GLAXO, EQ, 23-May-2018, 2417.15, 2437.00, 2437.00, 2380.05, 2400.00, 2404.70, 2409.62, 8317, 200.41, 915, 4374, 52.59
GLENMARK, EQ, 23-May-2018, 511.85, 517.00, 524.00, 512.00, 518.00, 517.90, 517.66, 926071, 4793.90, 23781, 402719, 43.49
GLOBALVECT, EQ, 23-May-2018, 99.80, 99.00, 101.80, 98.50, 99.80, 99.10, 100.31, 6653, 6.67, 97, 4153, 62.42
GLOBOFFS, EQ, 23-May-2018, 20.70, 20.90, 20.90, 20.00, 20.00, 20.15, 20.27, 7006, 1.42, 97, 5599, 79.92
GLOBUSSPR, EQ, 23-May-2018, 133.05, 131.15, 135.80, 127.55, 130.50, 129.30, 132.33, 35371, 46.81, 799, 14727, 41.64
GMBREW, EQ, 23-May-2018, 880.25, 884.00, 884.95, 860.00, 864.25, 864.90, 867.39, 30106, 261.14, 1557, 12179, 40.45
GMDCLTD, EQ, 23-May-2018, 116.05, 116.40, 123.30, 116.40, 118.00, 118.00, 119.46, 136240, 162.75, 1940, 66079, 48.50
GMMPFAUDLR, EQ, 23-May-2018, 819.10, 802.70, 834.00, 801.50, 810.10, 818.50, 814.54, 3615, 29.45, 472, 2598, 71.87
GMRINFRA, EQ, 23-May-2018, 17.35, 17.30, 17.45, 16.85, 17.00, 16.95, 17.14, 18208166, 3120.59, 10169, 3554140, 19.52
GNA, EQ, 23-May-2018, 498.30, 502.30, 506.00, 495.20, 497.00, 499.50, 500.56, 24526, 122.77, 709, 16956, 69.13
GNFC, EQ, 23-May-2018, 458.65, 457.85, 467.50, 451.65, 453.80, 453.10, 458.47, 1199905, 5501.17, 41395, 445458, 37.12
GOACARBON, EQ, 23-May-2018, 701.15, 700.20, 708.00, 685.00, 687.90, 687.70, 697.76, 81094, 565.84, 3243, 21629, 26.67
GOCLCORP, EQ, 23-May-2018, 484.50, 485.65, 495.00, 485.00, 485.00, 485.00, 486.21, 1261, 6.13, 43, 759, 60.19
GODFRYPHLP, EQ, 23-May-2018, 789.15, 789.00, 789.00, 758.45, 760.00, 764.45, 774.78, 36447, 282.38, 1642, 11466, 31.46
GODREJAGRO, EQ, 23-May-2018, 614.75, 618.00, 632.00, 611.55, 626.55, 625.65, 624.39, 125046, 780.78, 4392, 62930, 50.33
GODREJCP, EQ, 23-May-2018, 1078.05, 1079.70, 1107.50, 1075.10, 1105.00, 1104.60, 1101.06, 395179, 4351.16, 13425, 262867, 66.52
GODREJIND, EQ, 23-May-2018, 562.40, 563.50, 565.10, 551.95, 556.00, 558.40, 558.67, 308480, 1723.38, 13478, 128334, 41.60
GODREJPROP, EQ, 23-May-2018, 762.60, 755.00, 763.90, 738.05, 740.10, 741.85, 745.61, 145274, 1083.18, 10448, 77148, 53.11
GOENKA, BZ, 23-May-2018, 0.30, 0.35, 0.35, 0.25, 0.35, 0.35, 0.32, 203789, 0.66, 64, -, -
GOKEX, EQ, 23-May-2018, 90.10, 88.85, 92.40, 88.75, 89.30, 89.50, 90.94, 95139, 86.52, 1425, 54133, 56.90
GOKUL, EQ, 23-May-2018, 13.30, 12.80, 13.75, 12.60, 12.60, 12.70, 13.22, 6038, 0.80, 28, 3376, 55.91
GOKULAGRO, EQ, 23-May-2018, 18.10, 17.65, 18.30, 17.55, 18.30, 18.15, 18.01, 10249, 1.85, 71, 6718, 65.55
GOLDBEES, EQ, 23-May-2018, 2777.40, 2782.00, 2797.00, 2776.00, 2787.25, 2788.30, 2784.43, 9050, 251.99, 1557, 5614, 62.03
GOLDIAM, EQ, 23-May-2018, 69.05, 70.50, 72.80, 67.00, 68.40, 68.40, 69.56, 13264, 9.23, 285, 8522, 64.25
GOLDINFRA, EQ, 23-May-2018, 151.05, 151.75, 175.00, 149.05, 164.00, 163.05, 166.16, 218405, 362.89, 5044, 82515, 37.78
GOLDSHARE, EQ, 23-May-2018, 2801.00, 2800.00, 2813.00, 2782.60, 2813.00, 2811.10, 2806.02, 1273, 35.72, 119, 1084, 85.15
GOLDTECH, EQ, 23-May-2018, 10.55, 10.50, 10.90, 10.25, 10.30, 10.30, 10.68, 968, 0.10, 13, 760, 78.51
GOODLUCK, EQ, 23-May-2018, 75.65, 76.20, 77.00, 74.40, 75.50, 75.15, 75.96, 9414, 7.15, 152, 7218, 76.67
GPIL, EQ, 23-May-2018, 449.05, 448.50, 457.80, 431.00, 436.10, 438.30, 442.36, 137738, 609.29, 2621, 64332, 46.71
GPPL, EQ, 23-May-2018, 125.00, 125.45, 127.35, 123.50, 124.45, 124.75, 125.65, 86769, 109.02, 2693, 66094, 76.17
GPTINFRA, EQ, 23-May-2018, 179.60, 180.20, 180.35, 176.75, 176.75, 177.65, 180.04, 13348, 24.03, 179, 5093, 38.16
GRANULES, EQ, 23-May-2018, 89.70, 90.00, 92.45, 88.55, 89.70, 89.70, 90.85, 3414987, 3102.43, 15826, 948528, 27.78
GRAPHITE, EQ, 23-May-2018, 824.90, 824.15, 853.90, 816.70, 827.90, 826.45, 838.65, 3316350, 27812.66, 96144, 989544, 29.84
GRASIM, EQ, 23-May-2018, 1039.50, 1045.00, 1059.00, 1027.05, 1047.95, 1047.35, 1041.35, 1844041, 19202.92, 65142, 714047, 38.72
GRAVITA, EQ, 23-May-2018, 162.80, 167.00, 170.95, 164.85, 165.00, 165.60, 167.70, 179607, 301.20, 2748, 78882, 43.92
GREAVESCOT, EQ, 23-May-2018, 130.40, 130.20, 131.00, 126.00, 126.50, 126.70, 129.13, 497874, 642.89, 6669, 361871, 72.68
GREENFIRE, BE, 23-May-2018, 0.20, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 354, 0.00, 4, -, -
GREENLAM, EQ, 23-May-2018, 1181.20, 1182.00, 1209.75, 1145.80, 1200.00, 1198.00, 1197.49, 1389, 16.63, 123, 1299, 93.52
GREENPLY, EQ, 23-May-2018, 278.65, 279.30, 280.15, 274.80, 275.40, 275.95, 278.32, 18704, 52.06, 488, 14104, 75.41
GREENPOWER, EQ, 23-May-2018, 8.00, 8.00, 8.10, 7.90, 8.00, 7.95, 7.98, 80014, 6.38, 175, 52630, 65.78
GRETEX, SM, 23-May-2018, 12.50, 11.70, 11.70, 11.40, 11.40, 11.40, 11.55, 12000, 1.39, 2, 6000, 50.00
GRINDWELL, EQ, 23-May-2018, 497.85, 496.50, 504.95, 490.05, 502.35, 501.90, 500.51, 2559, 12.81, 545, 1499, 58.58
GROBTEA, BE, 23-May-2018, 910.55, 945.00, 950.00, 877.00, 911.00, 911.00, 918.15, 40, 0.37, 9, -, -
GRPLTD, EQ, 23-May-2018, 1201.40, 1202.05, 1216.00, 1185.10, 1201.00, 1201.00, 1196.26, 155, 1.85, 16, 125, 80.65
GRUH, EQ, 23-May-2018, 660.40, 658.95, 662.00, 645.00, 646.40, 648.90, 652.87, 83680, 546.32, 5497, 41128, 49.15
GSCLCEMENT, EQ, 23-May-2018, 28.40, 28.50, 29.25, 28.50, 28.80, 28.75, 28.71, 16242, 4.66, 73, 14164, 87.21
GSFC, EQ, 23-May-2018, 112.95, 112.60, 115.15, 109.50, 109.75, 110.10, 112.43, 1748020, 1965.29, 9833, 563040, 32.21
GSKCONS, EQ, 23-May-2018, 5936.40, 6000.00, 6284.00, 5951.55, 6185.00, 6218.80, 6147.81, 55066, 3385.35, 6611, 43589, 79.16
GSPL, EQ, 23-May-2018, 167.65, 167.00, 169.80, 165.20, 168.75, 167.70, 167.36, 1215614, 2034.51, 9117, 1082162, 89.02
GSS, EQ, 23-May-2018, 87.85, 87.80, 105.40, 85.00, 105.40, 104.70, 99.68, 4545333, 4530.86, 32876, 1162000, 25.56
GTL, EQ, 23-May-2018, 7.85, 8.00, 8.35, 7.75, 8.10, 8.05, 8.07, 138775, 11.19, 618, 94139, 67.84
GTLINFRA, BE, 23-May-2018, 1.70, 1.65, 1.70, 1.65, 1.65, 1.65, 1.65, 1110707, 18.34, 673, -, -
GTNIND, EQ, 23-May-2018, 10.85, 10.85, 11.25, 10.75, 10.85, 10.90, 10.86, 1911, 0.21, 15, 1429, 74.78
GTNTEX, EQ, 23-May-2018, 14.00, 14.00, 14.00, 13.00, 13.50, 13.50, 13.36, 2270, 0.30, 76, 1389, 61.19
GTPL, EQ, 23-May-2018, 130.05, 130.00, 135.75, 128.95, 129.00, 130.25, 132.51, 23563, 31.22, 643, 11096, 47.09
GUFICBIO, EQ, 23-May-2018, 140.50, 138.70, 144.75, 137.00, 137.80, 138.20, 141.25, 74045, 104.59, 1810, 40357, 54.50
GUJALKALI, EQ, 23-May-2018, 647.10, 649.90, 669.00, 625.05, 628.00, 627.55, 637.38, 76484, 487.49, 2874, 46831, 61.23
GUJAPOLLO, EQ, 23-May-2018, 198.05, 196.00, 199.80, 195.00, 195.10, 195.25, 197.17, 1284, 2.53, 68, 971, 75.62
GUJFLUORO, EQ, 23-May-2018, 812.70, 812.20, 823.30, 805.05, 818.35, 820.00, 817.13, 13820, 112.93, 597, 9304, 67.32
GUJGASLTD, EQ, 23-May-2018, 852.50, 852.50, 860.00, 841.00, 844.00, 845.40, 848.01, 6501, 55.13, 623, 3000, 46.15
GUJRAFFIA, BE, 23-May-2018, 29.80, 28.35, 28.35, 28.35, 28.35, 28.35, 28.35, 100, 0.03, 4, -, -
GULFOILLUB, EQ, 23-May-2018, 920.20, 920.00, 929.70, 913.60, 920.00, 920.25, 918.94, 74073, 680.68, 747, 47111, 63.60
GULFPETRO, EQ, 23-May-2018, 69.10, 69.20, 73.00, 67.50, 68.00, 69.00, 68.28, 90673, 61.91, 633, 71435, 78.78
GULPOLY, EQ, 23-May-2018, 67.70, 67.65, 67.65, 65.50, 65.80, 66.20, 66.53, 30951, 20.59, 335, 18759, 60.61
GVKPIL, EQ, 23-May-2018, 11.35, 11.30, 12.45, 11.05, 12.45, 12.45, 11.96, 6141435, 734.72, 5721, 2321466, 37.80
H1190M36RG, MF, 23-May-2018, 11.54, 12.14, 12.15, 12.14, 12.15, 12.15, 12.14, 60050, 7.29, 31, 60050, 100.00
HAL, EQ, 23-May-2018, 1021.95, 1020.00, 1024.00, 1006.00, 1018.00, 1015.65, 1014.32, 11985, 121.57, 1339, 8121, 67.76
HANUNG, BE, 23-May-2018, 2.35, 2.40, 2.40, 2.25, 2.40, 2.25, 2.31, 19957, 0.46, 25, -, -
HARITASEAT, EQ, 23-May-2018, 927.30, 944.95, 959.60, 935.15, 959.60, 951.45, 948.58, 1123, 10.65, 118, 1005, 89.49
HARRMALAYA, EQ, 23-May-2018, 100.60, 100.80, 101.80, 98.00, 98.40, 98.55, 99.73, 48605, 48.47, 1291, 22296, 45.87
HATHWAY, EQ, 23-May-2018, 26.60, 26.60, 28.90, 26.55, 27.90, 27.85, 27.92, 1178027, 328.86, 3156, 510562, 43.34
HATSUN, EQ, 23-May-2018, 757.95, 759.95, 759.95, 720.95, 729.30, 728.10, 732.60, 15919, 116.62, 1151, 9170, 57.60
HAVELLS, EQ, 23-May-2018, 549.10, 547.60, 551.45, 541.00, 544.00, 543.75, 544.85, 1282047, 6985.17, 17435, 552422, 43.09
HAVISHA, BE, 23-May-2018, 1.00, 0.95, 1.05, 0.95, 1.05, 1.05, 0.97, 5545, 0.05, 11, -, -
HBLPOWER, EQ, 23-May-2018, 42.40, 42.85, 44.00, 42.85, 43.85, 43.50, 43.42, 306834, 133.22, 2526, 84626, 27.58
HCC, EQ, 23-May-2018, 16.45, 16.40, 16.60, 15.70, 15.85, 15.80, 16.13, 4481009, 722.86, 6011, 1285825, 28.69
HCG, EQ, 23-May-2018, 309.40, 305.05, 308.60, 300.00, 303.35, 302.80, 303.04, 22537, 68.30, 550, 15842, 70.29
HCL-INSYS, EQ, 23-May-2018, 44.60, 44.55, 46.00, 44.10, 44.20, 44.30, 44.79, 1049245, 469.93, 5175, 272702, 25.99
HCLTECH, EQ, 23-May-2018, 904.90, 905.00, 918.40, 891.85, 897.00, 894.35, 900.43, 1867414, 16814.71, 63701, 949481, 50.84
HDFC, EQ, 23-May-2018, 1810.00, 1807.40, 1807.40, 1780.05, 1787.40, 1783.65, 1791.87, 3059058, 54814.30, 174262, 2639825, 86.30
HDFC, W2, 23-May-2018, 342.15, 327.00, 328.05, 311.35, 320.00, 317.55, 321.31, 248200, 797.49, 34, 211700, 85.29
HDFCBANK, EQ, 23-May-2018, 1989.90, 1987.80, 1994.00, 1963.40, 1965.00, 1967.50, 1976.78, 1431573, 28299.08, 43333, 733712, 51.25
HDFCLIFE, EQ, 23-May-2018, 481.60, 483.00, 485.40, 475.10, 476.30, 476.35, 478.97, 1261911, 6044.18, 43923, 679331, 53.83
HDFCMFGETF, EQ, 23-May-2018, 2843.80, 2845.05, 2859.95, 2838.75, 2852.35, 2851.60, 2848.21, 583, 16.61, 115, 379, 65.01
HDFCNIFETF, EQ, 23-May-2018, 1085.20, 1081.26, 1082.50, 1070.79, 1074.86, 1074.72, 1076.81, 751, 8.09, 26, 231, 30.76
HDFCSENETF, EQ, 23-May-2018, 3587.53, 3578.54, 3578.54, 3530.00, 3530.00, 3530.00, 3556.98, 5, 0.18, 4, 3, 60.00
HDIL, EQ, 23-May-2018, 27.40, 27.40, 27.75, 26.70, 27.00, 27.10, 27.23, 3624041, 986.98, 8677, 983326, 27.13
HEG, EQ, 23-May-2018, 3447.25, 3464.95, 3534.95, 3385.15, 3424.75, 3424.75, 3478.11, 402295, 13992.27, 29982, 102115, 25.38
HEIDELBERG, EQ, 23-May-2018, 142.95, 142.80, 145.50, 139.00, 141.25, 141.10, 142.87, 58747, 83.93, 1407, 31983, 54.44
HERCULES, EQ, 23-May-2018, 128.70, 133.00, 135.00, 129.20, 131.10, 130.45, 131.25, 37708, 49.49, 955, 12380, 32.83
HERITGFOOD, EQ, 23-May-2018, 690.25, 690.00, 692.70, 680.50, 685.00, 685.55, 686.82, 5424, 37.25, 543, 3191, 58.83
HEROMOTOCO, EQ, 23-May-2018, 3499.90, 3494.50, 3494.80, 3452.00, 3483.45, 3482.95, 3478.40, 155958, 5424.84, 27025, 111114, 71.25
HESTERBIO, EQ, 23-May-2018, 1414.00, 1420.00, 1435.00, 1400.00, 1410.00, 1407.10, 1415.44, 2362, 33.43, 206, 1685, 71.34
HEXATRADEX, BE, 23-May-2018, 43.15, 42.00, 45.30, 42.00, 45.25, 45.25, 45.25, 15513, 7.02, 48, -, -
HEXAWARE, EQ, 23-May-2018, 419.15, 419.00, 439.60, 417.25, 425.00, 424.05, 430.79, 1557328, 6708.74, 21437, 146414, 9.40
HFCL, EQ, 23-May-2018, 26.55, 26.40, 26.70, 25.75, 25.80, 25.85, 26.24, 2172055, 569.95, 4354, 1171346, 53.93
HGINFRA, EQ, 23-May-2018, 327.75, 329.05, 330.00, 326.00, 327.00, 327.10, 328.02, 71450, 234.37, 1345, 62034, 86.82
HGS, EQ, 23-May-2018, 875.00, 876.45, 923.00, 862.55, 896.00, 898.80, 898.61, 9536, 85.69, 1357, 5898, 61.85
HHOF1140RG, MF, 23-May-2018, 8.30, 8.50, 8.50, 8.50, 8.50, 8.50, 8.50, 1000, 0.09, 1, 1000, 100.00
HIGHGROUND, EQ, 23-May-2018, 11.50, 11.55, 11.75, 11.40, 11.50, 11.45, 11.50, 828378, 95.30, 214, 348560, 42.08
HIKAL, EQ, 23-May-2018, 237.90, 236.95, 239.40, 230.20, 231.55, 231.95, 234.86, 69223, 162.58, 1743, 45253, 65.37
HIL, EQ, 23-May-2018, 2093.25, 2090.00, 2125.00, 2066.45, 2080.00, 2092.65, 2098.85, 7863, 165.03, 1133, 3477, 44.22
HILTON, BE, 23-May-2018, 31.00, 29.65, 31.90, 29.65, 30.80, 30.80, 30.59, 8423, 2.58, 72, -, -
HIMATSEIDE, EQ, 23-May-2018, 357.90, 360.00, 364.70, 349.00, 351.05, 350.65, 355.24, 39082, 138.83, 1106, 23254, 59.50
HINDALCO, EQ, 23-May-2018, 234.95, 234.00, 234.90, 228.80, 229.30, 229.95, 231.60, 8998284, 20840.26, 60679, 2404015, 26.72
