SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
LAKSHVILAS, EQ, 21-May-2018, 92.80, 92.10, 95.95, 91.15, 95.40, 95.25, 93.12, 467758, 435.56, 2515, 203288, 43.46
LALPATHLAB, EQ, 21-May-2018, 867.35, 864.40, 909.65, 850.00, 895.00, 890.25, 885.73, 122445, 1084.54, 8095, 68877, 56.25
LAMBODHARA, EQ, 21-May-2018, 66.35, 65.00, 67.65, 64.25, 64.50, 64.50, 65.10, 9583, 6.24, 248, 6364, 66.41
LAOPALA, EQ, 21-May-2018, 276.80, 275.00, 276.50, 265.35, 272.00, 268.60, 271.30, 9168, 24.87, 891, 5912, 64.49
LASA, EQ, 21-May-2018, 74.35, 74.00, 74.50, 70.65, 70.65, 70.65, 70.94, 59997, 42.56, 355, 47962, 79.94
LAURUSLABS, EQ, 21-May-2018, 459.40, 464.95, 464.95, 437.05, 442.00, 444.35, 451.13, 35499, 160.15, 1703, 26925, 75.85
LAXMIMACH, EQ, 21-May-2018, 8718.95, 8660.00, 8749.95, 8410.00, 8449.00, 8424.80, 8527.81, 6205, 529.15, 1591, 3921, 63.19
LCCINFOTEC, BZ, 21-May-2018, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 555, 0.00, 1, -, -
LEEL, EQ, 21-May-2018, 195.05, 196.00, 196.05, 190.55, 192.95, 193.05, 192.81, 49318, 95.09, 1038, 35860, 72.71
LEMONTREE, EQ, 21-May-2018, 63.95, 63.85, 63.85, 61.80, 63.50, 63.05, 62.77, 775558, 486.82, 6455, 323064, 41.66
LEXUS, SM, 21-May-2018, 82.00, 79.50, 79.50, 79.20, 79.20, 79.35, 79.40, 3000, 2.38, 3, 3000, 100.00
LFIC, BE, 21-May-2018, 86.10, 83.00, 90.40, 83.00, 85.05, 85.05, 86.84, 320, 0.28, 15, -, -
LGBBROSLTD, EQ, 21-May-2018, 1251.85, 1240.00, 1278.95, 1230.00, 1230.00, 1233.30, 1246.86, 4942, 61.62, 591, 3042, 61.55
LIBAS, SM, 21-May-2018, 113.45, 107.80, 107.80, 107.80, 107.80, 107.80, 107.80, 2000, 2.16, 1, 2000, 100.00
LIBERTSHOE, EQ, 21-May-2018, 196.55, 200.50, 200.50, 190.15, 192.15, 191.50, 193.06, 21775, 42.04, 732, 12304, 56.51
LICHSGFIN, EQ, 21-May-2018, 481.40, 480.00, 484.80, 472.40, 475.30, 474.60, 478.14, 1237218, 5915.61, 24451, 326480, 26.39
LICNETFN50, EQ, 21-May-2018, 109.85, 109.25, 109.25, 109.25, 109.25, 109.25, 109.25, 3, 0.00, 2, 3, 100.00
LICNFNHGP, EQ, 21-May-2018, 113.00, 110.30, 110.30, 110.30, 110.30, 110.30, 110.30, 25, 0.03, 1, 25, 100.00
LINCOLN, EQ, 21-May-2018, 219.70, 217.40, 217.75, 212.00, 212.05, 214.40, 214.31, 29157, 62.49, 339, 25990, 89.14
LINCPEN, EQ, 21-May-2018, 356.60, 349.50, 363.00, 347.00, 350.80, 350.60, 350.99, 1259, 4.42, 57, 1165, 92.53
LINDEINDIA, EQ, 21-May-2018, 434.30, 426.30, 435.65, 420.05, 421.20, 421.80, 425.18, 14893, 63.32, 902, 11715, 78.66
LIQUIDBEES, EQ, 21-May-2018, 1000.00, 999.10, 1000.01, 999.10, 999.99, 1000.00, 1000.00, 1265289, 12652.86, 5714, 941988, 74.45
LIQUIDETF, EQ, 21-May-2018, 1000.01, 1000.01, 1000.01, 1000.01, 1000.01, 1000.01, 1000.01, 30, 0.30, 1, 30, 100.00
LITL, EQ, 21-May-2018, 0.75, 0.75, 0.75, 0.70, 0.75, 0.70, 0.72, 1635918, 11.78, 318, 958854, 58.61
LOKESHMACH, EQ, 21-May-2018, 72.45, 70.80, 71.05, 65.25, 66.50, 66.65, 68.02, 39738, 27.03, 516, 28381, 71.42
LOTUSEYE, EQ, 21-May-2018, 29.00, 28.90, 29.00, 28.20, 28.60, 28.60, 28.88, 5097, 1.47, 17, 4947, 97.06
LOVABLE, EQ, 21-May-2018, 158.40, 159.90, 159.90, 153.60, 154.50, 154.40, 155.78, 17835, 27.78, 564, 11222, 62.92
LPDC, EQ, 21-May-2018, 3.50, 3.45, 3.65, 3.45, 3.50, 3.60, 3.60, 3730, 0.13, 12, 2700, 72.39
LSIL, BE, 21-May-2018, 1.20, 1.20, 1.20, 1.15, 1.15, 1.15, 1.17, 723814, 8.44, 216, -, -
LT, EQ, 21-May-2018, 1315.55, 1311.00, 1336.85, 1311.00, 1316.90, 1313.25, 1321.11, 2047129, 27044.79, 99790, 1231970, 60.18
LTI, EQ, 21-May-2018, 1535.30, 1535.30, 1575.00, 1516.80, 1518.90, 1528.10, 1546.22, 60832, 940.59, 6294, 31895, 52.43
LTTS, EQ, 21-May-2018, 1256.90, 1245.00, 1297.00, 1245.00, 1290.85, 1291.85, 1278.56, 74994, 958.84, 6628, 47902, 63.87
LUMAXIND, EQ, 21-May-2018, 2303.60, 2280.00, 2293.70, 2225.15, 2232.05, 2233.40, 2237.02, 2207, 49.37, 272, 1423, 64.48
LUMAXTECH, EQ, 21-May-2018, 797.30, 798.05, 804.85, 771.05, 771.05, 779.15, 790.45, 7011, 55.42, 526, 3978, 56.74
LUPIN, EQ, 21-May-2018, 743.70, 744.40, 745.30, 735.00, 735.90, 736.25, 738.13, 984687, 7268.31, 29483, 400225, 40.64
LUXIND, EQ, 21-May-2018, 1969.50, 1950.10, 2011.00, 1950.10, 2009.00, 1989.80, 1982.98, 70502, 1398.04, 4518, 28649, 40.64
LYCOS, EQ, 21-May-2018, 5.75, 5.75, 5.90, 5.50, 5.50, 5.50, 5.57, 1067572, 59.50, 437, 751403, 70.38
LYKALABS, EQ, 21-May-2018, 38.80, 38.80, 40.00, 38.05, 39.00, 38.95, 39.01, 25346, 9.89, 188, 14848, 58.58
LYPSAGEMS, EQ, 21-May-2018, 21.45, 21.00, 21.60, 20.25, 20.50, 20.50, 20.78, 87412, 18.16, 439, 45953, 52.57
M&M, EQ, 21-May-2018, 836.00, 834.00, 847.25, 821.60, 823.00, 825.95, 834.01, 1670673, 13933.59, 59296, 996471, 59.64
M&MFIN, EQ, 21-May-2018, 463.30, 463.30, 467.95, 452.60, 457.50, 460.40, 457.16, 1068704, 4885.64, 26819, 696771, 65.20
M&MFIN, N2, 21-May-2018, 1120.00, 1070.00, 1070.00, 1035.00, 1035.00, 1035.00, 1043.75, 120, 1.25, 5, 90, 75.00
M100, EQ, 21-May-2018, 20.62, 20.60, 20.82, 20.27, 20.30, 20.35, 20.46, 17877, 3.66, 117, 13757, 76.95
M50, EQ, 21-May-2018, 101.85, 100.00, 101.30, 99.70, 99.70, 100.17, 100.17, 1065, 1.07, 29, 737, 69.20
MAANALU, EQ, 21-May-2018, 131.75, 133.45, 133.50, 129.00, 131.55, 130.80, 130.54, 9187, 11.99, 209, 6969, 75.86
MACPOWER, SM, 21-May-2018, 256.70, 256.00, 258.05, 256.00, 258.05, 258.05, 257.03, 6000, 15.42, 6, 0, 0.00
MADHAV, EQ, 21-May-2018, 53.05, 52.70, 52.95, 49.70, 50.40, 50.05, 50.86, 8576, 4.36, 195, 6279, 73.22
MADHUCON, EQ, 21-May-2018, 17.20, 17.60, 17.90, 16.50, 16.65, 16.60, 16.84, 69980, 11.78, 360, 47262, 67.54
MADRASFERT, EQ, 21-May-2018, 28.70, 29.00, 29.50, 27.45, 28.75, 28.35, 28.10, 73553, 20.67, 513, 47664, 64.80
MAGADSUGAR, EQ, 21-May-2018, 96.15, 98.00, 102.80, 95.00, 95.20, 96.25, 97.66, 7682, 7.50, 151, 4965, 64.63
MAGMA, EQ, 21-May-2018, 180.20, 186.00, 186.00, 178.50, 181.00, 180.60, 180.56, 387995, 700.56, 15431, 232927, 60.03
MAGNUM, EQ, 21-May-2018, 8.00, 7.80, 8.15, 7.60, 7.60, 7.60, 7.77, 31868, 2.47, 86, 22256, 69.84
MAHABANK, EQ, 21-May-2018, 13.15, 13.80, 13.85, 13.25, 13.50, 13.50, 13.52, 743721, 100.57, 1178, 408612, 54.94
MAHAPEXLTD, BE, 21-May-2018, 181.85, 173.00, 182.95, 173.00, 179.50, 177.05, 177.47, 632, 1.12, 15, -, -
MAHASTEEL, EQ, 21-May-2018, 77.30, 76.75, 77.95, 69.60, 69.90, 70.20, 72.58, 67499, 48.99, 1277, 36940, 54.73
MAHESHWARI, SM, 21-May-2018, 179.00, 178.00, 178.00, 177.00, 178.00, 178.00, 177.75, 4000, 7.11, 4, 4000, 100.00
MAHICKRA, SM, 21-May-2018, 47.45, 46.05, 47.25, 46.05, 46.80, 46.80, 46.70, 18000, 8.41, 3, 18000, 100.00
MAHINDCIE, EQ, 21-May-2018, 243.40, 243.50, 245.50, 235.20, 235.80, 237.50, 240.84, 585348, 1409.72, 2759, 546359, 93.34
MAHLIFE, EQ, 21-May-2018, 526.30, 527.00, 528.90, 514.00, 522.00, 524.75, 523.43, 44854, 234.78, 3966, 27300, 60.86
MAHLOG, EQ, 21-May-2018, 544.10, 535.45, 560.00, 522.20, 536.00, 535.05, 544.03, 32437, 176.47, 3071, 14664, 45.21
MAHSCOOTER, EQ, 21-May-2018, 2609.45, 2584.40, 2635.05, 2455.25, 2462.00, 2466.20, 2522.27, 1493, 37.66, 349, 846, 56.66
MAHSEAMLES, EQ, 21-May-2018, 432.00, 429.90, 434.05, 420.00, 421.00, 424.20, 426.47, 55694, 237.52, 1639, 49167, 88.28
MAITHANALL, EQ, 21-May-2018, 739.55, 740.00, 751.80, 670.00, 695.20, 689.50, 697.28, 50329, 350.93, 2535, 30846, 61.29
MAJESCO, EQ, 21-May-2018, 522.45, 527.40, 527.40, 500.00, 507.60, 504.50, 513.03, 82737, 424.47, 3581, 39586, 47.85
MALUPAPER, BE, 21-May-2018, 41.80, 40.05, 42.00, 40.05, 42.00, 41.70, 41.44, 7865, 3.26, 28, -, -
MANAKALUCO, EQ, 21-May-2018, 8.05, 8.05, 8.05, 7.65, 7.65, 7.75, 7.70, 11487, 0.88, 47, 10825, 94.24
MANAKCOAT, EQ, 21-May-2018, 13.25, 13.95, 13.95, 12.90, 12.90, 12.95, 13.14, 7063, 0.93, 48, 5175, 73.27
MANAKSIA, EQ, 21-May-2018, 57.45, 56.50, 56.60, 53.45, 55.00, 55.00, 54.82, 31099, 17.05, 418, 20189, 64.92
MANAKSTEEL, EQ, 21-May-2018, 26.90, 26.90, 26.90, 25.60, 25.60, 25.60, 25.71, 42826, 11.01, 156, 34903, 81.50
MANALIPETC, EQ, 21-May-2018, 43.60, 43.60, 44.25, 40.00, 41.50, 41.65, 41.72, 1709819, 713.29, 7962, 714911, 41.81
MANAPPURAM, EQ, 21-May-2018, 113.75, 110.70, 117.70, 110.70, 113.80, 113.80, 114.70, 8316865, 9539.74, 26654, 3183057, 38.27
MANDHANA, EQ, 21-May-2018, 5.45, 5.45, 5.45, 5.20, 5.20, 5.20, 5.26, 29785, 1.57, 87, 24321, 81.66
MANGALAM, EQ, 21-May-2018, 138.65, 139.10, 141.00, 138.00, 140.50, 139.85, 138.86, 32351, 44.92, 578, 19891, 61.48
MANGCHEFER, EQ, 21-May-2018, 56.55, 55.50, 57.40, 55.00, 55.00, 55.90, 55.97, 21530, 12.05, 209, 17949, 83.37
MANGLMCEM, EQ, 21-May-2018, 277.50, 280.00, 282.00, 270.25, 270.55, 274.00, 276.41, 9295, 25.69, 289, 7670, 82.52
MANGTIMBER, EQ, 21-May-2018, 28.10, 28.90, 28.90, 25.30, 25.60, 25.35, 26.34, 46032, 12.12, 399, 25934, 56.34
MANINDS, EQ, 21-May-2018, 124.05, 122.35, 124.00, 105.50, 116.35, 115.40, 114.09, 724219, 826.25, 5548, 406384, 56.11
MANINFRA, EQ, 21-May-2018, 51.20, 51.00, 51.85, 48.85, 49.10, 49.10, 49.85, 407771, 203.27, 1291, 321745, 78.90
MANPASAND, EQ, 21-May-2018, 432.65, 430.10, 441.00, 418.40, 430.55, 432.75, 430.21, 135240, 581.82, 6072, 63203, 46.73
MANUGRAPH, EQ, 21-May-2018, 40.15, 39.25, 39.65, 37.10, 38.70, 38.60, 38.44, 14985, 5.76, 135, 10302, 68.75
MARALOVER, EQ, 21-May-2018, 30.15, 31.10, 31.10, 28.15, 29.40, 29.15, 29.25, 21242, 6.21, 163, 13736, 64.66
MARATHON, EQ, 21-May-2018, 206.35, 206.40, 206.40, 196.30, 199.50, 198.55, 200.58, 4521, 9.07, 115, 3797, 83.99
MARICO, EQ, 21-May-2018, 318.20, 318.50, 319.45, 308.00, 310.00, 309.75, 312.92, 1274274, 3987.40, 15167, 961687, 75.47
MARKSANS, EQ, 21-May-2018, 27.95, 27.50, 27.90, 26.10, 26.35, 26.35, 26.82, 1299635, 348.54, 7224, 492899, 37.93
MARUTI, EQ, 21-May-2018, 8510.95, 8518.00, 8524.80, 8255.50, 8434.95, 8428.50, 8380.22, 872463, 73114.35, 107122, 515676, 59.11
MASFIN, EQ, 21-May-2018, 594.50, 588.00, 592.40, 569.85, 576.95, 584.30, 581.92, 13600, 79.14, 550, 10069, 74.04
MASTEK, EQ, 21-May-2018, 526.90, 526.00, 534.40, 497.05, 521.00, 516.25, 515.18, 167199, 861.38, 6207, 71961, 43.04
MATRIMONY, EQ, 21-May-2018, 783.35, 784.90, 785.85, 770.00, 780.00, 779.25, 778.59, 258, 2.01, 77, 159, 61.63
MAWANASUG, EQ, 21-May-2018, 35.95, 36.00, 38.40, 35.95, 37.60, 37.40, 37.59, 261717, 98.38, 1898, 75871, 28.99
MAXINDIA, EQ, 21-May-2018, 82.10, 82.75, 82.75, 79.70, 81.00, 80.90, 80.82, 246495, 199.22, 1684, 165144, 67.00
MAXVIL, EQ, 21-May-2018, 75.45, 74.10, 74.60, 70.50, 71.60, 71.45, 72.16, 70070, 50.57, 1198, 39263, 56.03
MAYURUNIQ, EQ, 21-May-2018, 475.00, 466.00, 484.00, 460.40, 465.00, 467.95, 465.88, 9905, 46.15, 571, 6128, 61.87
MAZDA, EQ, 21-May-2018, 368.25, 367.95, 367.95, 344.15, 347.50, 348.50, 353.96, 10772, 38.13, 240, 8968, 83.25
MBECL, EQ, 21-May-2018, 43.75, 43.05, 44.50, 42.50, 42.50, 42.75, 43.05, 11966, 5.15, 130, 5837, 48.78
MBLINFRA, EQ, 21-May-2018, 18.80, 18.25, 18.95, 17.90, 17.90, 17.90, 18.23, 114380, 20.85, 327, 80944, 70.77
MCDHOLDING, EQ, 21-May-2018, 37.10, 37.05, 37.55, 35.00, 35.00, 35.20, 35.94, 58494, 21.02, 613, 38084, 65.11
MCDOWELL-N, EQ, 21-May-2018, 3156.70, 3162.00, 3178.50, 3042.15, 3120.15, 3120.00, 3100.43, 275064, 8528.17, 24907, 80190, 29.15
MCL, SM, 21-May-2018, 374.00, 382.00, 386.00, 382.00, 386.00, 386.00, 384.33, 2400, 9.22, 3, 2400, 100.00
MCLEODRUSS, EQ, 21-May-2018, 144.20, 145.50, 148.00, 138.25, 142.90, 143.95, 143.27, 696141, 997.39, 9248, 226266, 32.50
MCX, EQ, 21-May-2018, 752.20, 754.00, 759.55, 735.00, 737.00, 739.30, 743.58, 249054, 1851.93, 7891, 45767, 18.38
MDL, SM, 21-May-2018, 56.00, 56.90, 56.90, 55.40, 56.40, 56.05, 56.16, 54000, 30.33, 9, 52000, 96.30
MEGASOFT, EQ, 21-May-2018, 10.30, 10.50, 10.50, 9.75, 9.90, 9.95, 10.02, 38732, 3.88, 89, 33587, 86.72
MEGH, EQ, 21-May-2018, 99.85, 100.50, 100.70, 96.60, 97.55, 97.10, 98.36, 848519, 834.57, 5870, 369343, 43.53
MENONBE, EQ, 21-May-2018, 98.75, 99.95, 102.85, 97.20, 99.25, 99.40, 100.63, 61338, 61.73, 864, 42269, 68.91
MEP, EQ, 21-May-2018, 68.60, 69.10, 70.50, 67.00, 70.00, 69.85, 69.00, 255669, 176.42, 2428, 97659, 38.20
MERCATOR, EQ, 21-May-2018, 24.45, 24.15, 24.50, 21.10, 23.25, 22.40, 22.75, 1606056, 365.39, 7280, 959108, 59.72
MERCK, EQ, 21-May-2018, 1993.30, 1995.00, 2047.90, 1940.45, 1980.00, 1976.90, 1985.82, 21189, 420.78, 2126, 10207, 48.17
METALFORGE, EQ, 21-May-2018, 17.05, 17.05, 17.90, 16.60, 17.50, 17.55, 17.61, 49805, 8.77, 318, 29039, 58.31
METKORE, EQ, 21-May-2018, 2.55, 2.30, 2.60, 2.30, 2.55, 2.50, 2.50, 39980, 1.00, 33, 26012, 65.06
MFSL, EQ, 21-May-2018, 488.15, 492.00, 492.00, 456.35, 470.65, 460.60, 467.05, 318892, 1489.39, 9294, 160945, 50.47
MGL, EQ, 21-May-2018, 861.15, 861.90, 867.40, 832.00, 841.80, 841.80, 841.94, 282082, 2374.97, 11188, 87679, 31.08
MHHL, SM, 21-May-2018, 58.00, 55.25, 55.25, 54.00, 54.00, 54.35, 54.66, 15000, 8.20, 5, 12000, 80.00
MHRIL, EQ, 21-May-2018, 333.30, 333.90, 333.90, 316.25, 318.00, 320.25, 324.16, 50783, 164.62, 1243, 38066, 74.96
MIC, BE, 21-May-2018, 4.40, 4.40, 4.50, 4.20, 4.25, 4.20, 4.27, 163502, 6.99, 282, -, -
MIDHANI, EQ, 21-May-2018, 140.10, 139.80, 143.00, 134.25, 141.00, 140.35, 137.77, 252637, 348.06, 3427, 112902, 44.69
MINDACORP, EQ, 21-May-2018, 176.40, 175.00, 176.95, 170.00, 173.00, 172.50, 173.29, 194562, 337.17, 3070, 113763, 58.47
MINDAIND, EQ, 21-May-2018, 1118.55, 1107.35, 1153.00, 1081.20, 1092.00, 1088.45, 1112.71, 211972, 2358.64, 6471, 132370, 62.45
MINDTECK, BE, 21-May-2018, 59.05, 57.50, 60.00, 57.50, 59.00, 58.50, 58.55, 4364, 2.56, 33, -, -
MINDTREE, EQ, 21-May-2018, 1006.35, 1018.50, 1036.40, 1009.50, 1029.10, 1029.60, 1026.75, 2073515, 21289.86, 63264, 511461, 24.67
MIRCELECTR, EQ, 21-May-2018, 39.90, 39.50, 40.90, 36.50, 38.50, 37.95, 38.23, 900050, 344.09, 4117, 391055, 43.45
MIRZAINT, EQ, 21-May-2018, 125.85, 127.00, 127.50, 118.65, 119.70, 119.65, 121.18, 110581, 134.00, 1396, 54290, 49.10
MKPL, SM, 21-May-2018, 74.55, 76.00, 77.00, 76.00, 77.00, 77.00, 76.25, 8000, 6.10, 4, 8000, 100.00
MMFL, EQ, 21-May-2018, 1160.15, 1141.55, 1161.50, 1120.00, 1120.00, 1120.10, 1121.39, 5420, 60.78, 585, 3655, 67.44
MMP, SM, 21-May-2018, 225.40, 227.00, 227.00, 217.70, 217.70, 218.15, 221.88, 15600, 34.61, 26, 13800, 88.46
MMTC, EQ, 21-May-2018, 35.25, 34.20, 34.75, 33.40, 33.45, 33.75, 33.82, 1152063, 389.65, 4295, 343918, 29.85
MOHITIND, EQ, 21-May-2018, 21.15, 21.40, 21.40, 20.20, 20.60, 20.50, 20.76, 25858, 5.37, 212, 17018, 65.81
MOHOTAIND, BE, 21-May-2018, 174.85, 167.50, 173.00, 166.15, 169.00, 169.00, 170.30, 4444, 7.57, 37, -, -
MOIL, EQ, 21-May-2018, 193.20, 195.00, 195.85, 188.20, 190.40, 189.70, 192.42, 201213, 387.18, 4981, 108679, 54.01
MOLDTECH, EQ, 21-May-2018, 43.15, 44.45, 44.45, 40.75, 41.35, 42.00, 41.89, 16490, 6.91, 96, 13917, 84.40
MOLDTKPAC, EQ, 21-May-2018, 338.05, 335.20, 339.15, 321.55, 322.05, 324.40, 330.88, 10451, 34.58, 868, 6516, 62.35
MONNETISPA, EQ, 21-May-2018, 14.35, 15.00, 15.05, 14.00, 15.05, 15.00, 14.94, 1160279, 173.35, 1773, 598691, 51.60
MONSANTO, EQ, 21-May-2018, 2778.95, 2800.00, 2800.00, 2720.95, 2728.00, 2723.30, 2730.30, 4938, 134.82, 291, 3701, 74.95
MONTECARLO, EQ, 21-May-2018, 521.25, 520.95, 520.95, 511.50, 517.00, 516.70, 517.75, 29906, 154.84, 2017, 15655, 52.35
MORARJEE, EQ, 21-May-2018, 35.90, 36.95, 36.95, 31.60, 32.20, 32.10, 33.03, 12619, 4.17, 266, 9067, 71.85
MOREPENLAB, EQ, 21-May-2018, 28.70, 28.75, 28.75, 27.00, 27.15, 27.20, 27.63, 1411802, 390.12, 5958, 529987, 37.54
MOSERBAER, EQ, 21-May-2018, 2.25, 2.25, 2.30, 2.15, 2.15, 2.15, 2.21, 131463, 2.91, 127, 84273, 64.10
MOTHERSUMI, EQ, 21-May-2018, 325.25, 326.40, 328.30, 320.65, 322.95, 323.75, 323.65, 1702978, 5511.75, 32835, 882607, 51.83
MOTILALOFS, EQ, 21-May-2018, 958.35, 955.00, 966.50, 909.00, 915.00, 917.65, 933.49, 181313, 1692.54, 6278, 101170, 55.80
MOTOGENFIN, EQ, 21-May-2018, 41.15, 39.55, 41.55, 39.10, 39.40, 39.30, 39.57, 6219, 2.46, 67, 4395, 70.67
MPHASIS, EQ, 21-May-2018, 1126.80, 1129.40, 1129.90, 1068.15, 1078.00, 1082.50, 1102.08, 398522, 4392.03, 28097, 197672, 49.60
MPSLTD, EQ, 21-May-2018, 624.40, 624.40, 628.50, 590.00, 590.05, 593.85, 603.89, 10046, 60.67, 540, 8229, 81.91
MPTODAY, SM, 21-May-2018, 126.00, 115.00, 117.50, 114.95, 117.50, 117.50, 115.20, 24000, 27.65, 11, 22000, 91.67
MRF, EQ, 21-May-2018, 74206.20, 74399.95, 74449.20, 72863.55, 73299.00, 73102.10, 73348.59, 4517, 3313.16, 2682, 1552, 34.36
MRO-TEK, BE, 21-May-2018, 22.00, 22.00, 22.00, 21.00, 21.00, 21.00, 21.49, 205, 0.04, 2, -, -
MRPL, EQ, 21-May-2018, 103.45, 103.50, 103.90, 99.30, 100.25, 99.85, 101.58, 887246, 901.28, 6093, 317967, 35.84
MSPL, EQ, 21-May-2018, 15.00, 15.50, 15.50, 13.50, 13.80, 13.65, 13.92, 36187, 5.04, 132, 25593, 70.72
MTEDUCARE, EQ, 21-May-2018, 67.05, 64.50, 66.60, 60.75, 62.15, 61.35, 62.62, 52514, 32.88, 376, 43284, 82.42
MTNL, EQ, 21-May-2018, 16.65, 16.70, 16.75, 15.90, 16.10, 16.05, 16.25, 639297, 103.91, 1742, 373693, 58.45
MUKANDENGG, EQ, 21-May-2018, 35.65, 35.20, 36.30, 34.30, 34.35, 34.75, 34.99, 6154, 2.15, 84, 3962, 64.38
MUKANDLTD, EQ, 21-May-2018, 69.70, 71.00, 72.85, 67.30, 68.15, 68.05, 70.05, 115562, 80.95, 892, 57399, 49.67
MUKANDLTD, P1, 21-May-2018, 7.25, 7.05, 7.05, 7.05, 7.05, 7.05, 7.05, 38, 0.00, 1, 38, 100.00
MUKTAARTS, EQ, 21-May-2018, 61.10, 60.20, 62.00, 57.00, 57.70, 57.40, 58.69, 40784, 23.94, 442, 28686, 70.34
MUNJALAU, EQ, 21-May-2018, 69.60, 71.40, 71.40, 66.60, 67.70, 67.55, 68.05, 49390, 33.61, 769, 37746, 76.42
MUNJALSHOW, EQ, 21-May-2018, 210.00, 211.25, 212.40, 205.30, 205.70, 206.20, 208.29, 17060, 35.53, 821, 10115, 59.29
MURUDCERA, EQ, 21-May-2018, 34.20, 34.95, 34.95, 32.65, 33.05, 33.30, 33.32, 35071, 11.69, 356, 18922, 53.95
MUTHOOTCAP, EQ, 21-May-2018, 951.00, 951.00, 989.00, 938.00, 975.00, 972.05, 954.03, 14930, 142.44, 587, 11231, 75.22
MUTHOOTFIN, EQ, 21-May-2018, 411.90, 411.90, 414.60, 397.45, 398.85, 399.25, 402.22, 1415465, 5693.31, 16547, 1104951, 78.06
MUTHOOTFIN, NB, 21-May-2018, 1895.05, 1987.00, 1987.00, 1910.00, 1910.00, 1910.00, 1971.38, 120, 2.37, 5, 105, 87.50
MUTHOOTFIN, NG, 21-May-2018, 995.30, 996.10, 996.10, 996.00, 996.00, 996.07, 996.07, 68, 0.68, 2, 68, 100.00
MVL, BE, 21-May-2018, 0.30, 0.35, 0.35, 0.25, 0.30, 0.25, 0.26, 352294, 0.91, 33, -, -
N100, EQ, 21-May-2018, 545.00, 545.00, 552.55, 535.00, 552.55, 552.55, 549.83, 1736, 9.54, 113, 1619, 93.26
NACLIND, EQ, 21-May-2018, 36.25, 35.10, 35.60, 29.00, 30.00, 31.00, 32.29, 130823, 42.25, 1544, 88277, 67.48
NAGAFERT, EQ, 21-May-2018, 15.05, 15.00, 15.25, 14.50, 15.00, 14.85, 14.95, 300101, 44.86, 864, 188119, 62.69
NAGAROIL, EQ, 21-May-2018, 2.25, 2.35, 2.35, 2.15, 2.15, 2.15, 2.20, 228017, 5.01, 217, 171636, 75.27
NAGREEKCAP, EQ, 21-May-2018, 40.20, 40.05, 40.05, 36.20, 36.20, 36.20, 37.75, 12025, 4.54, 78, 9292, 77.27
NAGREEKEXP, EQ, 21-May-2018, 29.50, 28.50, 29.50, 27.00, 27.00, 27.40, 27.91, 7117, 1.99, 43, 2619, 36.80
NAHARCAP, EQ, 21-May-2018, 118.95, 118.95, 119.90, 114.10, 114.15, 115.55, 116.84, 1988, 2.32, 60, 1659, 83.45
NAHARINDUS, EQ, 21-May-2018, 64.80, 66.05, 66.05, 63.05, 64.20, 63.85, 63.95, 10050, 6.43, 167, 7529, 74.92
NAHARPOLY, EQ, 21-May-2018, 46.60, 48.50, 48.50, 44.90, 47.00, 46.60, 46.16, 6150, 2.84, 92, 2967, 48.24
NAHARSPING, EQ, 21-May-2018, 88.90, 90.85, 90.90, 85.50, 86.00, 86.20, 87.46, 9811, 8.58, 457, 6049, 61.66
NAKODA, BE, 21-May-2018, 0.20, 0.25, 0.25, 0.15, 0.20, 0.15, 0.22, 123115, 0.27, 62, -, -
NARMADA, SM, 21-May-2018, 31.00, 32.15, 32.15, 32.05, 32.05, 32.05, 32.09, 20000, 6.42, 5, 20000, 100.00
NATCOPHARM, EQ, 21-May-2018, 782.85, 780.00, 785.95, 755.50, 764.00, 763.20, 767.31, 123758, 949.61, 7116, 67215, 54.31
NATHBIOGEN, EQ, 21-May-2018, 505.20, 522.95, 523.00, 465.10, 491.60, 487.60, 491.68, 50841, 249.98, 2203, 23668, 46.55
NATIONALUM, EQ, 21-May-2018, 70.85, 71.25, 73.70, 70.65, 73.20, 73.30, 72.78, 8185982, 5958.12, 23531, 4028237, 49.21
NATNLSTEEL, EQ, 21-May-2018, 27.90, 27.65, 28.65, 27.05, 27.20, 27.25, 27.69, 59239, 16.41, 147, 32448, 54.77
NAUKRI, EQ, 21-May-2018, 1198.65, 1195.00, 1209.40, 1172.20, 1185.00, 1185.00, 1182.20, 32839, 388.22, 3281, 19045, 58.00
NAVINFLUOR, EQ, 21-May-2018, 715.75, 716.00, 729.80, 672.80, 702.00, 700.25, 696.35, 60473, 421.10, 4852, 40035, 66.20
NAVKARCORP, EQ, 21-May-2018, 157.15, 158.00, 158.00, 145.35, 149.55, 150.35, 150.42, 209043, 314.45, 7151, 163017, 77.98
NAVNETEDUL, EQ, 21-May-2018, 139.25, 142.00, 142.00, 135.30, 137.00, 136.50, 136.64, 24073, 32.89, 624, 12833, 53.31
NBCC, EQ, 21-May-2018, 95.45, 95.45, 95.45, 92.30, 92.70, 93.05, 93.45, 2845603, 2659.13, 19885, 1329327, 46.72
