SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
FACT, EQ, 22-May-2018, 44.00, 43.25, 44.55, 43.25, 43.95, 43.95, 44.06, 23134, 10.19, 213, 13365, 57.77
FAIRCHEM, EQ, 22-May-2018, 386.10, 394.95, 394.95, 378.00, 380.10, 380.20, 382.66, 14340, 54.87, 296, 12173, 84.89
FCL, EQ, 22-May-2018, 65.95, 65.50, 69.80, 63.00, 67.30, 67.25, 66.81, 1616104, 1079.72, 8091, 294355, 18.21
FCONSUMER, EQ, 22-May-2018, 54.80, 54.20, 57.00, 52.70, 56.35, 56.00, 54.82, 3231837, 1771.65, 15458, 1170158, 36.21
FCSSOFT, BE, 22-May-2018, 0.30, 0.30, 0.30, 0.25, 0.30, 0.25, 0.26, 223825, 0.58, 324, -, -
FDC, EQ, 22-May-2018, 238.10, 238.60, 246.10, 236.40, 245.00, 243.95, 240.13, 24603, 59.08, 854, 18233, 74.11
FEDDERELEC, EQ, 22-May-2018, 65.70, 65.50, 66.50, 64.55, 66.45, 66.05, 65.44, 55777, 36.50, 555, 22082, 39.59
FEDERALBNK, EQ, 22-May-2018, 80.90, 81.25, 83.25, 80.30, 82.40, 82.30, 82.14, 11009960, 9043.91, 29853, 3946854, 35.85
FEL, EQ, 22-May-2018, 39.60, 39.15, 40.10, 38.35, 39.05, 39.60, 39.23, 942030, 369.55, 3313, 320569, 34.03
FELDVR, EQ, 22-May-2018, 39.65, 39.90, 39.90, 38.25, 38.70, 38.90, 38.82, 42867, 16.64, 345, 15755, 36.75
FIEMIND, EQ, 22-May-2018, 846.25, 849.80, 865.00, 825.00, 865.00, 850.80, 837.31, 3393, 28.41, 489, 1491, 43.94
FILATEX, EQ, 22-May-2018, 190.25, 190.25, 194.95, 190.25, 192.55, 193.40, 192.68, 21472, 41.37, 385, 13027, 60.67
FINCABLES, EQ, 22-May-2018, 669.25, 668.00, 675.00, 651.25, 667.05, 671.15, 665.69, 10262, 68.31, 1234, 4709, 45.89
FINPIPE, EQ, 22-May-2018, 635.20, 636.70, 640.45, 630.00, 634.80, 630.15, 630.94, 31290, 197.42, 1013, 25997, 83.08
FIRSTWIN, BE, 22-May-2018, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 20, 0.00, 1, -, -
FIVECORE, ST, 22-May-2018, 145.50, 142.00, 148.60, 140.00, , 145.65, 143.79, 73000, 104.97, 66, -, -
FLEXITUFF, EQ, 22-May-2018, 49.50, 51.40, 51.40, 47.15, 48.70, 48.65, 48.33, 1852, 0.89, 59, 1414, 76.35
FLFL, EQ, 22-May-2018, 421.00, 428.00, 434.70, 422.00, 423.05, 426.55, 428.87, 198866, 852.88, 5722, 109116, 54.87
FMGOETZE, EQ, 22-May-2018, 429.20, 439.90, 439.90, 427.95, 431.00, 431.40, 432.81, 1347, 5.83, 105, 757, 56.20
FMNL, EQ, 22-May-2018, 123.25, 123.55, 124.85, 115.00, 122.10, 121.85, 120.16, 200550, 240.99, 3733, 64749, 32.29
FOCUS, SM, 22-May-2018, 175.00, 174.00, 175.00, 174.00, 175.00, 175.00, 174.25, 4000, 6.97, 4, 4000, 100.00
FORTIS, EQ, 22-May-2018, 148.40, 148.90, 148.95, 144.10, 145.00, 145.20, 145.85, 2306689, 3364.35, 15090, 971068, 42.10
FORTUNEFIN, EQ, 22-May-2018, 227.80, 233.00, 233.00, 223.25, 225.40, 227.40, 226.06, 127, 0.29, 14, 66, 51.97
FOSECOIND, EQ, 22-May-2018, 1426.40, 1431.00, 1449.25, 1392.15, 1405.00, 1404.10, 1409.98, 1422, 20.05, 163, 643, 45.22
FOURTHDIM, SM, 22-May-2018, 126.00, 130.50, 130.50, 111.00, 111.00, 114.80, 118.09, 36000, 42.51, 29, 32000, 88.89
FRETAIL, EQ, 22-May-2018, 527.45, 497.00, 548.70, 491.25, 531.90, 529.90, 523.41, 1906605, 9979.42, 29946, 973222, 51.04
FSC, EQ, 22-May-2018, 669.25, 667.55, 671.15, 656.00, 656.00, 658.35, 659.91, 5619, 37.08, 689, 2761, 49.14
FSL, EQ, 22-May-2018, 67.75, 67.90, 69.70, 67.10, 68.90, 68.65, 68.48, 4694764, 3214.78, 23638, 1482565, 31.58
GABRIEL, EQ, 22-May-2018, 147.00, 147.00, 151.35, 144.05, 147.00, 147.00, 146.97, 182313, 267.94, 3991, 109888, 60.27
GAEL, EQ, 22-May-2018, 239.95, 237.75, 277.60, 237.75, 247.85, 247.90, 247.92, 158542, 393.06, 3242, 57622, 36.34
GAIL, EQ, 22-May-2018, 325.65, 326.40, 329.00, 324.15, 328.50, 328.00, 326.47, 1681302, 5488.94, 27103, 941086, 55.97
GAL, EQ, 22-May-2018, 7.55, 7.35, 7.50, 7.35, 7.50, 7.40, 7.44, 94028, 7.00, 61, 93027, 98.94
GALAXYSURF, EQ, 22-May-2018, 1389.30, 1388.80, 1449.00, 1360.00, 1444.35, 1413.15, 1378.97, 30732, 423.79, 2905, 26149, 85.09
GALLANTT, EQ, 22-May-2018, 40.20, 42.20, 42.20, 42.20, 42.20, 42.20, 42.20, 3929, 1.66, 19, 3929, 100.00
GALLISPAT, EQ, 22-May-2018, 283.15, 281.15, 288.95, 275.50, 281.95, 278.10, 280.76, 4116, 11.56, 228, 2456, 59.67
GAMMNINFRA, EQ, 22-May-2018, 2.30, 2.30, 2.40, 2.25, 2.30, 2.30, 2.30, 3188041, 73.24, 1006, 1823414, 57.20
GANDHITUBE, EQ, 22-May-2018, 387.05, 387.05, 390.00, 372.80, 387.00, 386.95, 385.52, 2810, 10.83, 110, 2027, 72.14
GANECOS, EQ, 22-May-2018, 394.40, 394.40, 394.40, 376.15, 380.00, 380.10, 382.13, 5079, 19.41, 231, 3672, 72.30
GANESHHOUC, EQ, 22-May-2018, 115.85, 116.70, 120.30, 115.00, 119.50, 119.35, 118.57, 54827, 65.01, 1111, 21186, 38.64
GANGESSECU, EQ, 22-May-2018, 67.40, 73.00, 73.00, 63.65, 71.60, 68.50, 67.56, 367, 0.25, 22, 187, 50.95
GANGOTRI, BZ, 22-May-2018, 0.10, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 166, 0.00, 2, -, -
GARDENSILK, EQ, 22-May-2018, 29.15, 29.00, 30.90, 28.70, 30.90, 30.05, 29.97, 21608, 6.48, 149, 11737, 54.32
GARWALLROP, EQ, 22-May-2018, 929.05, 924.65, 941.40, 911.25, 930.10, 930.55, 929.20, 8028, 74.60, 984, 5060, 63.03
GATI, EQ, 22-May-2018, 99.15, 99.65, 100.80, 98.40, 99.90, 99.55, 99.82, 283799, 283.29, 2859, 108512, 38.24
GAYAPROJ, EQ, 22-May-2018, 194.30, 192.20, 194.05, 190.15, 191.45, 191.55, 192.53, 206870, 398.29, 3591, 27222, 13.16
GDL, EQ, 22-May-2018, 169.25, 167.55, 170.30, 167.00, 168.00, 168.25, 168.53, 25587, 43.12, 599, 15994, 62.51
GEECEE, EQ, 22-May-2018, 134.95, 135.00, 135.60, 132.00, 134.85, 134.60, 134.40, 4804, 6.46, 139, 3465, 72.13
GEMINI, BE, 22-May-2018, 0.85, 0.80, 0.80, 0.80, 0.80, 0.80, 0.80, 6837, 0.05, 5, -, -
GENESYS, EQ, 22-May-2018, 240.55, 241.95, 244.80, 232.60, 234.75, 234.45, 237.73, 64192, 152.60, 793, 29899, 46.58
GENUSPAPER, EQ, 22-May-2018, 11.15, 11.50, 11.50, 10.90, 11.20, 11.05, 11.07, 274002, 30.33, 496, 160087, 58.43
GENUSPOWER, EQ, 22-May-2018, 46.15, 45.70, 46.90, 45.30, 45.75, 45.95, 45.92, 236683, 108.68, 1576, 100601, 42.50
GEOJITFSL, EQ, 22-May-2018, 93.20, 94.45, 96.20, 91.60, 94.75, 94.60, 94.19, 55346, 52.13, 845, 32287, 58.34
GEPIL, EQ, 22-May-2018, 844.60, 844.20, 889.00, 832.00, 865.00, 860.40, 847.58, 99590, 844.10, 3709, 52225, 52.44
GESHIP, EQ, 22-May-2018, 330.45, 330.05, 339.50, 325.50, 337.80, 335.60, 334.35, 16829, 56.27, 1561, 8731, 51.88
GET&D, EQ, 22-May-2018, 362.95, 364.35, 365.55, 360.05, 360.75, 361.85, 362.00, 12242, 44.32, 820, 6804, 55.58
GHCL, EQ, 22-May-2018, 283.45, 284.00, 290.00, 280.00, 287.25, 287.10, 285.94, 103750, 296.66, 2580, 56317, 54.28
GICHSGFIN, EQ, 22-May-2018, 376.40, 376.45, 393.70, 374.60, 393.70, 386.90, 381.97, 35198, 134.45, 1492, 20029, 56.90
GICRE, EQ, 22-May-2018, 697.50, 695.15, 701.65, 690.40, 696.80, 693.85, 694.56, 17523, 121.71, 938, 11306, 64.52
GILLANDERS, EQ, 22-May-2018, 69.35, 70.20, 70.50, 69.00, 70.40, 69.55, 69.50, 3288, 2.29, 33, 1746, 53.10
GILLETTE, EQ, 22-May-2018, 6498.45, 6475.80, 6548.95, 6460.25, 6540.00, 6541.05, 6531.61, 3219, 210.25, 705, 2427, 75.40
GINNIFILA, EQ, 22-May-2018, 22.85, 23.30, 24.85, 22.70, 24.50, 24.50, 23.79, 158304, 37.66, 696, 79125, 49.98
GIPCL, EQ, 22-May-2018, 95.00, 95.25, 98.40, 95.25, 97.60, 97.60, 96.62, 33857, 32.71, 513, 23463, 69.30
GIRRESORTS, IT, 22-May-2018, 124.75, 124.80, 124.80, 119.80, , 119.80, 122.30, 10000, 12.23, 2, -, -
GITANJALI, BE, 22-May-2018, 4.85, 5.05, 5.05, 5.05, 5.05, 5.05, 5.05, 102840, 5.19, 214, -, -
GKWLIMITED, BE, 22-May-2018, 757.20, 726.00, 791.00, 725.10, 761.00, 780.75, 742.42, 414, 3.07, 24, -, -
GLAXO, EQ, 22-May-2018, 2376.60, 2377.00, 2447.50, 2352.10, 2420.00, 2417.15, 2404.54, 7412, 178.22, 1398, 4028, 54.34
GLENMARK, EQ, 22-May-2018, 500.85, 500.00, 513.80, 498.05, 513.00, 511.85, 505.72, 785298, 3971.40, 21322, 257395, 32.78
GLOBALVECT, EQ, 22-May-2018, 101.95, 103.35, 103.40, 99.00, 99.00, 99.80, 100.38, 4441, 4.46, 106, 4033, 90.81
GLOBOFFS, EQ, 22-May-2018, 20.35, 20.10, 20.90, 19.60, 20.70, 20.70, 20.33, 11435, 2.32, 97, 7118, 62.25
GLOBUSSPR, EQ, 22-May-2018, 135.95, 131.00, 136.80, 125.60, 133.00, 133.05, 131.40, 124870, 164.07, 2041, 44935, 35.99
GMBREW, EQ, 22-May-2018, 855.35, 877.00, 895.00, 870.00, 881.50, 880.25, 883.11, 80737, 713.00, 4576, 25102, 31.09
GMDCLTD, EQ, 22-May-2018, 118.40, 118.35, 118.80, 115.60, 116.00, 116.05, 117.19, 141995, 166.40, 1590, 114729, 80.80
GMMPFAUDLR, EQ, 22-May-2018, 822.75, 825.00, 830.00, 793.05, 803.40, 819.10, 818.31, 10203, 83.49, 336, 6619, 64.87
GMRINFRA, EQ, 22-May-2018, 17.00, 17.00, 17.55, 16.40, 17.25, 17.35, 17.07, 28521104, 4869.13, 20584, 3342621, 11.72
GNA, EQ, 22-May-2018, 498.10, 507.95, 509.00, 490.00, 498.80, 498.30, 499.72, 29929, 149.56, 1313, 14188, 47.41
GNFC, EQ, 22-May-2018, 473.75, 475.00, 475.00, 455.90, 458.00, 458.65, 464.95, 972769, 4522.85, 18693, 430500, 44.26
GOACARBON, EQ, 22-May-2018, 693.05, 692.95, 708.80, 692.00, 703.90, 701.15, 700.10, 89930, 629.60, 3859, 20689, 23.01
GOCLCORP, EQ, 22-May-2018, 485.30, 485.80, 489.00, 482.50, 484.00, 484.50, 485.45, 2399, 11.65, 112, 1417, 59.07
GODFRYPHLP, EQ, 22-May-2018, 781.85, 778.00, 794.15, 778.00, 787.00, 789.15, 788.52, 30640, 241.60, 1196, 6172, 20.14
GODHA, ST, 22-May-2018, 33.00, 33.00, 33.00, 33.00, , 33.00, 33.00, 4000, 1.32, 1, -, -
GODREJAGRO, EQ, 22-May-2018, 602.35, 603.80, 619.00, 603.00, 618.90, 614.75, 612.74, 204053, 1250.32, 9654, 101840, 49.91
GODREJCP, EQ, 22-May-2018, 1080.85, 1086.05, 1092.30, 1066.25, 1081.00, 1078.05, 1079.14, 274280, 2959.86, 14706, 165674, 60.40
GODREJIND, EQ, 22-May-2018, 560.50, 564.00, 567.00, 554.00, 564.45, 562.40, 561.80, 330568, 1857.15, 7202, 100950, 30.54
GODREJPROP, EQ, 22-May-2018, 747.55, 749.10, 774.00, 749.10, 762.65, 762.60, 761.42, 169032, 1287.04, 5478, 69547, 41.14
GOENKA, BZ, 22-May-2018, 0.35, 0.40, 0.40, 0.30, 0.35, 0.30, 0.34, 219749, 0.75, 51, -, -
GOKEX, EQ, 22-May-2018, 89.95, 89.15, 90.95, 88.60, 89.30, 90.10, 89.61, 56345, 50.49, 907, 35503, 63.01
GOKUL, EQ, 22-May-2018, 12.50, 12.25, 13.45, 12.25, 13.35, 13.30, 12.87, 1785, 0.23, 21, 1136, 63.64
GOKULAGRO, EQ, 22-May-2018, 17.65, 18.00, 18.15, 17.55, 18.15, 18.10, 17.81, 10434, 1.86, 76, 6664, 63.87
GOLDBEES, EQ, 22-May-2018, 2761.20, 2765.55, 2781.00, 2763.30, 2781.00, 2777.40, 2770.30, 6775, 187.69, 888, 3975, 58.67
GOLDENTOBC, BE, 22-May-2018, 65.00, 64.00, 64.00, 64.00, 64.00, 64.00, 64.00, 26, 0.02, 1, -, -
GOLDIAM, EQ, 22-May-2018, 69.30, 68.70, 70.30, 65.10, 68.45, 69.05, 67.52, 19252, 13.00, 482, 10608, 55.10
GOLDINFRA, EQ, 22-May-2018, 150.00, 152.00, 156.85, 149.00, 150.05, 151.05, 152.04, 44631, 67.86, 596, 29893, 66.98
GOLDSHARE, EQ, 22-May-2018, 2796.30, 2796.25, 2803.40, 2793.65, 2801.00, 2801.00, 2798.22, 416, 11.64, 56, 395, 94.95
GOLDTECH, EQ, 22-May-2018, 10.45, 10.45, 10.90, 10.05, 10.80, 10.55, 10.26, 7635, 0.78, 22, 6296, 82.46
GOODLUCK, EQ, 22-May-2018, 75.05, 74.50, 77.15, 72.50, 76.20, 75.65, 74.75, 14286, 10.68, 264, 10399, 72.79
GPIL, EQ, 22-May-2018, 446.60, 438.55, 459.60, 430.00, 448.55, 449.05, 450.57, 142792, 643.38, 3381, 63511, 44.48
GPPL, EQ, 22-May-2018, 125.45, 126.20, 129.30, 124.20, 124.90, 125.00, 126.38, 78711, 99.48, 1869, 45098, 57.30
GPTINFRA, EQ, 22-May-2018, 177.10, 177.25, 181.00, 176.50, 181.00, 179.60, 177.21, 17250, 30.57, 137, 8151, 47.25
GRANULES, EQ, 22-May-2018, 89.00, 89.20, 90.90, 87.15, 90.35, 89.70, 89.08, 2883282, 2568.49, 22488, 822648, 28.53
GRAPHITE, EQ, 22-May-2018, 799.70, 801.80, 829.80, 801.00, 828.50, 824.90, 820.59, 2866772, 23524.50, 74075, 910554, 31.76
GRASIM, EQ, 22-May-2018, 1035.85, 1035.50, 1042.50, 1011.00, 1042.00, 1039.50, 1031.40, 636033, 6560.04, 32594, 204543, 32.16
GRAVITA, EQ, 22-May-2018, 161.55, 160.45, 164.40, 159.15, 163.00, 162.80, 162.12, 91009, 147.54, 2443, 27887, 30.64
GREAVESCOT, EQ, 22-May-2018, 127.20, 126.65, 131.80, 126.65, 131.00, 130.40, 129.96, 323366, 420.26, 10355, 187957, 58.13
GREENFIRE, BE, 22-May-2018, 0.15, 0.20, 0.20, 0.20, 0.20, 0.20, 0.20, 12952, 0.03, 9, -, -
GREENLAM, EQ, 22-May-2018, 1119.20, 1121.00, 1210.00, 1090.00, 1180.25, 1181.20, 1154.17, 1546, 17.84, 194, 984, 63.65
GREENPLY, EQ, 22-May-2018, 279.95, 280.95, 282.00, 272.95, 277.00, 278.65, 278.27, 75060, 208.87, 1658, 62834, 83.71
GREENPOWER, EQ, 22-May-2018, 7.95, 8.05, 8.15, 7.85, 8.00, 8.00, 8.00, 110022, 8.80, 206, 65187, 59.25
GRINDWELL, EQ, 22-May-2018, 503.70, 502.25, 506.85, 495.05, 496.00, 497.85, 499.63, 3717, 18.57, 372, 2635, 70.89
GROBTEA, BE, 22-May-2018, 930.00, 929.00, 930.00, 910.00, 930.00, 910.55, 914.01, 129, 1.18, 24, -, -
GRPLTD, EQ, 22-May-2018, 1190.00, 1190.00, 1205.05, 1190.00, 1201.00, 1201.40, 1195.17, 151, 1.80, 24, 120, 79.47
GRUH, EQ, 22-May-2018, 657.90, 659.90, 672.45, 650.10, 660.40, 660.40, 660.38, 140219, 925.98, 8231, 45546, 32.48
GSCLCEMENT, EQ, 22-May-2018, 28.95, 28.10, 29.00, 28.10, 28.50, 28.40, 28.46, 13355, 3.80, 103, 9038, 67.68
GSFC, EQ, 22-May-2018, 115.25, 115.00, 115.95, 112.60, 113.20, 112.95, 113.91, 1757792, 2002.31, 8654, 767987, 43.69
GSKCONS, EQ, 22-May-2018, 5947.95, 5927.00, 5956.75, 5865.00, 5940.00, 5936.40, 5934.38, 14391, 854.02, 3227, 11335, 78.76
GSPL, EQ, 22-May-2018, 175.05, 175.10, 178.45, 166.65, 166.95, 167.65, 171.77, 1026504, 1763.27, 11043, 633213, 61.69
GSS, EQ, 22-May-2018, 97.10, 94.00, 103.80, 84.10, 87.95, 87.85, 94.18, 4202580, 3957.97, 30373, 745031, 17.73
GTL, EQ, 22-May-2018, 7.85, 8.25, 8.25, 7.50, 7.85, 7.85, 7.88, 149895, 11.81, 384, 95515, 63.72
GTLINFRA, BE, 22-May-2018, 1.75, 1.70, 1.70, 1.70, 1.70, 1.70, 1.70, 595206, 10.12, 258, -, -
GTNIND, EQ, 22-May-2018, 11.15, 10.90, 11.45, 10.75, 11.05, 10.85, 10.96, 6190, 0.68, 33, 3456, 55.83
GTNTEX, EQ, 22-May-2018, 13.30, 13.30, 14.25, 13.20, 13.50, 14.00, 13.55, 3150, 0.43, 20, 2347, 74.51
GTPL, EQ, 22-May-2018, 131.00, 131.70, 133.10, 129.00, 130.90, 130.05, 131.55, 24195, 31.83, 470, 20851, 86.18
GUFICBIO, EQ, 22-May-2018, 137.05, 137.05, 144.80, 133.50, 140.50, 140.50, 138.18, 130342, 180.11, 2216, 65235, 50.05
GUJALKALI, EQ, 22-May-2018, 662.80, 663.00, 677.20, 643.90, 646.50, 647.10, 655.64, 66251, 434.37, 5205, 28862, 43.56
GUJAPOLLO, EQ, 22-May-2018, 198.95, 203.75, 203.75, 196.75, 197.10, 198.05, 198.64, 4987, 9.91, 95, 3540, 70.98
GUJFLUORO, EQ, 22-May-2018, 807.85, 805.00, 833.00, 804.30, 805.00, 812.70, 814.93, 25669, 209.18, 1509, 11022, 42.94
GUJGASLTD, EQ, 22-May-2018, 856.80, 854.70, 858.95, 845.30, 847.70, 852.50, 853.41, 5550, 47.36, 323, 3355, 60.45
GUJRAFFIA, BE, 22-May-2018, 29.70, 29.70, 29.80, 29.70, 29.80, 29.80, 29.78, 104, 0.03, 2, -, -
GULFOILLUB, EQ, 22-May-2018, 920.15, 920.00, 921.60, 914.25, 920.00, 920.20, 919.81, 25254, 232.29, 1442, 22983, 91.01
GULFPETRO, EQ, 22-May-2018, 69.15, 70.05, 70.90, 68.55, 68.55, 69.10, 69.10, 22490, 15.54, 244, 17345, 77.12
GULPOLY, EQ, 22-May-2018, 66.10, 68.25, 68.50, 65.15, 66.20, 67.70, 66.09, 14318, 9.46, 298, 7412, 51.77
GVKPIL, EQ, 22-May-2018, 11.65, 11.65, 11.95, 10.70, 11.30, 11.35, 11.16, 5516132, 615.60, 7562, 2576186, 46.70
HAL, EQ, 22-May-2018, 1021.35, 1025.00, 1029.00, 1011.25, 1020.10, 1021.95, 1020.23, 10808, 110.27, 1186, 6856, 63.43
HANUNG, BE, 22-May-2018, 2.35, 2.40, 2.45, 2.25, 2.25, 2.35, 2.40, 50494, 1.21, 36, -, -
HARITASEAT, EQ, 22-May-2018, 926.15, 922.20, 940.10, 912.00, 927.00, 927.30, 924.38, 2804, 25.92, 300, 1724, 61.48
HARRMALAYA, EQ, 22-May-2018, 96.20, 95.40, 104.90, 95.40, 100.65, 100.60, 100.64, 55560, 55.92, 1210, 33485, 60.27
HATHWAY, EQ, 22-May-2018, 26.90, 27.10, 27.30, 26.30, 26.65, 26.60, 26.83, 1183774, 317.62, 2341, 767969, 64.87
HATSUN, EQ, 22-May-2018, 790.15, 739.65, 765.00, 675.60, 765.00, 757.95, 723.53, 171333, 1239.65, 8089, 55869, 32.61
HAVELLS, EQ, 22-May-2018, 524.20, 522.50, 552.00, 519.00, 547.80, 549.10, 540.96, 2098090, 11349.79, 33460, 979285, 46.68
HAVISHA, BE, 22-May-2018, 1.00, 0.95, 1.00, 0.95, 1.00, 1.00, 0.95, 25034, 0.24, 19, -, -
HBLPOWER, EQ, 22-May-2018, 41.85, 41.65, 42.90, 41.20, 42.50, 42.40, 42.05, 198463, 83.46, 1051, 96350, 48.55
HCC, EQ, 22-May-2018, 15.90, 15.90, 16.60, 15.55, 16.50, 16.45, 16.14, 8346341, 1346.98, 11285, 970205, 11.62
HCG, EQ, 22-May-2018, 305.90, 306.25, 310.50, 302.95, 310.00, 309.40, 306.81, 7345, 22.54, 558, 4025, 54.80
HCL-INSYS, EQ, 22-May-2018, 44.10, 44.30, 45.35, 44.15, 44.50, 44.60, 44.65, 930919, 415.69, 4878, 217595, 23.37
HCLTECH, EQ, 22-May-2018, 895.95, 890.35, 911.70, 889.55, 904.40, 904.90, 903.65, 1242547, 11228.33, 72717, 737553, 59.36
HDFC, EQ, 22-May-2018, 1819.20, 1820.20, 1829.00, 1795.85, 1810.00, 1810.00, 1808.53, 3151951, 57004.02, 138420, 2620854, 83.15
HDFC, W2, 22-May-2018, 350.00, 351.00, 351.00, 330.00, 341.90, 342.15, 338.75, 160600, 544.03, 22, 146000, 90.91
HDFCBANK, EQ, 22-May-2018, 1993.05, 1998.70, 2013.95, 1985.50, 1989.90, 1989.90, 1997.96, 990093, 19781.66, 57895, 582922, 58.88
HDFCLIFE, EQ, 22-May-2018, 489.65, 491.95, 496.70, 480.00, 480.75, 481.60, 486.55, 1469055, 7147.66, 43852, 773437, 52.65
HDFCMFGETF, EQ, 22-May-2018, 2829.85, 2831.15, 2845.00, 2827.55, 2844.00, 2843.80, 2835.82, 584, 16.56, 83, 339, 58.05
HDFCNIFETF, EQ, 22-May-2018, 1084.57, 1085.06, 1086.55, 1081.63, 1085.00, 1085.20, 1084.85, 523, 5.67, 15, 258, 49.33
HDIL, EQ, 22-May-2018, 26.25, 26.35, 27.80, 25.90, 27.70, 27.40, 27.07, 5681880, 1537.81, 14378, 1593492, 28.05
HEG, EQ, 22-May-2018, 3311.20, 3315.00, 3468.90, 3314.95, 3463.00, 3447.25, 3423.21, 512291, 17536.80, 34585, 125917, 24.58
HEIDELBERG, EQ, 22-May-2018, 143.05, 143.45, 143.95, 140.55, 143.85, 142.95, 142.24, 109550, 155.82, 1221, 86027, 78.53
HERCULES, EQ, 22-May-2018, 126.20, 126.50, 131.70, 125.00, 128.00, 128.70, 127.89, 21039, 26.91, 882, 8367, 39.77
HERITGFOOD, EQ, 22-May-2018, 691.95, 683.05, 700.00, 683.05, 688.55, 690.25, 687.59, 171694, 1180.55, 1076, 166326, 96.87
HEROMOTOCO, EQ, 22-May-2018, 3492.90, 3467.10, 3516.95, 3450.00, 3505.00, 3499.90, 3497.23, 323714, 11321.03, 31615, 230827, 71.31
HESTERBIO, EQ, 22-May-2018, 1389.00, 1381.40, 1441.40, 1377.05, 1410.00, 1414.00, 1416.90, 2050, 29.05, 276, 1444, 70.44
HEXATRADEX, BE, 22-May-2018, 41.10, 39.10, 43.15, 39.10, 43.15, 43.15, 43.00, 44214, 19.01, 38, -, -
HEXAWARE, EQ, 22-May-2018, 426.35, 426.00, 431.15, 412.80, 417.60, 419.15, 419.91, 954234, 4006.97, 18338, 143364, 15.02
HFCL, EQ, 22-May-2018, 26.60, 26.50, 27.10, 26.35, 26.45, 26.55, 26.70, 2457764, 656.32, 5438, 1114213, 45.33
HGINFRA, EQ, 22-May-2018, 327.40, 325.60, 330.35, 325.60, 327.90, 327.75, 327.65, 9861, 32.31, 415, 7973, 80.85
HGS, EQ, 22-May-2018, 883.45, 886.15, 899.80, 872.00, 879.80, 875.00, 880.43, 6277, 55.26, 604, 3964, 63.15
HHOF1140RG, MF, 22-May-2018, 8.36, 8.35, 8.35, 8.30, 8.30, 8.30, 8.32, 16901, 1.41, 3, 16901, 100.00
HIGHGROUND, EQ, 22-May-2018, 11.60, 11.95, 11.95, 11.45, 11.55, 11.50, 11.51, 177021, 20.38, 117, 102134, 57.70
HIKAL, EQ, 22-May-2018, 233.00, 233.85, 239.70, 231.05, 237.00, 237.90, 235.24, 81997, 192.89, 1643, 52324, 63.81
HIL, EQ, 22-May-2018, 2089.75, 2090.00, 2141.00, 2050.00, 2090.00, 2093.25, 2094.51, 6907, 144.67, 1070, 2934, 42.48
HILTON, BE, 22-May-2018, 32.05, 33.50, 33.50, 30.45, 31.10, 31.00, 31.14, 11401, 3.55, 101, -, -
HIMATSEIDE, EQ, 22-May-2018, 344.40, 341.10, 359.90, 340.00, 358.35, 357.90, 352.65, 21950, 77.41, 1207, 11400, 51.94
HINDALCO, EQ, 22-May-2018, 228.25, 229.00, 236.20, 225.15, 234.85, 234.95, 231.58, 9261805, 21448.47, 90463, 2604393, 28.12
HINDCOMPOS, EQ, 22-May-2018, 410.65, 410.00, 415.50, 401.75, 415.50, 413.30, 408.58, 3965, 16.20, 207, 3073, 77.50
HINDCON, SM, 22-May-2018, 27.10, 26.55, 27.90, 26.55, 27.80, 27.80, 27.44, 40000, 10.98, 10, 36000, 90.00
HINDCOPPER, EQ, 22-May-2018, 67.95, 67.75, 69.65, 67.75, 68.55, 68.70, 68.75, 984018, 676.54, 6128, 276825, 28.13
HINDDORROL, BE, 22-May-2018, 2.35, 2.30, 2.35, 2.25, 2.25, 2.25, 2.25, 26645, 0.60, 20, -, -
HINDMOTORS, EQ, 22-May-2018, 6.85, 6.75, 6.90, 6.75, 6.80, 6.80, 6.83, 116875, 7.98, 172, 98688, 84.44
HINDNATGLS, EQ, 22-May-2018, 88.90, 94.90, 98.30, 81.50, 85.00, 85.15, 88.56, 3204, 2.84, 142, 553, 17.26
HINDOILEXP, EQ, 22-May-2018, 133.65, 134.00, 138.40, 131.25, 136.00, 135.70, 134.61, 648996, 873.59, 5543, 249238, 38.40
HINDPETRO, EQ, 22-May-2018, 312.85, 312.50, 317.00, 303.25, 311.50, 311.85, 309.73, 6267870, 19413.53, 57979, 2328336, 37.15
HINDSYNTEX, EQ, 22-May-2018, 6.00, 5.70, 5.70, 5.70, 5.70, 5.70, 5.70, 553, 0.03, 2, 553, 100.00
HINDUJAVEN, EQ, 22-May-2018, 725.80, 729.00, 729.00, 707.25, 713.00, 714.85, 717.33, 2675, 19.19, 291, 1796, 67.14
HINDUNILVR, EQ, 22-May-2018, 1578.65, 1565.75, 1588.95, 1558.20, 1577.00, 1574.30, 1570.66, 1137466, 17865.70, 37305, 626808, 55.11
HINDZINC, EQ, 22-May-2018, 289.55, 289.40, 290.15, 285.45, 288.45, 288.45, 287.51, 1551037, 4459.46, 17462, 896919, 57.83
HIRECT, EQ, 22-May-2018, 130.35, 131.00, 135.40, 128.35, 133.40, 132.95, 132.97, 6112, 8.13, 93, 5588, 91.43
