SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
FOURTHDIM, SM, 25-May-2018, 147.40, 156.50, 165.60, 156.00, 165.40, 163.90, 161.28, 75000, 120.96, 67, 58000, 77.33
FRETAIL, EQ, 25-May-2018, 551.60, 550.00, 595.00, 549.00, 584.00, 587.75, 574.34, 1333030, 7656.08, 28577, 940521, 70.56
FSC, EQ, 25-May-2018, 652.35, 654.35, 656.90, 650.10, 654.10, 654.00, 653.25, 2376, 15.52, 373, 969, 40.78
FSL, EQ, 25-May-2018, 70.45, 70.95, 72.45, 70.75, 71.90, 71.85, 71.91, 8652085, 6221.38, 45352, 2968345, 34.31
GABRIEL, EQ, 25-May-2018, 153.80, 154.80, 154.80, 149.00, 149.85, 149.70, 151.35, 54454, 82.41, 1061, 31769, 58.34
GAEL, EQ, 25-May-2018, 232.50, 232.40, 237.00, 226.00, 227.95, 227.20, 230.57, 106737, 246.11, 2598, 52301, 49.00
GAIL, EQ, 25-May-2018, 309.50, 313.00, 324.00, 310.10, 320.85, 319.15, 317.66, 9567202, 30390.74, 115433, 3812287, 39.85
GAL, EQ, 25-May-2018, 7.15, 7.40, 7.40, 7.05, 7.20, 7.10, 7.22, 22900, 1.65, 38, 22739, 99.30
GALAXYSURF, EQ, 25-May-2018, 1369.85, 1365.00, 1378.00, 1365.00, 1377.00, 1370.30, 1369.73, 7697, 105.43, 1307, 5427, 70.51
GALLANTT, EQ, 25-May-2018, 46.50, 48.80, 48.80, 48.80, 48.80, 48.80, 48.80, 8179, 3.99, 27, 8179, 100.00
GALLISPAT, EQ, 25-May-2018, 277.60, 279.65, 285.00, 274.45, 282.50, 278.70, 280.10, 2741, 7.68, 199, 1565, 57.10
GAMMNINFRA, EQ, 25-May-2018, 2.40, 2.45, 2.45, 2.35, 2.40, 2.35, 2.39, 1765100, 42.17, 691, 1046077, 59.26
GANDHITUBE, EQ, 25-May-2018, 393.65, 392.00, 404.00, 391.60, 401.00, 402.60, 400.42, 11174, 44.74, 321, 8300, 74.28
GANECOS, EQ, 25-May-2018, 380.10, 375.25, 384.00, 375.25, 382.70, 381.50, 380.74, 1353, 5.15, 114, 822, 60.75
GANESHHOUC, EQ, 25-May-2018, 119.50, 120.00, 121.50, 119.50, 119.70, 119.95, 120.17, 42929, 51.59, 978, 19656, 45.79
GANGESSECU, EQ, 25-May-2018, 68.95, 68.10, 68.10, 65.25, 68.00, 68.00, 67.98, 309, 0.21, 3, 309, 100.00
GARDENSILK, EQ, 25-May-2018, 30.90, 31.00, 31.50, 30.40, 30.80, 30.95, 31.04, 12026, 3.73, 132, 7243, 60.23
GARWALLROP, EQ, 25-May-2018, 936.30, 938.65, 950.85, 920.55, 934.70, 930.00, 930.95, 11847, 110.29, 1771, 7309, 61.69
GATI, EQ, 25-May-2018, 97.30, 97.30, 106.20, 96.60, 99.95, 99.85, 102.11, 2617953, 2673.16, 22211, 640155, 24.45
GAYAPROJ, EQ, 25-May-2018, 189.65, 191.90, 197.00, 191.55, 196.55, 195.80, 194.26, 99209, 192.72, 1735, 52323, 52.74
GDL, EQ, 25-May-2018, 165.95, 166.10, 199.10, 166.10, 199.10, 199.10, 187.78, 1159144, 2176.70, 20513, 328663, 28.35
GEECEE, EQ, 25-May-2018, 152.60, 151.65, 152.05, 146.20, 146.35, 146.75, 147.86, 21037, 31.11, 579, 10797, 51.32
GEMINI, BE, 25-May-2018, 0.90, 0.90, 0.95, 0.90, 0.90, 0.90, 0.92, 8900, 0.08, 9, -, -
GENESYS, EQ, 25-May-2018, 236.85, 235.10, 243.00, 235.10, 241.55, 241.60, 240.84, 22439, 54.04, 519, 17026, 75.88
GENUSPAPER, EQ, 25-May-2018, 10.60, 10.70, 10.70, 10.05, 10.15, 10.15, 10.25, 214764, 22.00, 389, 140792, 65.56
GENUSPOWER, EQ, 25-May-2018, 43.85, 43.85, 45.45, 43.50, 44.40, 44.50, 44.55, 372626, 166.00, 2317, 134783, 36.17
GEOJITFSL, EQ, 25-May-2018, 94.90, 94.30, 96.95, 92.15, 94.00, 93.95, 93.93, 92751, 87.12, 979, 51073, 55.06
GEPIL, EQ, 25-May-2018, 893.20, 897.30, 899.00, 875.00, 875.00, 881.95, 887.60, 5611, 49.80, 450, 3046, 54.29
GESHIP, EQ, 25-May-2018, 329.75, 329.85, 332.75, 326.05, 329.50, 329.10, 329.90, 19875, 65.57, 1732, 11073, 55.71
GET&D, EQ, 25-May-2018, 331.70, 334.00, 334.00, 318.00, 319.60, 320.15, 322.56, 49611, 160.03, 4602, 24938, 50.27
GHCL, EQ, 25-May-2018, 275.35, 276.40, 277.35, 274.00, 274.10, 276.15, 276.41, 96578, 266.95, 1638, 53460, 55.35
GICHSGFIN, EQ, 25-May-2018, 378.30, 379.00, 383.80, 375.60, 382.40, 382.10, 379.71, 85485, 324.59, 2659, 27309, 31.95
GICRE, EQ, 25-May-2018, 686.15, 694.95, 696.00, 689.00, 692.80, 691.50, 691.79, 50479, 349.21, 4968, 34467, 68.28
GILLANDERS, EQ, 25-May-2018, 69.00, 69.00, 70.50, 68.10, 70.25, 69.75, 69.45, 2830, 1.97, 22, 2440, 86.22
GILLETTE, EQ, 25-May-2018, 6525.50, 6586.90, 6586.90, 6489.35, 6550.00, 6550.00, 6541.66, 6816, 445.88, 990, 5744, 84.27
GINNIFILA, EQ, 25-May-2018, 23.60, 23.35, 24.30, 23.15, 24.05, 24.05, 23.81, 68184, 16.23, 352, 36747, 53.89
GIPCL, EQ, 25-May-2018, 98.45, 98.45, 99.00, 95.20, 95.85, 96.10, 96.18, 57343, 55.15, 734, 38841, 67.73
GIRRESORTS, IT, 25-May-2018, 119.30, 124.00, 124.00, 123.60, , 123.60, 123.92, 25000, 30.98, 5, -, -
GITANJALI, BE, 25-May-2018, 5.55, 5.80, 5.80, 5.80, 5.80, 5.80, 5.80, 93677, 5.43, 140, -, -
GKWLIMITED, BE, 25-May-2018, 726.10, 735.00, 762.40, 725.00, 762.40, 757.80, 738.26, 515, 3.80, 27, -, -
GLAXO, EQ, 25-May-2018, 2387.35, 2360.05, 2378.00, 2326.35, 2345.10, 2360.90, 2349.92, 10981, 258.04, 1767, 4999, 45.52
GLENMARK, EQ, 25-May-2018, 531.30, 529.80, 539.65, 524.15, 536.60, 535.40, 532.14, 1153218, 6136.70, 27842, 682720, 59.20
GLOBALVECT, EQ, 25-May-2018, 97.85, 97.45, 99.90, 97.45, 98.25, 98.80, 98.74, 3461, 3.42, 47, 2633, 76.08
GLOBOFFS, EQ, 25-May-2018, 20.10, 20.55, 20.80, 20.30, 20.65, 20.65, 20.61, 4891, 1.01, 32, 3958, 80.92
GLOBUSSPR, EQ, 25-May-2018, 129.45, 131.00, 134.15, 129.85, 131.00, 131.00, 132.17, 56912, 75.22, 965, 27961, 49.13
GMBREW, EQ, 25-May-2018, 861.70, 872.00, 883.85, 843.75, 853.05, 853.15, 859.13, 45382, 389.89, 2370, 20638, 45.48
GMDCLTD, EQ, 25-May-2018, 117.90, 118.80, 121.25, 118.00, 118.85, 118.50, 119.15, 109427, 130.39, 1180, 64188, 58.66
GMMPFAUDLR, EQ, 25-May-2018, 809.00, 809.00, 890.00, 795.05, 875.00, 875.95, 851.95, 12970, 110.50, 819, 10511, 81.04
GMRINFRA, EQ, 25-May-2018, 17.20, 17.40, 18.05, 17.25, 18.00, 17.90, 17.73, 26252295, 4655.54, 11717, 4774058, 18.19
GNA, EQ, 25-May-2018, 483.40, 483.75, 497.00, 480.55, 497.00, 493.40, 490.74, 38505, 188.96, 1150, 24228, 62.92
GNFC, EQ, 25-May-2018, 457.45, 459.95, 468.50, 459.00, 465.50, 464.95, 465.09, 562651, 2616.82, 13490, 230754, 41.01
GOACARBON, EQ, 25-May-2018, 674.75, 684.00, 684.60, 660.05, 668.00, 671.55, 670.81, 83088, 557.36, 3917, 21281, 25.61
GOCLCORP, EQ, 25-May-2018, 485.00, 487.05, 490.00, 477.00, 477.05, 483.05, 485.42, 7830, 38.01, 186, 6819, 87.09
GODFRYPHLP, EQ, 25-May-2018, 769.20, 773.00, 783.75, 757.70, 777.65, 778.45, 774.06, 53629, 415.12, 2437, 7753, 14.46
GODHA, SM, 25-May-2018, 31.80, 31.00, 31.00, 31.00, 31.00, 31.00, 31.00, 4000, 1.24, 1, 4000, 100.00
GODREJAGRO, EQ, 25-May-2018, 638.70, 641.80, 658.50, 633.75, 656.95, 653.75, 648.28, 156612, 1015.29, 9315, 81093, 51.78
GODREJCP, EQ, 25-May-2018, 1118.50, 1118.65, 1128.45, 1100.10, 1123.00, 1123.65, 1114.56, 267685, 2983.51, 20196, 136428, 50.97
GODREJIND, EQ, 25-May-2018, 547.95, 553.15, 571.00, 548.05, 566.00, 566.10, 563.06, 418322, 2355.40, 8388, 45636, 10.91
GODREJPROP, EQ, 25-May-2018, 729.75, 728.15, 736.35, 723.00, 731.20, 731.85, 729.36, 159284, 1161.76, 8697, 88988, 55.87
GOENKA, BZ, 25-May-2018, 0.35, 0.40, 0.40, 0.35, 0.40, 0.40, 0.38, 196028, 0.75, 56, -, -
GOKEX, EQ, 25-May-2018, 91.60, 91.85, 96.60, 91.25, 93.25, 93.45, 94.30, 314786, 296.85, 2037, 168649, 53.58
GOKUL, EQ, 25-May-2018, 12.75, 13.00, 13.00, 12.25, 12.55, 12.55, 12.59, 3553, 0.45, 22, 3045, 85.70
GOKULAGRO, EQ, 25-May-2018, 17.95, 18.30, 18.30, 17.70, 18.00, 18.00, 17.90, 3933, 0.70, 50, 2962, 75.31
GOLDBEES, EQ, 25-May-2018, 2790.80, 2790.00, 2805.00, 2776.20, 2779.00, 2780.90, 2792.52, 8902, 248.59, 1005, 6153, 69.12
GOLDIAM, EQ, 25-May-2018, 69.70, 70.65, 70.95, 69.20, 69.90, 70.55, 70.02, 2881, 2.02, 65, 1931, 67.03
GOLDINFRA, EQ, 25-May-2018, 158.30, 160.00, 161.70, 150.50, 152.00, 152.15, 153.91, 30348, 46.71, 750, 16658, 54.89
GOLDSHARE, EQ, 25-May-2018, 2822.70, 2824.55, 2833.00, 2812.10, 2830.00, 2830.10, 2828.21, 1217, 34.42, 108, 1104, 90.71
GOLDTECH, EQ, 25-May-2018, 10.55, 11.05, 11.05, 10.30, 10.75, 10.40, 10.63, 5200, 0.55, 23, 2019, 38.83
GOODLUCK, EQ, 25-May-2018, 76.60, 77.25, 78.80, 75.40, 77.40, 77.75, 77.45, 14196, 11.00, 219, 10019, 70.58
GPIL, EQ, 25-May-2018, 433.70, 431.70, 444.80, 431.70, 438.85, 440.10, 438.85, 73993, 324.72, 1725, 43708, 59.07
GPPL, EQ, 25-May-2018, 124.90, 125.10, 125.80, 122.00, 123.35, 123.80, 124.49, 83207, 103.59, 907, 61974, 74.48
GPTINFRA, EQ, 25-May-2018, 174.85, 175.25, 177.30, 175.25, 177.30, 176.90, 176.30, 19572, 34.51, 104, 11422, 58.36
GRANULES, EQ, 25-May-2018, 83.10, 81.30, 82.00, 77.80, 79.45, 79.50, 79.37, 11953655, 9487.74, 49431, 2606681, 21.81
GRAPHITE, EQ, 25-May-2018, 814.30, 816.90, 836.70, 805.25, 823.00, 823.20, 820.84, 1587645, 13031.95, 39557, 371809, 23.42
GRASIM, EQ, 25-May-2018, 1021.70, 1026.00, 1037.70, 1007.25, 1030.05, 1030.65, 1016.80, 1022036, 10392.06, 33923, 656057, 64.19
GRAVITA, EQ, 25-May-2018, 165.25, 165.00, 167.90, 162.50, 164.50, 164.55, 164.97, 126182, 208.17, 2664, 52077, 41.27
GREAVESCOT, EQ, 25-May-2018, 125.95, 125.95, 125.95, 123.50, 125.00, 125.05, 125.02, 278678, 348.42, 6317, 152422, 54.69
GREENFIRE, BE, 25-May-2018, 0.30, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 2079, 0.01, 6, -, -
GREENLAM, EQ, 25-May-2018, 1199.85, 1185.05, 1210.00, 1172.10, 1180.10, 1199.15, 1197.29, 772, 9.24, 73, 669, 86.66
GREENPLY, EQ, 25-May-2018, 276.85, 277.45, 279.50, 274.05, 276.95, 276.75, 276.55, 54507, 150.74, 926, 40876, 74.99
GREENPOWER, EQ, 25-May-2018, 8.00, 8.00, 8.10, 7.85, 7.95, 7.90, 7.93, 119443, 9.47, 212, 86873, 72.73
GRINDWELL, EQ, 25-May-2018, 494.70, 495.10, 517.45, 490.00, 505.00, 510.60, 498.34, 19525, 97.30, 736, 16766, 85.87
GROBTEA, BE, 25-May-2018, 909.00, 870.00, 948.85, 870.00, 937.35, 936.75, 915.82, 106, 0.97, 25, -, -
GRPLTD, EQ, 25-May-2018, 1199.90, 1185.05, 1190.00, 1152.50, 1190.00, 1190.00, 1180.94, 490, 5.79, 30, 483, 98.57
GRUH, EQ, 25-May-2018, 662.70, 664.90, 685.65, 663.25, 680.00, 674.35, 676.48, 330986, 2239.06, 15818, 133544, 40.35
GSCLCEMENT, EQ, 25-May-2018, 29.15, 29.10, 34.95, 29.10, 34.95, 34.95, 34.36, 516718, 177.56, 1048, 203904, 39.46
GSFC, EQ, 25-May-2018, 110.85, 112.00, 115.35, 112.00, 114.45, 114.00, 114.09, 1654971, 1888.10, 13342, 591345, 35.73
GSKCONS, EQ, 25-May-2018, 6313.75, 6313.75, 6606.00, 6300.00, 6531.25, 6534.00, 6522.53, 50689, 3306.20, 7124, 36399, 71.81
GSPL, EQ, 25-May-2018, 174.40, 174.50, 176.45, 171.00, 175.50, 175.55, 174.09, 104223, 181.45, 2152, 45328, 43.49
GSS, EQ, 25-May-2018, 105.45, 106.80, 107.90, 103.20, 105.45, 105.40, 105.74, 778191, 822.89, 5301, 366757, 47.13
GTL, EQ, 25-May-2018, 7.90, 7.95, 8.25, 7.90, 8.15, 8.05, 8.08, 86859, 7.02, 413, 73603, 84.74
GTLINFRA, BE, 25-May-2018, 1.60, 1.55, 1.65, 1.55, 1.65, 1.55, 1.55, 1398293, 21.73, 684, -, -
GTNIND, EQ, 25-May-2018, 10.80, 10.80, 11.80, 10.60, 11.80, 11.75, 11.42, 8651, 0.99, 30, 7840, 90.63
GTNTEX, EQ, 25-May-2018, 13.95, 13.65, 15.05, 13.00, 13.50, 13.60, 13.98, 9571, 1.34, 60, 6601, 68.97
GTPL, EQ, 25-May-2018, 129.65, 129.95, 131.00, 128.00, 129.70, 129.15, 129.71, 17052, 22.12, 501, 11805, 69.23
GUFICBIO, EQ, 25-May-2018, 136.30, 136.65, 139.30, 134.75, 135.80, 135.20, 136.26, 74664, 101.74, 1967, 40976, 54.88
GUJALKALI, EQ, 25-May-2018, 618.50, 675.00, 688.95, 635.25, 654.00, 651.95, 658.83, 1182550, 7791.02, 30525, 351141, 29.69
GUJAPOLLO, EQ, 25-May-2018, 196.90, 203.80, 214.50, 198.10, 198.30, 198.75, 201.13, 3737, 7.52, 167, 2055, 54.99
GUJFLUORO, EQ, 25-May-2018, 798.90, 802.80, 815.45, 782.00, 785.00, 789.55, 800.03, 21309, 170.48, 1152, 13177, 61.84
GUJGASLTD, EQ, 25-May-2018, 845.05, 845.05, 868.85, 845.05, 862.00, 860.65, 859.96, 9716, 83.55, 1051, 6368, 65.54
GUJRAFFIA, BE, 25-May-2018, 26.95, 28.25, 28.25, 28.25, 28.25, 28.25, 28.25, 1019, 0.29, 3, -, -
GULFOILLUB, EQ, 25-May-2018, 920.40, 922.75, 924.00, 920.10, 924.00, 923.50, 922.85, 6508, 60.06, 157, 5949, 91.41
GULFPETRO, EQ, 25-May-2018, 74.65, 76.75, 80.50, 74.05, 80.50, 78.95, 77.63, 116842, 90.71, 831, 98551, 84.35
GULPOLY, EQ, 25-May-2018, 67.45, 67.05, 68.45, 64.20, 64.80, 65.15, 65.48, 64127, 41.99, 699, 45316, 70.67
GVKPIL, EQ, 25-May-2018, 13.05, 13.00, 13.35, 12.90, 13.25, 13.15, 13.10, 2912521, 381.64, 2806, 1378781, 47.34
H1190M36RQ, MF, 25-May-2018, 9.50, 10.40, 10.40, 10.30, 10.30, 10.30, 10.35, 49510, 5.12, 23, 49510, 100.00
HAL, EQ, 25-May-2018, 1008.75, 1008.00, 1025.00, 1005.55, 1025.00, 1022.75, 1017.88, 13915, 141.64, 1483, 6077, 43.67
HANUNG, BE, 25-May-2018, 2.25, 2.25, 2.25, 2.15, 2.15, 2.15, 2.17, 20410, 0.44, 43, -, -
HARITASEAT, EQ, 25-May-2018, 945.90, 953.65, 962.50, 941.35, 950.00, 950.65, 952.54, 2949, 28.09, 898, 2449, 83.05
HARRMALAYA, EQ, 25-May-2018, 98.55, 99.30, 101.00, 97.10, 98.00, 98.60, 99.17, 41376, 41.03, 1111, 26826, 64.83
HATHWAY, EQ, 25-May-2018, 28.00, 28.20, 30.90, 28.05, 30.65, 30.40, 29.81, 1135560, 338.54, 2690, 599308, 52.78
HATSUN, EQ, 25-May-2018, 747.85, 744.95, 748.95, 729.55, 739.00, 736.80, 736.49, 7505, 55.27, 850, 3942, 52.52
HAVELLS, EQ, 25-May-2018, 534.50, 536.05, 544.40, 533.25, 544.00, 542.55, 540.65, 1097538, 5933.82, 32639, 504027, 45.92
HAVISHA, BE, 25-May-2018, 1.00, 1.00, 1.00, 0.95, 1.00, 1.00, 0.98, 5492, 0.05, 14, -, -
HBLPOWER, EQ, 25-May-2018, 43.50, 43.55, 45.35, 43.05, 44.50, 44.70, 44.53, 451207, 200.92, 2266, 153767, 34.08
HCC, EQ, 25-May-2018, 15.20, 15.20, 15.55, 14.90, 15.45, 15.40, 15.25, 7127624, 1087.02, 7849, 1365463, 19.16
HCG, EQ, 25-May-2018, 304.25, 305.45, 305.65, 281.95, 290.30, 290.15, 295.69, 83430, 246.69, 1727, 57785, 69.26
HCL-INSYS, EQ, 25-May-2018, 43.70, 44.00, 45.30, 43.65, 44.40, 44.35, 44.53, 1132636, 504.31, 5294, 394761, 34.85
HCLTECH, EQ, 25-May-2018, 911.70, 917.90, 923.85, 912.00, 916.00, 916.00, 917.92, 1044541, 9588.05, 80461, 547980, 52.46
HDFC, EQ, 25-May-2018, 1806.10, 1808.20, 1828.65, 1796.05, 1817.95, 1819.75, 1812.90, 2301042, 41715.68, 140193, 1673782, 72.74
HDFC, W2, 25-May-2018, 336.95, 335.00, 355.00, 335.00, 352.70, 352.70, 345.09, 80300, 277.11, 11, 58400, 72.73
HDFCBANK, EQ, 25-May-2018, 1986.00, 1990.00, 2016.00, 1989.90, 2008.00, 2008.70, 2004.87, 1189897, 23855.93, 34306, 609785, 51.25
HDFCLIFE, EQ, 25-May-2018, 475.05, 478.70, 487.50, 473.55, 481.50, 481.50, 481.03, 1596757, 7680.88, 55182, 861885, 53.98
HDFCMFGETF, EQ, 25-May-2018, 2865.00, 2866.00, 2880.00, 2857.90, 2867.70, 2865.40, 2872.61, 520, 14.94, 108, 300, 57.69
HDFCNIFETF, EQ, 25-May-2018, 1075.05, 1083.41, 1087.01, 1081.29, 1087.01, 1087.01, 1083.36, 88, 0.95, 6, 68, 77.27
HDFCSENETF, EQ, 25-May-2018, 3530.00, 3608.08, 3611.29, 3608.08, 3611.29, 3611.29, 3609.69, 2, 0.07, 2, 2, 100.00
HDIL, EQ, 25-May-2018, 26.60, 26.40, 27.25, 26.25, 26.85, 26.85, 26.80, 3430647, 919.41, 10081, 860150, 25.07
HEG, EQ, 25-May-2018, 3362.30, 3363.45, 3419.00, 3305.10, 3383.00, 3387.55, 3368.32, 298938, 10069.19, 22399, 56123, 18.77
HEIDELBERG, EQ, 25-May-2018, 147.90, 149.00, 150.15, 143.55, 145.05, 145.00, 145.93, 121141, 176.79, 1954, 57413, 47.39
HERCULES, EQ, 25-May-2018, 127.85, 129.35, 129.95, 128.00, 128.70, 128.45, 128.60, 9243, 11.89, 202, 4611, 49.89
HERITGFOOD, EQ, 25-May-2018, 682.25, 682.25, 708.35, 651.00, 696.10, 693.85, 685.05, 40832, 279.72, 2109, 28234, 69.15
HEROMOTOCO, EQ, 25-May-2018, 3489.90, 3480.00, 3575.00, 3461.85, 3537.35, 3552.85, 3533.95, 177764, 6282.09, 18918, 90226, 50.76
HESTERBIO, EQ, 25-May-2018, 1414.10, 1416.15, 1435.00, 1390.00, 1390.00, 1404.75, 1412.60, 1335, 18.86, 260, 958, 71.76
HEXATRADEX, BE, 25-May-2018, 44.80, 46.75, 46.75, 42.70, 43.00, 42.90, 43.42, 915, 0.40, 32, -, -
HEXAWARE, EQ, 25-May-2018, 432.85, 433.90, 449.50, 433.90, 443.50, 443.80, 444.80, 1899717, 8449.95, 29441, 149704, 7.88
HFCL, EQ, 25-May-2018, 25.80, 25.80, 26.10, 25.55, 25.90, 25.80, 25.78, 1731622, 446.34, 3073, 752789, 43.47
HGINFRA, EQ, 25-May-2018, 329.20, 330.00, 340.00, 326.10, 329.90, 329.95, 333.16, 118078, 393.39, 2317, 75154, 63.65
HGS, EQ, 25-May-2018, 901.45, 905.80, 918.00, 891.25, 902.50, 900.60, 907.51, 3518, 31.93, 690, 2116, 60.15
HHOF1140RG, MF, 25-May-2018, 8.30, 8.40, 8.40, 8.34, 8.34, 8.34, 8.37, 1013, 0.08, 2, 1013, 100.00
HIGHGROUND, EQ, 25-May-2018, 11.45, 11.95, 11.95, 11.40, 11.50, 11.45, 11.49, 138363, 15.90, 161, 100577, 72.69
HIKAL, EQ, 25-May-2018, 230.55, 230.60, 233.85, 227.70, 230.05, 230.25, 230.77, 80008, 184.64, 2024, 49385, 61.73
HIL, EQ, 25-May-2018, 2090.50, 2090.50, 2186.05, 2062.30, 2120.85, 2128.00, 2121.19, 10353, 219.61, 1130, 4008, 38.71
HILTON, BE, 25-May-2018, 31.55, 31.00, 32.15, 30.05, 31.00, 31.00, 30.94, 4543, 1.41, 39, -, -
HIMATSEIDE, EQ, 25-May-2018, 350.85, 351.95, 368.90, 351.35, 360.55, 362.05, 362.61, 71788, 260.31, 3120, 42333, 58.97
HINDALCO, EQ, 25-May-2018, 234.10, 235.00, 247.25, 234.55, 245.10, 245.50, 242.69, 15151718, 36770.95, 125946, 4286755, 28.29
HINDCOMPOS, EQ, 25-May-2018, 399.20, 397.05, 429.80, 397.05, 418.00, 418.75, 415.41, 4067, 16.89, 320, 2855, 70.20
HINDCON, SM, 25-May-2018, 27.15, 27.05, 27.05, 27.00, 27.00, 27.00, 27.01, 16000, 4.32, 3, 16000, 100.00
HINDCOPPER, EQ, 25-May-2018, 70.30, 70.70, 71.85, 70.60, 71.80, 71.15, 71.33, 1291727, 921.33, 7104, 506069, 39.18
HINDDORROL, BE, 25-May-2018, 2.10, 2.20, 2.20, 2.00, 2.20, 2.20, 2.15, 2978, 0.06, 10, -, -
HINDMOTORS, EQ, 25-May-2018, 6.80, 6.90, 7.00, 6.75, 6.90, 6.95, 6.83, 111654, 7.63, 262, 101446, 90.86
HINDNATGLS, EQ, 25-May-2018, 90.00, 91.45, 93.95, 86.00, 89.00, 87.05, 90.35, 988, 0.89, 112, 141, 14.27
HINDOILEXP, EQ, 25-May-2018, 130.50, 129.80, 131.95, 123.00, 127.95, 128.50, 127.71, 903925, 1154.45, 10826, 367759, 40.68
HINDPETRO, EQ, 25-May-2018, 283.25, 285.00, 297.40, 278.85, 296.50, 295.20, 287.64, 9054056, 26042.90, 104102, 2605383, 28.78
HINDSYNTEX, EQ, 25-May-2018, 5.45, 5.40, 5.70, 5.20, 5.70, 5.70, 5.52, 252, 0.01, 9, 159, 63.10
HINDUJAVEN, EQ, 25-May-2018, 724.60, 723.95, 736.00, 717.75, 718.50, 722.10, 726.86, 3171, 23.05, 253, 1732, 54.62
HINDUNILVR, EQ, 25-May-2018, 1561.10, 1566.00, 1591.25, 1557.30, 1581.00, 1575.75, 1576.89, 968884, 15278.22, 59932, 455667, 47.03
HINDZINC, EQ, 25-May-2018, 283.30, 284.45, 293.55, 283.00, 289.95, 290.60, 289.31, 826412, 2390.90, 8649, 173916, 21.04
HIRECT, EQ, 25-May-2018, 128.95, 128.05, 131.80, 125.00, 129.50, 128.45, 128.33, 2722, 3.49, 87, 1495, 54.92
HISARMETAL, EQ, 25-May-2018, 63.00, 65.85, 66.15, 62.00, 66.15, 66.15, 65.49, 5491, 3.60, 49, 5225, 95.16
HITECH, EQ, 25-May-2018, 393.05, 401.00, 402.85, 387.45, 390.00, 393.90, 395.97, 106294, 420.89, 618, 63466, 59.71
HITECHCORP, EQ, 25-May-2018, 154.65, 152.05, 152.05, 151.00, 151.15, 151.15, 152.00, 1133, 1.72, 12, 1123, 99.12
HITECHGEAR, EQ, 25-May-2018, 438.90, 437.50, 457.55, 437.50, 457.00, 455.60, 445.17, 5009, 22.30, 317, 2790, 55.70
HMT, BZ, 25-May-2018, 26.05, 25.25, 27.00, 25.20, 26.00, 26.00, 26.11, 3086, 0.81, 32, -, -
HMVL, EQ, 25-May-2018, 215.45, 216.75, 217.00, 214.05, 215.00, 215.00, 215.30, 3391, 7.30, 210, 2838, 83.69
HNGSNGBEES, EQ, 25-May-2018, 3575.00, 3503.01, 3630.00, 3503.00, 3626.90, 3623.13, 3612.37, 31, 1.12, 16, 26, 83.87
HONAUT, EQ, 25-May-2018, 18316.55, 18122.60, 18500.00, 18105.20, 18500.00, 18479.05, 18351.54, 295, 54.14, 199, 209, 70.85
HONDAPOWER, EQ, 25-May-2018, 1383.25, 1325.00, 1358.00, 1315.00, 1355.00, 1351.65, 1338.43, 11028, 147.60, 852, 8043, 72.93
HOTELEELA, EQ, 25-May-2018, 16.70, 16.85, 17.15, 16.70, 16.95, 16.90, 16.94, 268666, 45.52, 682, 145005, 53.97
HOTELRUGBY, BE, 25-May-2018, 2.85, 2.85, 2.85, 2.85, 2.85, 2.85, 2.85, 995, 0.03, 2, -, -
HOVS, EQ, 25-May-2018, 188.70, 190.00, 192.00, 187.00, 189.60, 190.45, 189.52, 4189, 7.94, 106, 2525, 60.28
HPL, EQ, 25-May-2018, 96.05, 95.65, 97.00, 93.25, 93.90, 94.25, 95.27, 122395, 116.61, 1107, 93800, 76.64
HSCL, EQ, 25-May-2018, 136.90, 136.90, 139.85, 134.70, 135.00, 135.20, 136.61, 747324, 1020.92, 5050, 381818, 51.09
HSIL, EQ, 25-May-2018, 358.75, 358.75, 363.50, 335.20, 344.00, 341.55, 353.67, 164902, 583.22, 2409, 136131, 82.55
HTMEDIA, EQ, 25-May-2018, 77.20, 77.50, 80.50, 77.10, 79.95, 79.95, 79.13, 100463, 79.50, 2090, 77192, 76.84
HUBTOWN, EQ, 25-May-2018, 61.25, 62.00, 64.00, 61.20, 63.05, 63.15, 62.25, 135575, 84.40, 876, 89126, 65.74
HUDCO, EQ, 25-May-2018, 57.20, 57.20, 58.40, 57.20, 57.60, 57.65, 57.76, 703926, 406.56, 4154, 311934, 44.31
HUDCO, N2, 25-May-2018, 1144.20, 1145.00, 1145.00, 1145.00, 1145.00, 1145.00, 1145.00, 370, 4.24, 5, 370, 100.00
HUDCO, N3, 25-May-2018, 1085.00, 1087.90, 1087.90, 1087.90, 1087.90, 1087.90, 1087.90, 100, 1.09, 2, 100, 100.00
HUDCO, N4, 25-May-2018, 1052.00, 1050.00, 1060.00, 1048.51, 1060.00, 1060.00, 1050.04, 1118, 11.74, 4, 1118, 100.00
HUDCO, N8, 25-May-2018, 1107.11, 1107.20, 1107.20, 1107.20, 1107.20, 1107.20, 1107.20, 45, 0.50, 1, 45, 100.00
HUDCO, ND, 25-May-2018, 1215.00, 1213.10, 1215.50, 1201.00, 1212.25, 1212.25, 1212.43, 1140, 13.82, 18, 1035, 90.79
